site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,ht2dead_m,crownclass,crownwidth_m,decay,scorch_ht_m,scorch_percent,torch_ht_m,torch_percent,bolechar_m,healthCode,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin,notes,diamclass,PlotType
Valentine,2020,VR22,prefire,,349,D,ABMA,52,14.2,0,,,-,-,1,,,,,,,,,,,yes,D,"",[40-60],UpperMontane
Valentine,2020,VR22,prefire,,350,L,ABMA,56.5,23.8,11.8,,,do,5.5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR22,prefire,,351,L,PICO,41.2,21.4,8,,,do,3.5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR22,prefire,,352,L,ABCO,12.1,4.6,1.5,,,ab,3,"",,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR22,prefire,,353,L,ABCO,43,19.4,2.5,,,in,4.5,"",,,,,,,,,,,yes,L,"",[40-60],UpperMontane
Valentine,2020,VR22,prefire,,354,L,ABMA,13.3,3.4,1.3,,,ab,2,"",,,,,,,,,,,yes,L,"",[<20],UpperMontane
Valentine,2020,VR22,prefire,,355,L,ABMA,73.4,28.2,8,,,do,7.5,"",,,,,,,,,,,yes,L,"",[60-80],UpperMontane
Valentine,2020,VR22,prefire,,356,L,ABCO,47,20,1.8,,,co,4.5,"",,,,,,,,,,,no,"","",[40-60],UpperMontane
Valentine,2020,VR22N,prefire,,1065,L,alninc,9,2.8,1.9,,,AB,2.5,0,,,,,,,,,,,yes,L,"",[>100],""
Valentine,2020,VR22N,prefire,,1066,D,ABMA,41,2.9,0,,,-,-,1,,,,,,,,,,,yes,D,"",[40-60],""
Valentine,2020,VR22N,prefire,,1067,L,alninc,13.6,3.2,1.4,,,AB,-,0,,,,,,,,,,,yes,L,"",[<20],""
Valentine,2020,VR22N,prefire,,1068,L,alninc,5,3.1,1.8,,,AB,1.5,0,,,,,,,,,,,yes,L,"",[40-60],""
Valentine,2020,VR22N,prefire,,1069,L,alninc,8.7,2.6,1.9,,,AB,3.5,0,,,,,,,,,,,yes,L,"",[60-80],""
Valentine,2020,VR22N,prefire,,1070,L,alninc,10.5,3.3,1,,,AB,2,0,,,,,,,,,,,yes,L,"",[<20],""
Valentine,2020,VR22N,prefire,,1071,L,PICO,45,45.1,7.8,,,DO,3,0,,,,,,,,,,,yes,L,"",[40-60],""
Valentine,2020,VR22N,prefire,,1072,L,alninc,10.8,5.9,0.8,,,IN,1.5,0,,,,,,,,,,,yes,L,"",[<20],""
Valentine,2020,VR22N,prefire,,1073,D,PICO,14.5,12.6,0,,,-,-,1,,,,,,,,,,,yes,D,"",[<20],""
Valentine,2020,VR22N,prefire,,1074,L,PICO,35.8,37.5,25,,,DO,2,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1075,L,PICO,31.2,46,28,,,DO,1,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1076,L,ABCO,29,18.2,6.8,,,IN,5,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1077,L,ABMA,8.5,3.5,0.5,,,OV,1,"",,,,,,,,,,,yes,L,"",[60-80],""
Valentine,2020,VR22N,prefire,,1078,L,PICO,21.7,41.3,38,,,CO,1,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1079,L,PICO,30.8,33.5,0,,,-,-,1,,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1080,D,PICO,24.5,19.2,0,,,-,-,1,,,,,,,,,,,yes,D,"",[20-40],""
Valentine,2020,VR22N,prefire,,1081,L,PICO,39.8,19.8,9.8,,,DO,2.5,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1082,L,PICO,36.5,22.2,11.2,,,DO,0.6,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1083,L,PICO,18.4,11.8,4.4,,,IN,2.5,"",,,,,,,,,,,yes,L,"",[<20],""
Valentine,2020,VR22N,prefire,,1084,L,PICO,26.1,19,10.8,,,CO,2,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1085,L,ABCO,15.8,5.8,1.4,,,AB,3,"",,,,,,,,,,,no,"","",[<20],""
Valentine,2020,VR22N,prefire,,1086,L,PICO,41.6,23.2,17,,,DO,2.5,"",,,,,,,,,,,yes,L,"",[40-60],""
Valentine,2020,VR22N,prefire,,1087,D,PICO,8.5,2.7,0,,,-,-,1,,,,,,,,,,,no,"","",[60-80],""
Valentine,2020,VR22N,prefire,,1088,L,ABCO,19,7.4,3.6,,,IN,2,"",,,,,,,,,,,no,"","",[<20],""
Valentine,2020,VR22N,prefire,,1089,L,PICO,25.4,20.6,11.8,,,CO,0.8,"",,,,,,,,,,,no,"","",[20-40],""
Valentine,2020,VR22N,prefire,,1090,D,PICO,21.8,15.4,0,,,-,-,1,,,,,,,,,,,yes,D,"",[20-40],""
Valentine,2020,VR22N,prefire,,1091,L,ABMA,12.2,4.4,2.2,,,AB,2,"",,,,,,,,,,,no,"","",[<20],""
Valentine,2020,VR22N,prefire,,1092,L,PICO,37,23.2,10,,,DO,2.5,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1093,L,PICO,33,14.8,8.2,,,DO,4.5,"",,,,,,,,,,,yes,L,"",[20-40],""
Valentine,2020,VR22N,prefire,,1094,L,alninc,9.4,3.6,1.7,,,IN,3.5,"",,,,,,,,,,,yes,L,"",[>100],""
Valentine,2020,VR22N,prefire,,1095,D,PICO,25,14.8,0,,,-,-,-,,,,,,,,,,,yes,D,"",[20-40],""
Valentine,2020,VR22N,prefire,,1096,D,PICO,10.6,13,0,,,-,-,-,,,,,,,,,,,yes,D,"",[<20],""
Valentine,2020,VR22N,prefire,,1097,D,PICO,31.8,33.5,0,,,-,-,-,,,,,,,,,,,yes,D,"",[20-40],""
Valentine,2020,VR22N,prefire,,1098,L,alninc,11,3.1,0.5,,,IN,3.5,"",,,,,,,,,,,yes,L,"",[<20],""
Valentine,2020,VR22N,prefire,,1099,D,PICO,59.6,23.6,0,,,-,-,-,,,,,,,,,,,yes,L,"",[40-60],""
Valentine,2020,VR22N,prefire,,1100,L,alninc,11,4.9,2,,,IN,2.5,"",,,,,,,,,,,yes,L,"",[<20],""
Valentine,2020,VR22N,prefire,,1101,L,alninc,10,3.8,2.5,,,IN,2.5,"",,,,,,,,,,,yes,L,"",[<20],""
Valentine,2020,VR22N,prefire,,1102,L,alninc,8.4,3.3,1.8,,,IN,1.5,"",,,,,,,,,,,yes,L,"",[60-80],""
Valentine,2020,VR22N,prefire,,1103,L,alninc,9.3,3.5,2,,,IN,2.5,"",,,,,,,,,,,yes,L,"",[>100],""
Valentine,2020,VR22N,prefire,,1104,"","",,,"",,,"","","",,,,,,,,,,,yes,L,not documented 2019?!,[<20],""
Valentine,2020,VR23,prefire,,278,L,ABCO,35,30,3.8,,,co,2,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,279,L,ABCO,86,34,23,,,cdo,6,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR23,prefire,,280,L,ABCO,47,25.2,21,,,co,2,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR23,prefire,,281,L,ABMA,49.5,30,18.6,,,do,3,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR23,prefire,,282,L,ABCO,37.1,16.6,4,,,in,3,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,283,L,ABCO,36,23,7,,,co,1.5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,284,L,ABCO,22.7,7,2,,,in,1,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,285,L,ABCO,105,31.8,11.2,,,do,5.5,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR23,prefire,,286,L,ABCO,69.3,23.4,5.8,,,do,3,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR23,prefire,,287,L,ABMA,81,32.4,18.6,,,do,4,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR23,prefire,,288,L,ABCO,45.5,19.4,3.8,,,in,4,"",,,,,,,,,,,"","","",[40-60],MixedConifer
Valentine,2020,VR23,prefire,,289,L,ABCO,108,35,7.2,,,do,5,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR23,prefire,,290,L,ABMA,19.1,6.4,2,,,ov,2,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR23,prefire,,291,L,ABCO,13.1,5.8,1,,,ov,1.5,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR23,prefire,,292,L,ABMA,8.8,5,0.5,,,ov,1.5,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR23,prefire,,293,L,ABMA,29,10.4,4,,,in,2.5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,294,L,ABCO,66.3,13.4,5.2,,,do,5,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR23,prefire,,295,L,ABCO,12,7,2.4,,,ov,1.5,"",,,,,,,,,,,"","","",[<20],MixedConifer
Valentine,2020,VR23,prefire,,296,L,ABCO,24.5,10,4,,,ov,2.5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,297,L,ABMA,67.5,33.6,20.8,,,do,4,"",,,,,,,,,,,"","","",[60-80],MixedConifer
Valentine,2020,VR23,prefire,,298,L,PICO,97,33.6,13.8,,,do,6,"",,,,,,,,,,,"","","",[>100],MixedConifer
Valentine,2020,VR23,prefire,,299,L,ABCO,21.4,7.4,3,,,ov,2,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,300,L,ABCO,31.5,8,7,,,ov,2,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR23,prefire,,301,L,ABCO,24.8,9,8,,,ov,1.5,"",,,,,,,,,,,"","","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,150,L,ABCO,32.3,14,6.2,,,ov,3.5,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,151,D,ABCO,14.4,5.4,0,,,-,-,1,,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,152,L,ABCO,41.8,17.2,3.4,,,in,6.6,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR24,prefire,,153,L,ABCO,40,17.8,3.8,,,co,4.8,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR24,prefire,,154,L,ABCO,35.7,14,2,,,co,4.1,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,155,L,ABCO,32.4,11.4,2,,,co,4.2,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,156,L,PICO,29,18.8,6.4,,,co,2.4,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,157,D,PICO,12.2,7,0,,,-,-,3,,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,158,L,ABCO,77,19.4,3.6,,,do,8.4,"",,,,,,,,,,,yes,L,"",[60-80],MixedConifer
Valentine,2020,VR24,prefire,,159,L,PICO,38.8,18.8,2.8,,,co,2.4,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,160,L,ABCO,32.4,12.8,3.8,,,in,6,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,161,L,ABCO,35.6,14.4,2.8,,,in,6,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,162,D,ABCO,25.5,12.4,3.2,,,in,4.2,"",,,,,,,,,,,yes,L,said this was live 2020??? Should check this….,[20-40],MixedConifer
Valentine,2020,VR24,prefire,,163,L,ABCO,41,11.2,0,,,-,-,1,,,,,,,,,,,no,"","",[40-60],MixedConifer
Valentine,2020,VR24,prefire,,164,L,ABCO,20,7.8,1.8,,,in,3.9,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,165,L,ABCO,13,3.8,2,,,ov,3,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,166,L,ABCO,11.4,3.6,1.4,,,ov,2,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,167,L,ABMA,21.4,8.4,4,,,ov,3.3,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,168,L,ABCO,14.3,6.6,1.6,,,ov,3.3,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,169,D,PICO,13.7,5.8,1.3,,,ov,1.5,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,170,L,PICO,45,21.2,0,,,-,-,1,,,,,,,,,,,no,"","",[40-60],MixedConifer
Valentine,2020,VR24,prefire,,171,D,PICO,18.5,5.4,3.2,,,ov,1.2,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,172,L,PICO,24.5,8,0,,,-,-,3,,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,173,D,ABCO,13.1,8,2.4,,,ov,2.2,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,174,D,PICO,11.5,9.4,0,,,-,-,3,,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,175,L,PICO,28.5,21,0,,,-,-,1,,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,176,D,ABCO,39.5,16.6,6,,,co,3.3,"",,,,,,,,,,,yes,L,lots of sap,[20-40],MixedConifer
Valentine,2020,VR24,prefire,,177,D,PICO,43.3,21.2,0,,,-,-,1,,,,,,,,,,,no,"","",[40-60],MixedConifer
Valentine,2020,VR24,prefire,,178,D,PICO,36.7,21.2,0,,,-,-,1,,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,179,L,PICO,11.8,10.6,0,,,-,-,1,,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,180,L,PICO,27,22,13.6,,,do,1.8,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,181,D,ABCO,13.5,10.6,2.8,,,in,2.4,"",,,,,,,,,,,no,"","",[<20],MixedConifer
Valentine,2020,VR24,prefire,,182,L,PICO,9.9,5.6,0,,,-,-,1,,,,,,,,,,,no,"","",[>100],MixedConifer
Valentine,2020,VR24,prefire,,183,L,PICO,39,23,10.6,,,do,2.2,"",,,,,,,,,,,yes,L,missing tag,[20-40],MixedConifer
Valentine,2020,VR24,prefire,,184,L,PICO,31.1,20.2,7.4,,,co,2.4,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,185,L,ABCO,25.2,13.2,2.2,,,in,3.6,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,186,L,PICO,35.7,20.5,15,,,co,2.4,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,187,L,PICO,30.3,15,8.6,,,in,1.3,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,188,L,PICO,37.7,22.2,15,,,dvo,3.7,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,189,L,PICO,25.8,19.8,9.4,,,co,2.5,"",,,,,,,,,,,no,"","",[20-40],MixedConifer
Valentine,2020,VR24,prefire,,190,L,ABCO,55.2,22.2,7.2,,,do,5.1,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR24N,prefire,,1055,L,alninc,8.3,2.8,1.5,,,in,1.5,"",,,,,,,,,,,no,"","",[60-80],Riparian
Valentine,2020,VR24N,prefire,,1056,L,PICO,26.4,11.2,8.6,,,in,2,"",,,,,,,,,,,yes,L,"",[20-40],Riparian
Valentine,2020,VR24N,prefire,,1057,L,PICO,56.4,24.2,12.2,,,co,5,"",,,,,,,,,,,yes,L,"",[40-60],Riparian
Valentine,2020,VR24N,prefire,,1058,L,ABCO,135.2,36,13.8,,,do,9,"",,,,,,,,,,,yes,L,"",[<20],Riparian
Valentine,2020,VR24N,prefire,,1059,L,PICO,48.5,25.1,18.9,,,co,3.5,"",,,,,,,,,,,yes,L,"",[40-60],Riparian
Valentine,2020,VR24N,prefire,,1060,D,PICO,25.3,11.4,0,,,-,-,1,,,,,,,,,,,yes,D,"",[20-40],Riparian
Valentine,2020,VR24N,prefire,,1061,D,PICO,10.5,9.8,0,,,-,-,1,,,,,,,,,,,yes,D,"",[<20],Riparian
Valentine,2020,VR24N,prefire,,1062,L,ABMA,67,28,9.8,,,co,7,"",,,,,,,,,,,yes,L,"",[60-80],Riparian
Valentine,2020,VR24N,prefire,,1063,L,PICO,16.5,6.8,3,,,ov,1,"",,,,,,,,,,,no,"","",[<20],Riparian
Valentine,2020,VR24N,prefire,,1064,L,PICO,67.6,24.6,12.4,,,co,7,"",,,,,,,,,,,yes,L,"",[60-80],Riparian
Valentine,2020,VR25,prefire,,1,L,ABCO,39,19.6,6.2,,,co,3,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,2,L,ABCO,34,18.8,3.8,,,co,2.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,3,L,PICO,26.7,18.8,11.8,,,co,1.2,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,4,L,ABCO,49.4,19,13.6,,,do,2.5,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR25,prefire,,5,L,PICO,22.2,17.7,8.2,,,co,1.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,6,L,ABCO,36,17.7,8.2,,,co,1.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,7,L,ABCO,29.1,29.1,3.2,,,in,3.1,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,8,L,PICO,14.3,13.8,9.6,,,in,1.5,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,9,D,PICO,19.4,17.6,0,,,-,-,2,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,10,D,PICO,19.4,9.2,0,,,-,-,2,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,11,L,PICO,26.6,19.2,16.2,,,co,1.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,12,L,ABCO,21.3,9.8,3.6,,,ov,3.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,13,L,PICO,25,19.4,10.6,,,do,1,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,14,L,PICO,28.6,20.2,7.4,,,do,1.3,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,15,L,PICO,35.1,21.4,9.6,,,do,2.4,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,16,L,ABCO,16.8,7,0,,,in,3,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,17,D,PICO,14.2,14,0,,,-,-,2,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,18,L,PICO,40.9,21,14.8,,,do,2.5,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR25,prefire,,19,D,PICO,11.2,10.4,0,,,-,-,2,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,20,L,PICO,17,23,12.8,,,co,1,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,21,D,ABCO,14.4,5.2,0,,,-,-,1,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,22,D,PICO,14.5,9,0,,,-,-,2,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,23,L,PICO,12,5.6,3.8,,,re,1,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,24,L,PICO,34,20.6,13.8,,,do,2.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,25,L,PICO,12.1,11,6,,,co,1,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,26,L,PICO,19.3,23,12,,,do,1.5,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,27,D,PICO,14.5,29.8,0,,,-,-,1,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,28,D,PICO,10,9,0,,,-,-,2,,,,,,,,,,,yes,D,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,29,L,PICO,32.7,16.6,11.4,,,do,2.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,30,L,PICO,24.2,15.6,10,,,co,2.7,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,31,L,PICO,31.2,15.4,11,,,do,1.2,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,32,L,ABCO,29.7,12.6,3.8,,,in,3.6,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,33,L,PICO,27.1,16.2,11.8,,,co,3.3,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,34,L,ABCO,19.4,6,1.8,,,ov,3.2,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,35,L,ABCO,17.6,6.6,3,,,ov,3,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,36,L,ABCO,36.4,12.6,5.2,,,in,5.4,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,37,L,ABCO,16.8,6.6,4,,,ov,2.4,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,38,L,PICO,32.2,19.2,10,,,co,2.7,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,39,L,PICO,22.4,15.6,7.8,,,co,2.8,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,40,L,PICO,20.4,17.2,12,,,co,2,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,41,L,ABCO,27.9,10.6,2.6,,,in,3.3,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,42,L,ABCO,28.6,16,11.5,,,co,2.1,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,43,L,ABCO,22.1,9.8,2.6,,,in,2.4,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,44,L,ABCO,21.6,8.6,2.6,,,in,3.3,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,45,L,ABCO,14.6,4.8,2.8,,,ov,3,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,46,L,PICO,34,19,9,,,do,4.8,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,47,L,ABCO,12,4.8,2,,,ov,2,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,48,L,ABCO,23,7.2,2.8,,,ov,2.7,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,49,L,ABCO,28.5,14.8,4,,,co,3.25,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,50,L,ABCO,10.5,3.8,2.9,,,ov,2,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,51,L,ABCO,44.5,15.3,11,,,do,4.5,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR25,prefire,,52,L,ABCO,23.9,10.6,4,,,ov,3.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,53,L,ABCO,23.7,9.2,3.2,,,ov,3.7,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,54,L,ABCO,40,18.2,8,,,co,4.7,"",,,,,,,,,,,yes,L,"",[40-60],MixedConifer
Valentine,2020,VR25,prefire,,55,L,ABCO,35.3,18.8,8,,,co,3.5,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,56,L,ABCO,17.5,6.6,1.8,,,ov,3,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,57,L,ABCO,21.7,8.8,3,,,in,3,"",,,,,,,,,,,yes,L,"",[20-40],MixedConifer
Valentine,2020,VR25,prefire,,58,L,ABCO,18,6.2,2.8,,,ov,3.2,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
Valentine,2020,VR25,prefire,,59,L,ABCO,10,3.4,1.2,,,ov,1.7,"",,,,,,,,,,,yes,L,"",[<20],MixedConifer
