project,site,year,plotid,pre_post_fire,postFire,tag_id,status,species,dbh_cm,ht_m,ht2crown_m,livecrownratio_perc,crownclass,crownwidth_m,decay,scorch_ht_m,torch_ht_m,bolechar_m,healthCode,notes,ht2dead_m,scorch_percent,torch_percent,healthCode2,resprout,stump_diameter_cm,stump_ht_m,presentPostThin,StatusPostThin,samplingTime,Beetles2019,DeadPriorFire
CPFMP,Valentine,2020,VR29,prefire,"",925,D,PICO,48.3,19.8,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",926,L,ABMA,44.2,22,5.8,,co,3.25,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",927,L,ABMA,32,13,5.8,,in,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",928,D,ABMA,19.3,6,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",929,L,ABMA,53,25,8.5,,op,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",930,L,ABMA,88.2,32.4,16.6,,op,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",931,L,ABMA,31.5,12.6,4.5,,in,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",932,L,ABMA,45.2,17,9.4,,co,4.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",933,D,PICO,34.2,12.8,,,-,,2,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",934,D,ABMA,12,3.8,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",935,L,ABMA,46.1,21.6,5.2,,co,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",936,L,ABMA,27.4,11.2,3,,in,3.75,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",937,L,ABMA,110.8,30,8.4,,op,5.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",938,L,ABMA,32.9,13,8,,in,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",939,L,ABMA,59,29,23.5,,do,4,"",,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",940,L,ABMA,24.3,9.2,4,,in,2.25,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",941,L,PICO,38.7,25.8,10,,do,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",942,L,ABMA,36.6,21.6,8.5,,in,3.5,"",,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",943,L,ABMA,88.8,34,21,,do,6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",944,L,ABMA,35.2,10.5,7,,co,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",945,L,ABMA,77,34,12.6,,do,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",946,L,ABMA,52.5,35,,,-,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",947,D,PICO,59,32,,,-,,"",,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",948,"","",,,,,"",,"",,,,"",these next few trees not documented in 2019?!,,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",949,"","",,,,,"",,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",950,"","",,,,,"",,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",951,"","",,,,,"",,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",952,"","",,,,,"",,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR29,prefire,"",953,"","",,,,,"",,"",,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR29,prefire,"",954,"","",,,,,"",,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",414,L,ABCO,16,5.4,3,,OV,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",415,L,ABCO,9.8,3.8,1.7,,AB,1.5,"",,,,"","",,,,"","","","",yes,"",,,
CPFMP,Valentine,2020,VR2N,prefire,"",416,L,PICO,61.9,17.2,8.8,,DO,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",417,L,ABMA,61.4,24.8,18.6,,DO,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",418,D,ABCO,38,15.2,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR2N,prefire,"",419,L,ABCO,41.6,20.4,9.2,,DO,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",420,D,ABMA,38.5,15.2,,,-,,1,,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",421,L,ABMA,46,20.4,6.4,,DO,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",422,L,ABMA,21.4,7.2,4.8,,OV,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",423,L,ABMA,21,9.2,4.2,,OV,1,"",,,,"","",,,,"","","","",yes,"",,,
CPFMP,Valentine,2020,VR2N,prefire,"",424,L,ABCO,13.3,5,1,,AB,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",425,L,ABMA,66,24.8,5.2,,DO,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",426,D,ABMA,12.4,4.2,,,-,,3,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR2N,prefire,"",427,L,ABCO,56.3,15.4,6,,CO,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",428,L,ABCO,22.3,11,7,,OV,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",429,L,ABMA,56.6,22.4,8.8,,DO,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",430,L,ABCO,50.5,18.2,4,,CO,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",431,D,ABMA,20.4,6,,,OV,,"",,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR2N,prefire,"",432,L,ABCO,24.4,8.2,4.6,,OV,2.5,"",,,,"","",,,,"","","","",yes,"",,,
CPFMP,Valentine,2020,VR2N,prefire,"",433,D,ABMA,39.3,20.4,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR2N,prefire,"",434,D,ABMA,20,7.4,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR2N,prefire,"",435,L,ABMA,55,20.8,8.6,,DO,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",436,L,ABCO,25,7.2,6.6,,IN,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",437,L,ABMA,35.3,28.4,7.2,,CO,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",438,L,PICO,17.3,6.8,3.5,,AB,1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",439,L,ABMA,83.7,28.9,12,,DO,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR2N,prefire,"",440,L,ABCO,23,8.2,3.6,,OV,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,vr3,prefire,"",397,L,ABCO,15.1,6.4,3.8,,ov,2.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",398,L,ABMA,29.3,9.4,4,,in,3,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",399,L,ABCO,41,22.8,4,,co,5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",400,L,ABCO,46.2,13.6,2,,in,5.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",401,D,ABMA,132,40,,,-,,1,,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",402,D,ABCO,19,7,,,-,,1,,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",403,L,ABCO,11.4,4.4,2,,ov,2.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",404,D,ABMA,66,25.6,,,-,,1,,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",405,L,ABCO,16.2,6.2,2,,ov,2.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",406,L,ABCO,45,17.8,4.8,,co,5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",407,L,ABMA,17.6,7.4,3.2,,ov,1.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",408,L,ABCO,16,6.4,2,,ov,2,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",409,D,ABCO,50.6,3.2,,,-,,4,,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",410,D,ABMA,64.5,31.2,,,-,,1,,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",411,D,ABCO,47.2,24.8,,,-,,1,,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",412,L,ABCO,65.2,19,3.5,,co,3.5,"",,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,vr3,prefire,"",413,D,ABMA,59.3,25.2,,,-,,1,,,,"","",,,,"","","","","","",,,
CPFMP,Valentine,2020,VR30,prefire,"",599,D,PIJE,43.6,6.2,,,-,,1,,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",600,L,ABMA,10.4,3.1,0.6,,ab,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30,prefire,"",601,L,PIJE,21.3,7,1.8,,ov,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",602,L,PIJE,21,5.8,1,,ov,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",603,L,ABMA,28.6,9,0.5,,in,4.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",604,L,ABMA,60.5,21.4,3,,do,6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30,prefire,"",605,L,ABMA,19.1,21.4,1.3,,in,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30,prefire,"",606,L,PIJE,29.6,6.8,0.5,,in,5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",607,L,ABMA,23.4,14.8,3.5,,op,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30,prefire,"",608,L,ABMA,23.7,9.9,0.6,,in,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",609,L,ABMA,19.5,7.8,0.5,,in,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",610,L,ABMA,42.6,16.8,2.5,,do,4,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",611,L,ABMA,26.7,6.9,1,,in,3.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",612,L,ABMA,27.9,7,0.5,,ov,4.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30,prefire,"",613,L,ABMA,64.2,10.7,3,,in,6.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30N,prefire,"",614,D,ABMA,42.6,21.8,,,-,,1,,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30N,prefire,"",615,L,PICO,32,18.8,3,,do,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30N,prefire,"",616,D,ABMA,10.2,3.6,,,-,,1,,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30N,prefire,"",617,L,PICO,41.1,22.8,3.7,,do,2.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30N,prefire,"",618,L,ABMA,39.8,18.8,,,-,,1,,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30N,prefire,"",619,D,ABMA,130.6,4.6,,,-,,4,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR30N,prefire,"",620,L,ABMA,53.1,19.4,5.6,,do,3,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30N,prefire,"",621,L,PIJE,23.8,10.7,1.9,,in,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30N,prefire,"",622,L,PICO,16.3,7.4,1,,ov,1.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30N,prefire,"",623,D,ABMA,54.7,19.4,,,-,,1,,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR30N,prefire,"",624,D,ABMA,38,18.8,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR30N,prefire,"",625,L,ABMA,17.7,5.3,1.9,,ov,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR30N,prefire,"",626,D,ABMA,39.9,18.8,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR30N,prefire,"",627,D,ABMA,41.5,20.3,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR30N,prefire,"",628,D,ABMA,42.5,20.3,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR30N,prefire,"",629,D,ABMA,57.5,22.9,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR31,prefire,"",965,D,alninc,9.7,2.2,,,-,,1,,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR31,prefire,"",966,L,POTR,9.4,6.8,3.3,,in,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",967,L,POTR,10.3,2.7,1.3,,in,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",968,L,POTR,9.3,5.8,1.7,,in,2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",969,L,ABCO,104.5,40.5,5.7,,op,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",970,L,POTR,8.5,5,2,,in,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",971,L,POTR,28.1,19.6,4.6,,co,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",972,L,POTR,24.7,18.3,4.8,,co,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",973,L,alninc,8.4,2,0.8,,ov,4.5,"",,,,"","",,,,"","","","",no,"",,,
CPFMP,Valentine,2020,VR31,prefire,"",974,L,POTR,16.8,12.3,6,,ov,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",975,L,POTR,8.6,7.7,3.3,,ov,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",976,L,POTR,31.5,19.9,6.8,,co,5.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",977,L,ABCO,36.5,11.9,2.4,,in,5.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",978,L,PICO,63.4,42,28,,op,8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",979,L,ABCO,20.3,3.9,2.1,,ov,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",980,D,ABCO,41.8,28.9,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR31,prefire,"",981,L,ABCO,19.8,13,3.3,,ov,3.5,"",,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR31,prefire,"",982,L,PICO,33,28,19,,co,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",983,L,PICO,47.1,31,21,,co,6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",984,L,PICO,64.5,41,21,,co,8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",985,L,PICO,51.9,30,8.9,,do,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",986,L,POTR,8.1,3.9,2.7,,in,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",987,L,ABCO,20.8,40.6,4.3,,co,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",988,L,ABCO,78.5,38,5.8,,do,11,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31,prefire,"",989,L,ABCO,84.1,37.4,9.3,,op,8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",575,L,ABCO,34.6,18.6,2.8,,co,4,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",576,L,ABCO,32.8,12,1,,in,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",577,L,ABCO,17.2,8.4,0.9,,in,3,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",578,L,ABCO,9.5,4,1,,ov,2.5,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",579,L,PICO,41.2,23.8,9.6,,co,1.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",580,L,PICO,25.7,14.6,6.4,,co,1,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",581,L,PICO,47.8,21.6,6.4,,do,5.5,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",582,L,ABCO,10,4,0.6,,ov,2,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",583,L,ABCO,16.2,6.4,1,,in,3,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",584,L,PICO,34.6,15.6,2.3,,do,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",585,L,PIJE,85.8,39,5.8,,op,10,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",586,L,ABCO,57.9,21.2,4,,co,6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",587,D,ABCO,64.5,15.6,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR31N,prefire,"",588,L,POTR,18.5,6.2,2.2,,in,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",589,L,POTR,24.2,12.6,3.4,,co,5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",590,L,PICO,65.3,23.6,4.6,,do,10,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",591,L,ABCO,12.8,3.8,0.5,,ov,3.5,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",592,D,ABMA,17.9,4.8,,,-,,1,,,,"","",,,,"","","","",no,D,,,
CPFMP,Valentine,2020,VR31N,prefire,"",593,L,PICO,61,18,4.8,,co,4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",594,L,ABCO,18,5.1,0.5,,ov,4.5,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",595,L,ABMA,35,10.6,3,,in,3,"",,,,"","",,,,"","","","",no,D,,,
CPFMP,Valentine,2020,VR31N,prefire,"",596,D,ABMA,9.5,3.7,,,-,,1,,,,"","",,,,"","","","",no,D,,,
CPFMP,Valentine,2020,VR31N,prefire,"",597,L,PICO,27.9,11.6,3.3,,in,4,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR31N,prefire,"",598,L,ABMA,9.7,3.3,0.5,,ab,2,"",,,,"","",,,,"","","","",no,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",630,L,ABCO,11.5,4.2,2.6,,ov,2.23,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",631,L,ABCO,10.2,4.2,2.2,,ov,0.8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",632,L,ABCO,31.1,16.4,4.4,,in,3.26,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",633,D,PICO,8.8,4.4,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR33,prefire,"",634,L,ABCO,154.7,32.4,6.6,,do,5.76,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",635,L,PICO,18.6,10.8,2.6,,in,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",636,D,PICO,14.8,10.4,,,-,,1,,,,"","",,,,"","","","",yes,D,,,
CPFMP,Valentine,2020,VR33,prefire,"",637,L,PICO,33.1,16.2,4.2,,co,1.66,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",638,L,ABCO,14.9,7,0.5,,in,2.8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",639,L,ABCO,10.8,6,1.3,,ov,2.43,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",640,L,PICO,51.3,33,4.6,,co,3.41,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",641,L,PICO,57,33,8.4,,co,4.26,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",642,L,ABCO,28.7,10,3.2,,in,3.06,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",643,L,ABCO,10,3.8,0.5,,ov,1.1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",644,L,ABCO,16.6,7.2,2.6,,in,2.35,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",645,L,PICO,54.9,33,3.2,,co,5.65,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",646,L,ABCO,25,8.6,3.2,,in,2.33,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",647,L,ABCO,61.6,20.4,4.4,,co,3.9,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",648,L,ABCO,27.1,12.4,0.7,,in,2.1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",649,L,ABCO,34,12,0.5,,co,2.23,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",650,L,ABCO,37.4,17.4,3,,do,2.4,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",651,L,ABCO,38.6,14,1.4,,co,2.6,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",652,L,ABCO,16,7,1.4,,in,2.3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",653,L,ABCO,94.2,35.2,4,,do,6.63,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",654,L,ABCO,55.5,29,5.4,,co,3.26,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",655,L,ABCO,54,29.4,4,,co,3.9,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",656,L,ABCO,50.1,22.2,7.6,,co,3.3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",657,L,ABCO,28.6,16.4,4.2,,in,1.83,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",658,L,ABCO,26.2,12.6,6.4,,in,2.2,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",659,L,ABCO,69,31,5.4,,do,3.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",660,L,ABCO,25,15,3,,in,2.53,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",661,L,PICO,42,19.6,10.6,,co,2.1,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33,prefire,"",662,L,ABCO,8,3,0.5,,ov,0.8,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33N,prefire,"",1000,L,PICO,60.6,24.3,18.5,,CO,2.5,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33N,prefire,"",1001,L,ABCO,18.5,8.8,6.5,,IN,3,"",,,,"","",,,,"","","","",yes,L,,,
CPFMP,Valentine,2020,VR33N,prefire,"",1002,L,ABCO,16.1,6.5,3.2,,OV,2.5,"",,,,"","",,,,"","","","",no,"",,,
