site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,project,observer,offset_dist_direction,burnpile_ht_m,ID,litter3_cm,duff3_cm
springsfire,springs03,2019,postfire,immediate,270,0,2,2,4,11.3,1,0,0,0,0.05,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs03,2019,postfire,immediate,90,0,2,2,4,11.3,0,1,1,1,0.05,,4,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs03,2019,prefire,,0,0,2,2,4,11.3,3,8,0,6,1,,3,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs03,2019,prefire,,180,0,2,2,4,11.3,0,0,0,0,1,,0.05,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs03,2019,prefire,,270,0,2,2,4,11.3,1,1,0,0,2,,0,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs03,2019,prefire,,90,0,2,2,4,11.3,0,1,6,0,2,,0,4,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs03,2020,postfire,1yr,E,,2,2,3,11.3,0,0,0,1.2,0,1.5,0.1,0,0.5,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs03,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,0.9,0,0.9,0.7,0.1,1.5,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs03,2020,postfire,1yr,S,,2,2,3,11.3,1,0,0,1.1,0.1,0.9,0,0,2,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs03,2020,postfire,1yr,W,,2,2,3,11.3,2,1,0,1.3,0,1,0.2,0,0.5,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs04,2019,postfire,immediate,0,0,2,2,4,11.3,0,1,2,0,1,,0,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2019,postfire,immediate,180,0,2,2,4,11.3,1,1,0,0,1,,0,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2019,postfire,immediate,270,0,2,2,4,11.3,1,2,1,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2019,postfire,immediate,90,0,2,2,4,11.3,3,0,0,0.05,2,,1,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2019,prefire,,0,0,2,2,4,11.3,2,1,1,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2019,prefire,,180,0,2,2,4,11.3,6,2,0,0,0.05,,0.05,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2019,prefire,,270,0,2,2,4,11.3,5,2,6,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2019,prefire,,90,0,2,2,4,11.3,0,0,0,0,4,,3,0,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs04,2020,postfire,1yr,E,,2,2,3,11.3,4,1,0,3.2,1.5,3,2,0.2,1,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs04,2020,postfire,1yr,N,,2,2,3,11.3,0,1,1,0.1,0.1,0.3,0.1,0,0.2,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs04,2020,postfire,1yr,S,,2,2,3,11.3,0,1,0,1,0.2,1,0,0,0,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs04,2020,postfire,1yr,W,,2,2,3,11.3,4,1,0,0.7,0,1,0,0,0.2,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs05,2019,prefire,,0,0,2,2,4,11.3,1,1,13,0,0,,18,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs05,2019,prefire,,180,0,2,2,4,11.3,1,0,0,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs05,2019,prefire,,270,28,2,2,4,11.3,0,0,2,0,1,,0.05,7,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs05,2019,prefire,,90,39,2,2,4,11.3,0,1,0,0,0,,4,5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs05,2020,postfire,1yr,E,39,2,2,3,11.3,0,0,0,0,0,0,0.8,0,0.9,,litt&duff 1 measured .5m to R due to rock,CPFMP,mm,,,NA,NA,NA
springsfire,springs05,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,0,0,0,0,0,0.2,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs05,2020,postfire,1yr,S,,2,2,3,11.3,1,0,0,0.1,0,0.3,1.8,0,1.5,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs05,2020,postfire,1yr,W,28,2,2,3,11.3,0,0,1,0.8,0,1.5,1.2,0.3,2.5,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs06,2019,prefire,,0,0,2,2,4,11.3,3,1,1,0,1,,0,0.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs06,2019,prefire,,180,0,2,2,4,11.3,0,0,0,0,0,,0,0.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs06,2019,prefire,,270,0,2,2,4,11.3,11,1,1,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs06,2019,prefire,,90,0,2,2,4,11.3,4,8,8,1,2,,0,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs06,2020,postfire,1yr,E,,2,2,4,11.3,0,1,0,0,0,0.3,3,0,4.3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs06,2020,postfire,1yr,N,,2,2,4,11.3,1,0,0,1,0,3,0,0,2.2,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs06,2020,postfire,1yr,S,,2,2,4,11.3,1,1,0,0,0,18.7,0.5,0,8,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs06,2020,postfire,1yr,W,,2,2,4,11.3,11,0,0,0.5,0,11.8,1,0,15.8,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs07,2019,prefire,,0,0,2,2,4,11.3,8,0,2,0,0.05,,7.5,1.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs07,2019,prefire,,180,0,2,2,4,11.3,28,4,1,8,4,,10,7,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs07,2019,prefire,,270,0,2,2,4,11.3,4,2,0,0,0,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs07,2019,prefire,,90,0,2,2,4,11.3,4,4,2,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs07,2020,postfire,1yr,E,,2,2,3,11.3,1,0,1,1.2,0,1,1,0,0.8,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs07,2020,postfire,1yr,N,,2,2,3,11.3,1,0,0,1.1,0.1,1,0.7,0,1.2,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs07,2020,postfire,1yr,S,,2,2,3,11.3,5,0,0,0.1,0,1.2,0.9,0,0.3,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs07,2020,postfire,1yr,W,,2,2,3,11.3,1,0,0,0.1,0,0.1,0.2,0,0.8,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs08,2019,prefire,,0,0,2,2,4,11.3,8,5,1,1,3,,3,5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs08,2019,prefire,,180,0,2,2,4,11.3,7,4,5,1,3,,3,5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs08,2019,prefire,,270,0,2,2,4,11.3,1,1,1,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs08,2019,prefire,,90,0,2,2,4,11.3,0,7,1,2.5,1,,0,3.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs08,2020,postfire,1yr,E,,2,2,3,11.3,3,2,1,0.3,0,0.5,0.8,0.4,1,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs08,2020,postfire,1yr,N,,2,2,3,11.3,2,0,0,2.7,0,1.5,2.8,0,1.8,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs08,2020,postfire,1yr,S,,2,2,3,11.3,0,2,1,2.3,0,1.5,1.1,0,0.8,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs08,2020,postfire,1yr,W,,2,2,3,11.3,2,0,0,1.5,0,1.1,2.7,0,1.5,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs09,2019,prefire,,0,0,2,2,4,11.3,0,4,4,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs09,2019,prefire,,180,0,2,2,4,11.3,4,0,0,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs09,2019,prefire,,270,0,2,2,4,11.3,4,0,0,0.05,2,,0.05,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs09,2019,prefire,,90,0,2,2,4,11.3,9,9,1,5,1,,5,4,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs09,2020,postfire,1yr,E,,2,2,4,11.3,2,2,1,0,0,0.8,0.5,0,2.8,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs09,2020,postfire,1yr,N,,2,2,4,11.3,0,1,3,0.5,0,5.8,1,0,3.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs09,2020,postfire,1yr,S,,2,2,4,11.3,0,0,0,2,0,3,0.5,0,1.2,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs09,2020,postfire,1yr,W,,2,2,4,11.3,3,0,0,0,0,19.7,0.5,0,3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs10,2019,prefire,,0,0,2,2,4,11.3,12,2,1,0,2,,0,4,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs10,2019,prefire,,180,0,2,2,4,11.3,0,0,0,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs10,2019,prefire,,270,0,2,2,4,11.3,3,0,0,0.05,2,,0.05,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs10,2019,prefire,,90,0,2,2,4,11.3,5,2,1,0.05,1,,0.05,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs10,2020,postfire,1yr,E,,2,2,4,11.3,3,0,0,3.5,0,13.5,3.5,0,5,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs10,2020,postfire,1yr,N,,2,2,4,11.3,3,0,0,3.5,0,5.3,2,0,3.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs10,2020,postfire,1yr,S,,2,2,4,11.3,0,0,1,0,0,0.8,0.5,0,1,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs10,2020,postfire,1yr,W,,2,2,4,11.3,5,0,0,2.5,0,4.5,0.5,0,1.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs11,2019,postfire,immediate,0,0,2,2,4,11.3,0,1,1,0.05,0.05,,1,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2019,postfire,immediate,180,0,2,2,4,11.3,0,0,0,0,2,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2019,postfire,immediate,270,0,2,2,4,11.3,0,3,2,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2019,postfire,immediate,90,0,2,2,4,11.3,0,6,1,0,0.05,,0,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2019,prefire,,0,0,2,2,4,11.3,1,2,2,2,3,,2,4,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2019,prefire,,180,0,2,2,4,11.3,3,0,1,0.05,3,,2,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2019,prefire,,270,0,2,2,4,11.3,0,5,3,0,1,,3,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2019,prefire,,90,0,2,2,4,11.3,1,9,4,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs11,2020,postfire,1yr,E,,2,2,4,11.3,1,2,0,1.5,0,8.2,0.5,0,7.3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs11,2020,postfire,1yr,N,,2,2,4,11.3,0,5,0,1,0,2.3,1,0,21.8,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs11,2020,postfire,1yr,S,,2,2,4,11.3,4,3,0,4.5,0.5,8.2,2,0,3.3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs11,2020,postfire,1yr,W,,2,2,4,11.3,0,6,1,1.5,0,6.5,4.5,0,38.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs12,2019,postfire,immediate,0,20,2,2,4,11.3,1,1,0,0,0,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2019,postfire,immediate,180,0,2,2,4,11.3,0,3,1,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2019,postfire,immediate,270,0,2,2,4,11.3,1,1,3,0,0.05,,0,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2019,postfire,immediate,90,0,2,2,4,11.3,0,3,0,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2019,prefire,,0,20,2,2,4,11.3,5,0,0,3,0.05,,0.05,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2019,prefire,,180,0,2,2,4,11.3,0,5,1,0.05,4,,1,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2019,prefire,,270,0,2,2,4,11.3,3,6,3,0,0,,2,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2019,prefire,,90,0,2,2,4,11.3,5,2,0,2,2.5,,0,1.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs12,2020,postfire,1yr,E,,2,2,4,11.3,6,1,0,1,0,5.7,0.5,0,2.8,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs12,2020,postfire,1yr,N,20,2,2,4,11.3,2,1,0,0,0,4.7,0.5,0,7.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs12,2020,postfire,1yr,S,,2,2,4,11.3,2,3,1,3,0,7.2,1.5,0,5.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs12,2020,postfire,1yr,W,,2,2,4,11.3,1,2,1,0,0,5.8,2,0,12.5,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs13,2019,postfire,immediate,0,0,2,2,4,11.3,0,4,2,0,1,,1,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2019,postfire,immediate,180,0,2,2,4,11.3,2,3,0,0,1,,1,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2019,postfire,immediate,270,0,2,2,4,11.3,0,0,1,0,0,,0.05,1.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2019,postfire,immediate,90,0,2,2,4,11.3,0,0,1,0,0,,0.05,4,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2019,prefire,,0,0,2,2,4,11.3,4,4,8,0,0,,1,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2019,prefire,,180,0,2,2,4,11.3,4,5,8,3,0.05,,2,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2019,prefire,,270,0,2,2,4,11.3,6,2,1,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2019,prefire,,90,0,2,2,4,11.3,0,2,3,0,1,,0,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs13,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,2,0,2.3,1.5,0,5.5,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs13,2020,postfire,1yr,N,,2,2,4,11.3,0,0,4,1.6,0,3.3,2.5,0,3.4,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs13,2020,postfire,1yr,S,,2,2,4,11.3,3,0,0,1.5,0,2.6,0.5,0,1.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs13,2020,postfire,1yr,W,,2,2,4,11.3,0,0,2,2,0,2.7,1.2,0,1.9,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs14,2019,postfire,immediate,0,0,2,2,4,11.3,0,1,0,0,2,,0.05,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2019,postfire,immediate,270,0,2,2,4,11.3,0,2,1,0,1,,0,1.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2019,postfire,immediate,90,0,2,2,4,11.3,0,3,4,0,5,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2019,prefire,,0,0,2,2,4,11.3,1,5,0,1,0.05,,0.05,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2019,prefire,,180,0,2,2,4,11.3,4,2,0,0,0,,0,0,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2019,prefire,,270,0,2,2,4,11.3,3,2,3,0,1,,2,0,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2019,prefire,,90,0,2,2,4,11.3,4,5,1,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs14,2020,postfire,1yr,E,,2,2,4,11.3,3,1,2,1,0,23.5,2,0,2.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs14,2020,postfire,1yr,N,,2,2,4,11.3,4,1,0,1,0,3.8,4.5,0,6,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs14,2020,postfire,1yr,S,,2,2,4,11.3,3,0,0,2,0,5.2,0.5,0,1.5,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs14,2020,postfire,1yr,W,,2,2,4,11.3,0,0,0,3.5,0,9.8,0.5,0,2.3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs15,2019,postfire,immediate,0,0,2,2,4,11.3,4,3,2,0,2,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2019,postfire,immediate,180,0,2,2,4,11.3,0,2,2,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2019,postfire,immediate,270,0,2,2,4,11.3,15,3,1,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2019,postfire,immediate,90,0,2,2,4,11.3,,,,,,,,,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2019,prefire,,0,0,2,2,4,11.3,2,6,6,0.05,4,,0.05,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2019,prefire,,180,0,2,2,4,11.3,5,1,2,0,0.05,,0.05,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2019,prefire,,270,0,2,2,4,11.3,8,6,10,1,2,,0.05,1.5,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2019,prefire,,90,0,2,2,4,11.3,1,0,0,0.05,1,,1,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs15,2020,postfire,1yr,E,,2,2,4,11.3,4,1,0,0.5,0,1.5,1.5,0,4.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs15,2020,postfire,1yr,N,,2,2,4,11.3,7,0,1,0,0,5.2,1,0,4.5,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs15,2020,postfire,1yr,S,,2,2,4,11.3,0,0,2,0,0,9.8,1.5,0,2,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs15,2020,postfire,1yr,W,,2,2,4,11.3,0,0,6,1.5,0,12.7,0,0,17.3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs16,2019,postfire,immediate,0,0,2,2,4,11.3,3,7,1,0,6,,0,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2019,postfire,immediate,180,0,2,2,4,11.3,2,5,2,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2019,postfire,immediate,270,0,2,2,4,11.3,1,0,0,0,0.05,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2019,prefire,,0,0,2,2,4,11.3,3,6,3,1,3,,2,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2019,prefire,,180,0,2,2,4,11.3,4,5,2,0,2,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2019,prefire,,270,0,2,2,4,11.3,0,0,0,0,1,,0,0,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2019,prefire,,90,0,2,2,4,11.3,0,0,0,0,1,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs16,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,0.5,0,2.3,2,0,3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs16,2020,postfire,1yr,N,,2,2,4,11.3,3,5,1,2.5,0,10.7,1.5,0.25,3.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs16,2020,postfire,1yr,S,,2,2,4,11.3,1,4,1,0.5,0,2,0,0,0.8,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs16,2020,postfire,1yr,W,,2,2,4,11.3,0,0,0,0,0,6.5,1.5,0,21.5,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs17,2019,postfire,immediate,0,0,2,2,4,11.3,0,10,6,0,1,,0,4,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2019,postfire,immediate,270,0,2,2,4,11.3,2,0,0,0,0.05,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2019,postfire,immediate,90,0,2,2,4,11.3,0,1,1,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2019,prefire,,0,0,2,2,4,11.3,0,0,2,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2019,prefire,,180,0,2,2,4,11.3,0,1,0,0,0.05,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2019,prefire,,270,0,2,2,4,11.3,0,2,2,0.05,2,,1,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2019,prefire,,90,0,2,2,4,11.3,1,2,0,0.05,0.05,,1,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs17,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,3,0,4.3,0.5,0,1.5,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs17,2020,postfire,1yr,N,,2,2,4,11.3,0,6,1,0,0,1.5,1,0,2.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs17,2020,postfire,1yr,S,,2,2,4,11.3,0,1,0,6,0,7.2,0.5,0,1.8,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs17,2020,postfire,1yr,W,,2,2,4,11.3,0,0,0,0,0,2.5,0.5,0,2.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs18,2019,postfire,immediate,0,0,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2019,postfire,immediate,180,0,2,2,4,11.3,4,1,0,0,0.05,,0,0,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2019,postfire,immediate,270,0,2,2,4,11.3,1,1,1,0,0.5,,0.05,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2019,postfire,immediate,90,0,2,2,4,11.3,3,0,0,0,3.25,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2019,prefire,,0,0,2,2,4,11.3,0,2,1,1,6,,0.5,4,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2019,prefire,,180,0,2,2,4,11.3,8,9,3,0,0.05,,0,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2019,prefire,,270,0,2,2,4,11.3,5,3,3,2,1,,4,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2019,prefire,,90,0,2,2,4,11.3,0,0,0,0,0.05,,1,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs18,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,0,0,1.3,0,0,1.2,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs18,2020,postfire,1yr,N,,2,2,4,11.3,0,0,0,0,0,0.8,1,0,2.2,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs18,2020,postfire,1yr,S,,2,2,4,11.3,0,2,0,0,0,12.3,1,0,9.3,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs18,2020,postfire,1yr,W,,2,2,4,11.3,0,3,0,1,0,3,1,0,4.7,,,CPFMP,pm,,,NA,NA,NA
springsfire,springs19,2019,postfire,immediate,0,0,2,2,4,11.3,1,0,0,0,2,,0,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2019,postfire,immediate,180,0,2,2,4,11.3,1,1,0,0,2,,1,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2019,postfire,immediate,270,0,2,2,4,11.3,1,4,0,0,0.05,,0,0,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2019,postfire,immediate,90,0,2,2,4,11.3,6,0,4,0.5,0.5,,0,0,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2019,prefire,,0,0,2,2,4,11.3,1,0,1,3,2,,2,2,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2019,prefire,,180,0,2,2,4,11.3,0,0,2,1,2,,3,1,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2019,prefire,,270,0,2,2,4,11.3,2,0,0,0,0.5,,0,3,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2019,prefire,,90,0,2,2,4,11.3,0,4,4,6,5,,0,0.05,,,,CPFMP,"RH, MS",,,NA,NA,NA
springsfire,springs19,2020,postfire,1yr,E,,2,2,3,11.3,2,0,0,0,0,0,0,0,0,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs19,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,2.2,0.5,2,1.5,0.3,1.2,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs19,2020,postfire,1yr,S,,2,2,3,11.3,0,0,0,1.8,0.3,1,0.8,0.2,0.8,,,CPFMP,mm,,,NA,NA,NA
springsfire,springs19,2020,postfire,1yr,W,,2,2,3,11.3,3,0,0,0,0,0.3,0.1,0,0.1,,,CPFMP,mm,,,NA,NA,NA
