jurisdiction,site,plot_id,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,duff2_cm,litter2_cm,fuel1_cm,fuel2_cm,fuel3_cm,notes,,
StanislausNF,BearMountain,BM24,2019,postfire,,0,,2,2,4,11.3,0,0,0,0,0,0,0.05,,,,,,
StanislausNF,BearMountain,BM24,2019,postfire,,180,,2,2,4,11.3,1,1,0,0,0.5,0.05,1,,,,,,
StanislausNF,BearMountain,BM24,2019,postfire,,90,,2,2,4,11.3,1,2,0,0,1,0,1,,,,,,
StanislausNF,BearMountain,BM24,2019,postfire,,270,,2,2,4,11.3,0,0,0,0,0.05,0,1,,,,,,
StanislausNF,BearMountain,BM25,2019,prefire,,0,,2,2,4,11.3,13,9,0,0,6,0,4,,,,,,
StanislausNF,BearMountain,BM25,2019,prefire,,180,,2,2,4,11.3,14,6,5,2,4,0,2,,,,,,
StanislausNF,BearMountain,BM25,2019,prefire,,90,,2,2,4,11.3,7,9,2,0.05,2,1,3,,,,,,
StanislausNF,BearMountain,BM25,2019,prefire,,270,,2,2,4,11.3,16,13,1,0,1,1,3,,,,,,
StanislausNF,BearMountain,BM25,2019,postfire,,0,,2,2,4,11.3,1,0,0,0,0.05,0,0,,,,,,
StanislausNF,BearMountain,BM25,2019,postfire,,180,,2,2,4,11.3,0,0,0,0,0,0,0,,,,,,
StanislausNF,BearMountain,BM25,2019,postfire,,90,,2,2,4,11.3,2,1,0,0,0.05,0,0,,,,,,
StanislausNF,BearMountain,BM25,2019,postfire,,270,,2,2,4,11.3,0,0,0,0,0,0,0.05,,,,,,
StanislausNF,BearMountain,BM26,2019,prefire,,0,,2,2,4,11.3,4,2,1,1,1.5,0.05,2,,,,,,
StanislausNF,BearMountain,BM26,2019,prefire,,180,,2,2,4,11.3,2,2,0,0.05,2.5,1,4,,,,,,
StanislausNF,BearMountain,BM26,2019,prefire,,90,,2,2,4,11.3,12,5,2,0,2,3,2,,,,,,
StanislausNF,BearMountain,BM26,2019,prefire,,270,,2,2,4,11.3,8,6,1,0,4,0.05,2,,,,,,
StanislausNF,BearMountain,BM26,2019,postfire,,0,,2,2,4,11.3,4,3,5,0,0,0,0,,,,,,
StanislausNF,BearMountain,BM26,2019,postfire,,180,,2,2,4,11.3,0,0,0,0,0.05,0,0.05,,,,,,
StanislausNF,BearMountain,BM26,2019,postfire,,90,,2,2,4,11.3,6,7,1,0.05,1,0,0.05,,,,,,
StanislausNF,BearMountain,BM26,2019,postfire,,270,,2,2,4,11.3,6,3,0,0.05,1,0,0,,,,,,
StanislausNF,BearMountain,BM27,2019,prefire,,0,,2,2,4,11.3,7,3,0,0.5,2,0.5,1,,,,,,
StanislausNF,BearMountain,BM27,2019,prefire,,180,,2,2,4,11.3,5,5,2,0.05,2,0.05,3,,,,,,
StanislausNF,BearMountain,BM27,2019,prefire,,90,,2,2,4,11.3,0,2,1,0,2,0,2,,,,,,
StanislausNF,BearMountain,BM27,2019,prefire,,270,,2,2,4,11.3,0,2,1,0,4,0,2,,,,,,
StanislausNF,BearMountain,BM27,2019,postfire,,0,,2,2,4,11.3,0,0,1,0,0,0,3,,,,,,
StanislausNF,BearMountain,BM27,2019,postfire,,180,,2,2,4,11.3,1,3,0,1,1,0,0,,,,,,
StanislausNF,BearMountain,BM27,2019,postfire,,90,,2,2,4,11.3,2,1,0,0,2,0,4,,,,,,
StanislausNF,BearMountain,BM27,2019,postfire,,270,,2,2,4,11.3,2,1,2,0,0,0,0.05,,,,,,
StanislausNF,BearMountain,BM3,2019,prefire,,0,,2,2,4,11.3,2,1,3,1,4,1,1,,,,,,
StanislausNF,BearMountain,BM3,2019,prefire,,180,,2,2,4,11.3,2,2,6,1,3.5,2,4,,,,,,
StanislausNF,BearMountain,BM3,2019,prefire,,90,,2,2,4,11.3,1,1,7,0,0.5,0.5,1,,,,,,
StanislausNF,BearMountain,BM3,2019,prefire,,270,,2,2,4,11.3,5,1,1,4,1.5,7,37,,,,,,
StanislausNF,BearMountain,BM3,2019,postfire,,0,,2,2,4,11.3,0,0,2,1,2,0,0.05,,,,,,
StanislausNF,BearMountain,BM3,2019,postfire,,180,,2,2,4,11.3,2,1,0,0,0,0,0,,,,,,
StanislausNF,BearMountain,BM3,2019,postfire,,90,,2,2,4,11.3,0,2,1,0,1,0,1,,,,,,
StanislausNF,BearMountain,BM3,2019,postfire,,270,,2,2,4,11.3,0,0,0,0,2,0,2,,,,,,
StanislausNF,BearMountain,BM4,2019,prefire,,0,,2,2,4,11.3,8,0,0,2,3,2,4,,,,,,
StanislausNF,BearMountain,BM4,2019,prefire,,180,,2,2,4,11.3,7,0,0,0,3,0.05,8,,,,,,
StanislausNF,BearMountain,BM4,2019,prefire,,90,,2,2,4,11.3,5,0,0,2,1,3,1,,,,,,
StanislausNF,BearMountain,BM4,2019,prefire,,270,,2,2,4,11.3,2,3,0,6,2,3,,,,,,,
StanislausNF,BearMountain,BM4,2019,postfire,,0,,2,2,4,11.3,6,4,0,0,1,0,3,,,,,,
StanislausNF,BearMountain,BM4,2019,postfire,,180,,2,2,4,11.3,1,0,0,0,0,0,0.05,,,,,,
StanislausNF,BearMountain,BM4,2019,postfire,,90,,2,2,4,11.3,0,0,0,1,2,0,0.05,,,,,,
StanislausNF,BearMountain,BM4,2019,postfire,,270,,2,2,4,11.3,0,0,0,0,0,0,0.05,,,,,,
StanislausNF,BearMountain,BM5,2019,prefire,,0,,2,2,4,11.3,1,0,1,0,0.5,2,1.5,,,,,,
StanislausNF,BearMountain,BM5,2019,prefire,,180,,2,2,4,11.3,1,0,0,,,,,,,,,,
StanislausNF,BearMountain,BM5,2019,prefire,,90,,2,2,4,11.3,11,5,0,0,3,0,5,,,,,,
StanislausNF,BearMountain,BM5,2019,prefire,,270,,2,2,4,11.3,15,1,5,0,1,5,12,,,,,,
StanislausNF,BearMountain,BM5,2019,postfire,,0,,2,2,4,11.3,0,1,1,0,0,0.05,1.5,,,,,,
StanislausNF,BearMountain,BM5,2019,postfire,,180,,2,2,4,11.3,0,0,0,0,0,0,0,,,,,,
StanislausNF,BearMountain,BM5,2019,postfire,,90,,2,2,4,11.3,4,1,0,0,1,0,1,,,,,,
StanislausNF,BearMountain,BM5,2019,postfire,,270,,2,2,4,11.3,4,0,0,0,2,0,2,,,,,,
StanislausNF,BearMountain,BM6,2019,prefire,,0,,2,2,4,11.3,2,1,4,1,2,1,1.5,,,,,,
StanislausNF,BearMountain,BM6,2019,prefire,,180,,2,2,4,11.3,3,1,0,0,0.05,0.05,0.5,,,,,,
StanislausNF,BearMountain,BM6,2019,prefire,,90,21,2,2,4,11.3,3,2,0,2,5,0.05,1,,,,,,
StanislausNF,BearMountain,BM6,2019,prefire,,270,,2,2,4,11.3,5,12,5,1,3,1,4,,,,,,
StanislausNF,BearMountain,BM6,2019,postfire,,0,,2,2,4,11.3,5,1,0,1,1,2,2,,,,,,
StanislausNF,BearMountain,BM6,2019,postfire,,180,,2,2,4,11.3,5,0,0,0.5,2,0,1.5,,,,,,
StanislausNF,BearMountain,BM6,2019,postfire,,90,21,2,2,4,11.3,1,0,0,1,2,0.05,1.5,,,,,,
StanislausNF,BearMountain,BM6,2019,postfire,,270,,2,2,4,11.3,0,0,0,0,0,0,0.05,,,,,,
StanislausNF,BearMountain,BM7,2019,prefire,,0,,2,2,4,11.3,0,0,1,2,1,0,3,,,,,,
StanislausNF,BearMountain,BM7,2019,prefire,,180,,2,2,4,11.3,0,4,4,7,11,0.05,4,,,,,,
StanislausNF,BearMountain,BM7,2019,prefire,,90,,2,2,4,11.3,2,7,3,1,4,0.05,6,,,,,,
StanislausNF,BearMountain,BM7,2019,prefire,,270,,2,2,4,11.3,1,0,2,0.05,3,2,4,,,,,,
StanislausNF,BearMountain,BM7,2019,postfire,,0,,2,2,4,11.3,2,4,4,0.5,0.5,3,4,,,,,,
StanislausNF,BearMountain,BM7,2019,postfire,,180,,2,2,4,11.3,0,0,0,0,0.5,0,0,,,,,,
StanislausNF,BearMountain,BM7,2019,postfire,,90,,2,2,4,11.3,0,1,2,0,1,0,0.05,,,,,,
StanislausNF,BearMountain,BM7,2019,postfire,,270,,2,2,4,11.3,0,4,3,0,2,0.05,2,,,,,,
StanislausNF,BearMountain,BM8,2019,prefire,,0,,2,2,4,11.3,1,0,0,0.05,3,0.5,1.5,,,,,,
StanislausNF,BearMountain,BM8,2019,prefire,,180,,2,2,4,11.3,4,0,0,0.05,0.05,0.05,0.05,,,,,,
StanislausNF,BearMountain,BM8,2019,prefire,,90,,2,2,4,11.3,9,7,0,0,6,2,1,,,,,,
StanislausNF,BearMountain,BM8,2019,prefire,,270,,2,2,4,11.3,10,2,1,0,2,0,11,,,,,,
StanislausNF,BearMountain,BM8,2019,postfire,,0,,2,2,4,11.3,0,0,0,0,1,0,1,,,,,,
StanislausNF,BearMountain,BM8,2019,postfire,,180,,2,2,4,11.3,0,0,0,0,0,0,3,,,,,,
StanislausNF,BearMountain,BM8,2019,postfire,,90,,2,2,4,11.3,8,5,1,0.5,2,0.05,0.5,,,,,,
StanislausNF,BearMountain,BM8,2019,postfire,,270,,2,2,4,11.3,0,0,1,0,0.05,0,0.5,,,,,,
StanislausNF,BearMountain,BM9,2019,prefire,,0,,2,2,4,11.3,5,1,2,0.05,2,0.05,3,,,,,,
StanislausNF,BearMountain,BM9,2019,prefire,,180,,2,2,4,11.3,0,5,0,0.05,3,3,4,,,,,,
StanislausNF,BearMountain,BM9,2019,prefire,,90,,2,2,4,11.3,0,2,5,0.5,0.5,0.5,1.5,,,,,,
StanislausNF,BearMountain,BM9,2019,prefire,,270,,2,2,4,11.3,0,1,0,0,1,0.05,0.05,,,,,,
StanislausNF,BearMountain,BM9,2019,postfire,,0,,2,2,4,11.3,0,3,0,0,0,0,1,,,,,,
StanislausNF,BearMountain,BM9,2019,postfire,,180,,2,2,4,11.3,4,5,2,0,2,0,0,,,,,,
StanislausNF,BearMountain,BM9,2019,postfire,,90,,2,2,4,11.3,0,3,1,0,2.5,2,3,,,,,,
StanislausNF,BearMountain,BM9,2019,postfire,,270,,2,2,4,11.3,1,0,0,0.05,1,0.05,2,,,,,,
LakesDistrict,BlissSP,bliss1,2019,prefire,,0,,2,2,4,11.3,44,4,0,0.05,15,0.05,2,,,,,,
LakesDistrict,BlissSP,bliss1,2019,prefire,,180,25,2,2,4,11.3,17,14,1,1,4,3,0.05,,,,,,
LakesDistrict,BlissSP,bliss1,2019,prefire,,90,,2,2,4,11.3,20,3,1,3,2,4,2,,,,,,
LakesDistrict,BlissSP,bliss1,2019,prefire,,270,,2,2,4,11.3,5,0,1,3,2,7,5,,,,,,
LakesDistrict,BlissSP,bliss10,2019,prefire,,0,,2,2,4,11.3,51,16,0,5,1,2,0.05,,,,,,
LakesDistrict,BlissSP,bliss10,2019,prefire,,180,,2,2,4,11.3,15,3,8,1,55,2,2,,,,,,
LakesDistrict,BlissSP,bliss10,2019,prefire,,90,,2,2,4,11.3,33,3,3,0,3,6,2,,,,,,
LakesDistrict,BlissSP,bliss10,2019,prefire,,270,,2,2,4,11.3,24,6,0,2,1.5,1,1,,,,,,
LakesDistrict,BlissSP,bliss11,2019,prefire,,0,,2,2,4,11.3,33,6,0,0.05,2,6,2,,,,,,
LakesDistrict,BlissSP,bliss11,2019,prefire,,180,,2,2,4,11.3,14,5,0,2.5,3,0.05,0.5,,,,,,
LakesDistrict,BlissSP,bliss11,2019,prefire,,90,,2,2,4,11.3,23,6,1,1,5,2,2,,,,,,
LakesDistrict,BlissSP,bliss11,2019,prefire,,270,,2,2,4,11.3,49,9,1,3,4,1,1.5,,,,,,
LakesDistrict,BlissSP,bliss12,2019,prefire,,0,21,2,2,4,11.3,2,3,2,0,0.05,1,2,,,,,,
LakesDistrict,BlissSP,bliss12,2019,prefire,,180,21,2,2,4,11.3,14,2,0,0.05,0.05,1,2,,,,,,
LakesDistrict,BlissSP,bliss12,2019,prefire,,90,,2,2,4,11.3,7,2,1,0.05,0.05,2,0.05,,,,,,
LakesDistrict,BlissSP,bliss12,2019,prefire,,270,,2,2,4,11.3,9,11,1,6,0.05,0,0,,,,,,
LakesDistrict,BlissSP,bliss13,2019,prefire,,0,31,2,2,4,11.3,15,2,0,0.05,0.05,0.05,2,,,,,,
LakesDistrict,BlissSP,bliss13,2019,prefire,,180,32,2,2,4,11.3,16,3,0,2,3,5,5,,,,,,
LakesDistrict,BlissSP,bliss13,2019,prefire,,90,,2,2,4,11.3,23,2,1,0,1,3,1,,,,,,
LakesDistrict,BlissSP,bliss13,2019,prefire,,270,,2,2,4,11.3,16,1,0,0,0,3,0.05,,,,,,
LakesDistrict,BlissSP,bliss14,2019,prefire,,0,,2,2,4,11.3,11,1,0,1,2,1,3,,,,,,
LakesDistrict,BlissSP,bliss14,2019,prefire,,180,,2,2,4,11.3,9,8,4,2,2,0.05,5,,,,,,
LakesDistrict,BlissSP,bliss14,2019,prefire,,90,24,2,2,4,11.3,10,5,0,2,0.5,3,2,,,,,,
LakesDistrict,BlissSP,bliss14,2019,prefire,,270,27,2,2,4,11.3,22,9,3,2,1,2,2,,,,,,
LakesDistrict,BlissSP,bliss15,2019,prefire,,0,,2,2,4,11.3,27,7,3,1,7,1,5,,,,,,
LakesDistrict,BlissSP,bliss15,2019,prefire,,180,,2,2,4,11.3,9,8,0,2,5,1,4,,,,,,
LakesDistrict,BlissSP,bliss15,2019,prefire,,90,,2,2,4,11.3,25,5,1,4,1,7,1,,,,,,
LakesDistrict,BlissSP,bliss15,2019,prefire,,270,,2,2,4,11.3,18,9,4,1,3,1,4,,,,,,
LakesDistrict,BlissSP,bliss2,2019,prefire,,0,,2,2,4,11.3,45,3,2,5,1,0,0.05,,,,,,
LakesDistrict,BlissSP,bliss2,2019,prefire,,180,,2,2,4,11.3,10,8,2,6,0.05,2,4,,,,,,
LakesDistrict,BlissSP,bliss2,2019,prefire,,90,,2,2,4,11.3,12,2,2,6,4,0.05,2,,,,,,
LakesDistrict,BlissSP,bliss2,2019,prefire,,270,,2,2,4,11.3,9,12,1,11,4,1,3,,,,,,
LakesDistrict,BlissSP,bliss3,2019,prefire,,0,24,2,2,4,11.3,7,2,3,0.05,1,2,2,,,,,,
LakesDistrict,BlissSP,bliss3,2019,prefire,,180,27,2,2,4,11.3,9,8,2,0,2,2,2,,,,,,
LakesDistrict,BlissSP,bliss3,2019,prefire,,90,,2,2,4,11.3,14,6,2,0.5,1.5,0.05,2.5,,,,,,
LakesDistrict,BlissSP,bliss3,2019,prefire,,270,,2,2,4,11.3,38,9,1,2,2,0.05,0.05,,,,,,
LakesDistrict,BlissSP,bliss4,2019,prefire,,0,40,2,2,4,11.3,13,2,1,13,2,7,4,,,,,,
LakesDistrict,BlissSP,bliss4,2019,prefire,,180,,2,2,4,11.3,6,2,1,7,1,6,1,,,,,,
LakesDistrict,BlissSP,bliss4,2019,prefire,,90,,2,2,4,11.3,9,2,1,3,2,0,0,,,,,,
LakesDistrict,BlissSP,bliss4,2019,prefire,,270,,2,2,4,11.3,10,0,1,4,4,0,3,,,,,,
LakesDistrict,BlissSP,bliss5,2019,prefire,,0,,2,2,4,11.3,10,7,0,4,2,3,2,,,,,,
LakesDistrict,BlissSP,bliss5,2019,prefire,,180,24,2,2,4,11.3,8,5,0,4,2.5,4,2,,,,,,
LakesDistrict,BlissSP,bliss5,2019,prefire,,90,25,2,2,4,11.3,3,3,1,3,3,0,0,,,,,,
LakesDistrict,BlissSP,bliss5,2019,prefire,,270,29,2,2,4,11.3,3,0,1,0.05,1,1,2,,,,,,
LakesDistrict,BlissSP,bliss6,2019,prefire,,0,,2,2,4,11.3,13,5,3,4,4,4,3,,,,,,
LakesDistrict,BlissSP,bliss6,2019,prefire,,180,,2,2,4,11.3,14,1,1,7,4,4,3,,,,,,
LakesDistrict,BlissSP,bliss6,2019,prefire,,90,,2,2,4,11.3,36,10,5,15,5,9,4,,,,,,
LakesDistrict,BlissSP,bliss6,2019,prefire,,270,,2,2,4,11.3,48,12,6,8,3,10,5,,,,,,
LakesDistrict,BlissSP,bliss7,2019,prefire,,0,,2,2,4,11.3,25,11,0,4,4,4,,,,,,,
LakesDistrict,BlissSP,bliss7,2019,prefire,,180,,2,2,4,11.3,7,8,1,1,3,3,6,,,,,,
LakesDistrict,BlissSP,bliss7,2019,prefire,,90,,2,2,4,11.3,15,3,2,3,1,2,2,,,,,,
LakesDistrict,BlissSP,bliss7,2019,prefire,,270,,2,2,4,11.3,23,4,1,4.5,2,7,1,,,,,,
LakesDistrict,BlissSP,bliss8,2019,prefire,,0,,2,2,4,11.3,4,7,3,0,0.05,0,0.05,,,,,,
LakesDistrict,BlissSP,bliss8,2019,prefire,,180,22,2,2,4,11.3,10,1,0,2,0.05,0,0,,,,,,
LakesDistrict,BlissSP,bliss8,2019,prefire,,90,28,2,2,4,11.3,1,2,0,0.05,0.05,4,3,,,,,,
LakesDistrict,BlissSP,bliss8,2019,prefire,,270,20,2,2,4,11.3,3,1,2,0.05,0.05,0.05,0.05,,,,,,
LakesDistrict,BlissSP,bliss9,2019,prefire,,0,,2,2,4,11.3,2,1,5,4,3,0,2,,,,,,
LakesDistrict,BlissSP,bliss9,2019,prefire,,180,,2,2,4,11.3,9,1,6,0,1,0,1,,,,,,
LakesDistrict,BlissSP,bliss9,2019,prefire,,90,31,2,2,4,11.3,6,0,1,6,5,0.05,0.05,,,,,,
LakesDistrict,BlissSP,bliss9,2019,prefire,,270,33,2,2,4,11.3,11,2,2,1,2,2,,,,,,,
LakesDistrict,BurtonSP,burton1,2019,prefire,,0,,2,2,4,11.3,32,5,1,3,1,6,0.05,,,,,,
LakesDistrict,BurtonSP,burton1,2019,prefire,,180,,2,2,4,11.3,19,4,6,3,0.05,4,1,,,,,,
LakesDistrict,BurtonSP,burton1,2019,prefire,,90,,2,2,4,11.3,7,4,3,1,1,0,2,,,,,,
LakesDistrict,BurtonSP,burton1,2019,prefire,,270,,2,2,4,11.3,1,4,0,1,3,2,10,,,,,,
LakesDistrict,BurtonSP,burton10,2019,prefire,,0,,2,2,4,11.3,35,5,0,1,1,1,2,,,,,,
LakesDistrict,BurtonSP,burton10,2019,prefire,,180,,2,2,4,11.3,22,16,2,0,1,2,1,,,,,,
LakesDistrict,BurtonSP,burton10,2019,prefire,,90,,2,2,4,11.3,13,6,0,5,1,3.5,1,,,,,,
LakesDistrict,BurtonSP,burton10,2019,prefire,,270,,2,2,4,11.3,12,5,1,2.5,0.5,4,0.5,,,,,,
LakesDistrict,BurtonSP,burton10,2019,postfire,,0,0,2,2,4,11.3,0,0,0,0,0,0,0,,,,,,
LakesDistrict,BurtonSP,burton10,2019,postfire,,180,0,2,2,4,11.3,6,5,0,0,0,0,0,,,,,,
LakesDistrict,BurtonSP,burton10,2019,postfire,,90,0,2,2,4,11.3,31,9,5,1,0,5,0,,,,,,
LakesDistrict,BurtonSP,burton10,2019,postfire,,270,0,2,2,4,11.3,47,6,0,0,0,0,4,,,,,,
LakesDistrict,BurtonSP,burton11,2019,prefire,,0,,2,2,4,11.3,34,21,6,3,0.5,2,0,,,,,,
LakesDistrict,BurtonSP,burton11,2019,prefire,,180,,2,2,4,11.3,14,9,2,2.5,3,3,9,,,,,,
LakesDistrict,BurtonSP,burton11,2019,prefire,,90,,2,2,4,11.3,47,12,5,2,2,4,2,,,,,,
LakesDistrict,BurtonSP,burton11,2019,prefire,,270,,2,2,4,11.3,14,8,3,4,1,4,2,,,,,,
LakesDistrict,BurtonSP,burton12,2019,prefire,,0,,2,2,4,11.3,4,0,0,0,5,0,2,,,,,,
LakesDistrict,BurtonSP,burton12,2019,prefire,,180,,2,2,4,11.3,0,1,1,0,2,0,3,,,,,,
LakesDistrict,BurtonSP,burton12,2019,prefire,,90,,2,2,4,11.3,0,5,2,0.05,0.5,0.05,2,,,,,,
LakesDistrict,BurtonSP,burton12,2019,prefire,,270,,2,2,4,11.3,4,0,0,0.05,2,3,2,,,,,,
LakesDistrict,BurtonSP,burton13,2019,prefire,,0,,2,2,4,11.3,24,1,0,7,2,5,9,,,,,,
LakesDistrict,BurtonSP,burton13,2019,prefire,,180,,2,2,4,11.3,14,6,1,1,2,4,2,,,,,,
LakesDistrict,BurtonSP,burton13,2019,prefire,,90,,2,2,4,11.3,24,8,,2.5,1,3,5,,,,,,
LakesDistrict,BurtonSP,burton13,2019,prefire,,270,,2,2,4,11.3,45,12,1,7,6,4.5,0.5,,,,,,
LakesDistrict,BurtonSP,burton14,2019,prefire,,0,,2,2,4,11.3,23,6,2,3.5,0.5,5,2,,,,,,
LakesDistrict,BurtonSP,burton14,2019,prefire,,180,,2,2,4,11.3,3,1,1,3,3,0,2,,,,,,
LakesDistrict,BurtonSP,burton14,2019,prefire,,90,,2,2,4,11.3,7,2,2,4,3,1,3,,,,,,
LakesDistrict,BurtonSP,burton14,2019,prefire,,270,,2,2,4,11.3,8,3,1,2,3,2,4,,,,,,
LakesDistrict,BurtonSP,burton14,2019,postfire,,0,0,2,2,4,11.3,8,3,0,0,0,0,0,,,,,,
LakesDistrict,BurtonSP,burton14,2019,postfire,,180,0,2,2,4,11.3,2,1,0,3,0,3,0,,,,,,
LakesDistrict,BurtonSP,burton14,2019,postfire,,90,0,2,2,4,11.3,1,1,0,0,0,0,0,,,,,,
LakesDistrict,BurtonSP,burton14,2019,postfire,,270,0,2,2,4,11.3,8,3,0,0,3,0,2,,,,,,
LakesDistrict,BurtonSP,burton15,2019,prefire,,0,,2,2,4,11.3,27,23,4,2,1,5,5,,,,,,
LakesDistrict,BurtonSP,burton15,2019,prefire,,180,,2,2,4,11.3,16,9,1,4,3,4,4,,,,,,
LakesDistrict,BurtonSP,burton15,2019,prefire,,90,,2,2,4,11.3,4,3,5,7,1,2,1,,,,,,
LakesDistrict,BurtonSP,burton15,2019,prefire,,270,,2,2,4,11.3,23,25,1,2,3,5,7,,,,,,
LakesDistrict,BurtonSP,burton16,2019,prefire,,0,,2,2,4,11.3,10,3,3,3,5,1,0.5,,,,,,
LakesDistrict,BurtonSP,burton16,2019,prefire,,180,,2,2,4,11.3,42,4,3,6,5,2,3,,,,,,
LakesDistrict,BurtonSP,burton16,2019,prefire,,90,,2,2,4,11.3,6,4,4,2,3,3,2,,,,,,
LakesDistrict,BurtonSP,burton16,2019,prefire,,270,,2,2,4,11.3,31,9,1,6,4,7,3,,,,,,
LakesDistrict,BurtonSP,burton17,2019,prefire,,0,,2,2,4,11.3,34,4,3,6,0.5,5,2,,,,,,
LakesDistrict,BurtonSP,burton17,2019,prefire,,180,,2,2,4,11.3,16,1,1,2.5,1.5,4,1,,,,,,
LakesDistrict,BurtonSP,burton17,2019,prefire,,90,,2,2,4,11.3,28,20,2,2,2.5,6,2,,,,,,
LakesDistrict,BurtonSP,burton17,2019,prefire,,270,,2,2,4,11.3,6,1,0,0,0.05,3,,,,,,,
LakesDistrict,BurtonSP,burton18,2019,prefire,,0,,2,2,4,11.3,2,3,2,10,5,4,1,,,,,,
LakesDistrict,BurtonSP,burton18,2019,prefire,,180,,2,2,4,11.3,24,23,1,5,5,4,1,,,,,,
LakesDistrict,BurtonSP,burton18,2019,prefire,,90,,2,2,4,11.3,27,25,1,11,3,4,4,,,,,,
LakesDistrict,BurtonSP,burton18,2019,prefire,,270,,2,2,4,11.3,12,4,0,2,2,20,5,,,,,,
LakesDistrict,BurtonSP,burton19,2019,prefire,,0,,2,2,4,11.3,35,8,0,7,4,0.05,1,,,,,,
LakesDistrict,BurtonSP,burton19,2019,prefire,,180,,2,2,4,11.3,11,3,3,4,1,4,0.05,,,,,,
LakesDistrict,BurtonSP,burton19,2019,prefire,,90,,2,2,4,11.3,24,1,3,2.5,0,3,4,,,,,,
LakesDistrict,BurtonSP,burton19,2019,prefire,,270,,2,2,4,11.3,49,4,0,5,1,4,1,,,,,,
LakesDistrict,BurtonSP,burton2,2019,prefire,,0,,2,2,4,11.3,11,3,3,1,0.05,2,0.05,,,,,,
LakesDistrict,BurtonSP,burton2,2019,prefire,,180,,2,2,4,11.3,16,9,3,6,2,2,2,,,,,,
LakesDistrict,BurtonSP,burton2,2019,prefire,,90,,2,2,4,11.3,35,15,1,1,0.05,6,0,,,,,,
LakesDistrict,BurtonSP,burton2,2019,prefire,,270,,2,2,4,11.3,21,12,4,2,0,6,1,,,,,,
LakesDistrict,BurtonSP,burton20,2019,prefire,,0,,2,2,4,11.3,13,8,0,2.5,1,3,4,,,,,,
LakesDistrict,BurtonSP,burton20,2019,prefire,,180,,2,2,4,11.3,46,3,1,1.5,0,0.5,0.5,,,,,,
LakesDistrict,BurtonSP,burton20,2019,prefire,,90,,2,2,4,11.3,48,22,2,5,1,0.05,1,,,,,,
LakesDistrict,BurtonSP,burton20,2019,prefire,,270,,2,2,4,11.3,35,29,0,0.05,1,5,2,,,,,,
LakesDistrict,BurtonSP,burton21,2019,prefire,,0,,2,2,4,11.3,9,0,0,2.5,2,2,0,,,,,,
LakesDistrict,BurtonSP,burton21,2019,prefire,,180,,2,2,4,11.3,5,0,2,1.5,1,3,1,,,,,,
LakesDistrict,BurtonSP,burton21,2019,prefire,,90,,2,2,4,11.3,31,2,0,5,2,4,3,,,,,,
LakesDistrict,BurtonSP,burton21,2019,prefire,,270,,2,2,4,11.3,17,8,2,3,2,4,2,,,,,,
LakesDistrict,BurtonSP,burton22,2019,prefire,,0,,2,2,4,11.3,21,3,1,8,4,3,2,,,,,,
LakesDistrict,BurtonSP,burton22,2019,prefire,,180,,2,2,4,11.3,7,3,4,4,2,3,2,,,,,,
LakesDistrict,BurtonSP,burton22,2019,prefire,,90,,2,2,4,11.3,44,10,1,7,1,3,2,,,,,,
LakesDistrict,BurtonSP,burton22,2019,prefire,,270,,2,2,4,11.3,23,11,12,2,2,3,2,,,,,,
LakesDistrict,BurtonSP,burton23,2019,prefire,,0,,2,2,4,11.3,35,19,0,4,3,4.5,2,,,,,,
LakesDistrict,BurtonSP,burton23,2019,prefire,,180,,2,2,4,11.3,22,6,0,0,1,0,1,,,,,,
LakesDistrict,BurtonSP,burton23,2019,prefire,,90,,2,2,4,11.3,23,1,1,3,0,4,0,,,,,,
LakesDistrict,BurtonSP,burton23,2019,prefire,,270,,2,2,4,11.3,11,2,1,2.5,0,1.5,0,,,,,,
LakesDistrict,BurtonSP,burton24,2019,prefire,,0,,2,2,4,11.3,1,2,3,2,3,2,2,,,,,,
LakesDistrict,BurtonSP,burton24,2019,prefire,,180,,2,2,4,11.3,5,0,0,2,3,1,2,,,,,,
LakesDistrict,BurtonSP,burton24,2019,prefire,,90,,2,2,4,11.3,7,7,4,3,5,2,6,,,,,,
LakesDistrict,BurtonSP,burton24,2019,prefire,,270,,2,2,4,11.3,9,1,0,1,3,1,1,,,,,,
LakesDistrict,BurtonSP,burton3,2019,prefire,,0,27,2,2,4,11.3,49,37,8,1,3,5,4,,,,,,
LakesDistrict,BurtonSP,burton3,2019,prefire,,180,20,2,2,4,11.3,7,0,0,0,0.05,1,3,,,,,,
LakesDistrict,BurtonSP,burton3,2019,prefire,,90,,2,2,4,11.3,13,7,5,7,6,5,6,,,,,,
LakesDistrict,BurtonSP,burton3,2019,prefire,,270,22,2,2,4,11.3,38,19,0,8,2,3,4,,,,,,
LakesDistrict,BurtonSP,burton4,2019,prefire,,0,,2,2,4,11.3,31,5,0,0,1,0,1.5,,,,,,
LakesDistrict,BurtonSP,burton4,2019,prefire,,180,,2,2,4,11.3,13,4,0,2,1,0,1,,,,,,
LakesDistrict,BurtonSP,burton4,2019,prefire,,90,,2,2,4,11.3,4,0,1,5,2,6,6,,,,,,
