project,site,plotid,observer,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,offset_dist_direction,notes,burnpile_ht_m
CPFMP,springsfire,Springs11,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,6,1,1.5,0,6.5,4.5,0,38.7,,,,
CPFMP,springsfire,springs11,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,1,1,0.05,0.05,,1,1,,,,,
CPFMP,springsfire,springs11,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,0,0,0,2,,0,1,,,,,
CPFMP,springsfire,springs11,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,6,1,0,0.05,,0,2,,,,,
CPFMP,springsfire,springs11,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,3,2,0,1,,0,1,,,,,
CPFMP,springsfire,Springs12,pm,2020,postfire,1yr,N,,2,2,4,11.3,2,1,0,0,0,4.7,0.5,0,7.7,,,,
CPFMP,springsfire,Springs12,pm,2020,postfire,1yr,S,,2,2,4,11.3,2,3,1,3,0,7.2,1.5,0,5.7,,,,
CPFMP,springsfire,Springs12,pm,2020,postfire,1yr,E,,2,2,4,11.3,6,1,0,1,0,5.7,0.5,0,2.8,,,,
CPFMP,springsfire,Springs12,pm,2020,postfire,1yr,W,,2,2,4,11.3,1,2,1,0,0,5.8,2,0,12.5,,,,
CPFMP,springsfire,springs12,"RH, MS",2019,postfire,immediate,0,20,2,2,4,11.3,1,1,0,0,0,,0,0.05,,,,,
CPFMP,springsfire,springs12,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,3,1,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs12,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,3,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs12,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,1,3,0,0.05,,0,2,,,,,
CPFMP,springsfire,Springs13,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,0,4,1.6,0,3.3,2.5,0,3.4,,,,
CPFMP,springsfire,Springs13,pm,2020,postfire,1yr,S,,2,2,4,11.3,3,0,0,1.5,0,2.6,0.5,0,1.7,,,,
CPFMP,springsfire,Springs13,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,2,0,2.3,1.5,0,5.5,,,,
CPFMP,springsfire,Springs13,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,0,2,2,0,2.7,1.2,0,1.9,,,,
CPFMP,springsfire,springs13,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,4,2,0,1,,1,2,,,,,
CPFMP,springsfire,springs13,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,2,3,0,0,1,,1,2,,,,,
CPFMP,springsfire,springs13,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,0,1,0,0,,0.05,4,,,,,
CPFMP,springsfire,springs13,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,0,1,0,0,,0.05,1.5,,,,,
CPFMP,springsfire,Springs14,pm,2020,postfire,1yr,N,,2,2,4,11.3,4,1,0,1,0,3.8,4.5,0,6,,,,
CPFMP,springsfire,Springs14,pm,2020,postfire,1yr,S,,2,2,4,11.3,3,0,0,2,0,5.2,0.5,0,1.5,,,,
CPFMP,springsfire,Springs14,pm,2020,postfire,1yr,E,,2,2,4,11.3,3,1,2,1,0,23.5,2,0,2.7,,,,
CPFMP,springsfire,Springs14,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,0,0,3.5,0,9.8,0.5,0,2.3,,,,
CPFMP,springsfire,springs14,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,1,0,0,2,,0.05,1,,,,,
CPFMP,springsfire,springs14,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs14,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,3,4,0,5,,0,0.05,,,,,
CPFMP,springsfire,springs14,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,2,1,0,1,,0,1.5,,,,,
CPFMP,springsfire,Springs15,pm,2020,postfire,1yr,N,,2,2,4,11.3,7,0,1,0,0,5.2,1,0,4.5,,,,
CPFMP,springsfire,Springs15,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,0,2,0,0,9.8,1.5,0,2,,,,
CPFMP,springsfire,Springs15,pm,2020,postfire,1yr,E,,2,2,4,11.3,4,1,0,0.5,0,1.5,1.5,0,4.7,,,,
CPFMP,springsfire,Springs15,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,0,6,1.5,0,12.7,0,0,17.3,,,,
CPFMP,springsfire,springs15,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,4,3,2,0,2,,0,1,,,,,
CPFMP,springsfire,springs15,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,2,2,0,1,,0,1,,,,,
CPFMP,springsfire,springs15,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,,,,,,,,,,,,,
CPFMP,springsfire,springs15,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,15,3,1,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,Springs16,pm,2020,postfire,1yr,N,,2,2,4,11.3,3,5,1,2.5,0,10.7,1.5,0.25,3.7,,,,
CPFMP,springsfire,Springs16,pm,2020,postfire,1yr,S,,2,2,4,11.3,1,4,1,0.5,0,2,0,0,0.8,,,,
CPFMP,springsfire,Springs16,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,0.5,0,2.3,2,0,3,,,,
CPFMP,springsfire,Springs16,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,0,0,0,0,6.5,1.5,0,21.5,,,,
CPFMP,springsfire,springs16,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,3,7,1,0,6,,0,3,,,,,
CPFMP,springsfire,springs16,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,2,5,2,0,1,,0,1,,,,,
CPFMP,springsfire,springs16,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs16,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,0,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,Springs17,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,6,1,0,0,1.5,1,0,2.7,,,,
CPFMP,springsfire,Springs17,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,1,0,6,0,7.2,0.5,0,1.8,,,,
CPFMP,springsfire,Springs17,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,3,0,4.3,0.5,0,1.5,,,,
CPFMP,springsfire,Springs17,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,0,0,0,0,2.5,0.5,0,2.7,,,,
CPFMP,springsfire,springs17,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,10,6,0,1,,0,4,,,,,
CPFMP,springsfire,springs17,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs17,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,1,1,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs17,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,2,0,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,Springs18,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,0,0,0,0,0.8,1,0,2.2,,,,
CPFMP,springsfire,Springs18,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,2,0,0,0,12.3,1,0,9.3,,,,
CPFMP,springsfire,Springs18,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,0,0,1.3,0,0,1.2,,,,
CPFMP,springsfire,Springs18,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,3,0,1,0,3,1,0,4.7,,,,
CPFMP,springsfire,springs18,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,,
CPFMP,springsfire,springs18,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,4,1,0,0,0.05,,0,0,,,,,
CPFMP,springsfire,springs18,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,3,0,0,0,3.25,,0,1,,,,,
CPFMP,springsfire,springs18,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,1,1,0,0.5,,0.05,3,,,,,
CPFMP,springsfire,Springs19,mm,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,2.2,0.5,2,1.5,0.3,1.2,,,,
CPFMP,springsfire,Springs19,mm,2020,postfire,1yr,S,,2,2,3,11.3,0,0,0,1.8,0.3,1,0.8,0.2,0.8,,,,
CPFMP,springsfire,Springs19,mm,2020,postfire,1yr,E,,2,2,3,11.3,2,0,0,0,0,0,0,0,0,,,,
CPFMP,springsfire,Springs19,mm,2020,postfire,1yr,W,,2,2,3,11.3,3,0,0,0,0,0.3,0.1,0,0.1,,,,
CPFMP,springsfire,springs19,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,1,0,0,0,2,,0,2,,,,,
CPFMP,springsfire,springs19,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,1,1,0,0,2,,1,2,,,,,
CPFMP,springsfire,springs19,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,6,0,4,0.5,0.5,,0,0,,,,,
CPFMP,springsfire,springs19,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,4,0,0,0.05,,0,0,,,,,
CPFMP,springsfire,springs2,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,2,3,5,1,3,,1,2,,,,,
CPFMP,springsfire,springs2,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,2,0,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs2,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,13,2,0,0,0,,0,1,,,,,
CPFMP,springsfire,springs2,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,1,0,0.05,2,,0.05,2,,,,,
CPFMP,springsfire,Springs20,mm,2020,postfire,1yr,N,,2,2,3,11.3,3,1,0,0,0,0.5,0.1,0,0.1,,,,
CPFMP,springsfire,Springs20,mm,2020,postfire,1yr,S,,2,2,3,11.3,1,1,0,0.8,0,0.9,2.2,0,0.5,,,,
CPFMP,springsfire,Springs20,mm,2020,postfire,1yr,E,,2,2,3,11.3,1,1,0,1.8,0,1.8,0,0,0.5,,,,
CPFMP,springsfire,Springs20,mm,2020,postfire,1yr,W,,2,2,3,11.3,0,0,0,1.1,0.8,0.8,1.2,0,0.6,,,,
CPFMP,springsfire,springs20,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,1,1,0,1,,0,1,,,,,
CPFMP,springsfire,springs20,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,0,1,0,2,,0,1,,,,,
CPFMP,springsfire,springs20,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,0,,0,0.05,,,,,
CPFMP,springsfire,springs20,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,2,0,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,Springs21,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,0,0,2,0,9,0.5,0,1.5,,,,
CPFMP,springsfire,Springs21,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,0,0,4.5,0,6.8,2,0,3,,,,
CPFMP,springsfire,Springs21,pm,2020,postfire,1yr,E,,2,2,4,11.3,2,0,0,2.5,0,4.2,4,0,5.7,,,,
CPFMP,springsfire,Springs21,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,0,0,1.5,0,11.3,2.5,0,5,,,,
CPFMP,springsfire,springs21,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,0,0,1,2,,1,1,,,,,
CPFMP,springsfire,springs21,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,0,0,1,1,,0.05,0.05,,,,,
CPFMP,springsfire,springs21,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,1,,0,1,,,,,
CPFMP,springsfire,springs21,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,3,0,0,0,0,,0,1,,,,,
CPFMP,springsfire,Springs22,pm,2020,postfire,1yr,N,,2,2,4,11.3,23,2,3,2.5,0,7,6.5,0,8.7,,,,
CPFMP,springsfire,Springs22,pm,2020,postfire,1yr,S,,2,2,4,11.3,8,3,0,4.5,0,35.8,0.5,0,2,,,,
CPFMP,springsfire,Springs22,pm,2020,postfire,1yr,E,,2,2,4,11.3,4,5,0,5.5,0,9,3.5,0,6.3,,,,
CPFMP,springsfire,Springs22,pm,2020,postfire,1yr,W,,2,2,4,11.3,3,1,0,0.5,0,2.3,3,0,4.2,,,,
CPFMP,springsfire,springs22,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,1,1,0.05,1,,0,2,,,,,
CPFMP,springsfire,springs22,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,1,1,0.05,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs22,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,3,0,0,1.75,,0,2.5,,,,,
CPFMP,springsfire,springs22,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,7,1,0.05,3.1,,0.05,0.5,,,,,
CPFMP,springsfire,Springs23,mm,2020,postfire,1yr,N,,2,2,3,11.3,7,1,0,0.5,0.2,0.3,1.8,0.1,1,,,,
CPFMP,springsfire,Springs23,mm,2020,postfire,1yr,S,,2,2,3,11.3,2,2,0,0,0,0.1,2,0.1,1.2,,,,
CPFMP,springsfire,Springs23,mm,2020,postfire,1yr,E,,2,2,3,11.3,0,0,0,0.5,0.1,0.3,0.2,0,0.2,,,,
CPFMP,springsfire,Springs23,mm,2020,postfire,1yr,W,,2,2,3,11.3,2,0,0,0.8,0.1,1,1.1,0.2,1,,,,
CPFMP,springsfire,springs23,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,1,3,0,0,2,,0,0.05,,,,,
CPFMP,springsfire,springs23,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,10,4,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,springs23,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,1,1,0,1,1,,0,1,,,,,
CPFMP,springsfire,springs23,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,2,1,2,2,,3,3,,,,,
CPFMP,springsfire,Springs24,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,0,0,1,0,12.2,3,0,7,,,,
CPFMP,springsfire,Springs24,pm,2020,postfire,1yr,S,,2,2,4,11.3,1,1,0,2.5,0,16.3,0.5,0,15.2,,,,
CPFMP,springsfire,Springs24,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,1,0,3,0,5.7,1.5,0,21.6,,,,
CPFMP,springsfire,Springs24,pm,2020,postfire,1yr,W,,2,2,4,11.3,0,1,1,0.5,0,2.8,0.5,0,2.2,,,,
CPFMP,springsfire,springs24,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,2,0,0,0,1,,0,0.05,,,,,
CPFMP,springsfire,springs24,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,2,0,0,2,,0,0.05,,,,,
CPFMP,springsfire,springs24,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,1,0,0,2,,0,1,,,,,
CPFMP,springsfire,springs24,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,4,3,1,0,0.05,,0.05,0,,,,,
CPFMP,springsfire,Springs25,mm,2020,postfire,1yr,N,,2,2,3,11.3,3,0,0,0.5,0,0.5,0.1,0,0,,,,
CPFMP,springsfire,Springs25,mm,2020,postfire,1yr,S,,2,2,3,11.3,0,0,0,0.3,0.2,0.4,1,0.2,0.3,,,,
CPFMP,springsfire,Springs25,mm,2020,postfire,1yr,E,,2,2,3,11.3,0,1,0,2.2,0,2.4,0,0,1.5,,,,
CPFMP,springsfire,Springs25,mm,2020,postfire,1yr,W,,2,2,3,11.3,0,0,1,0,0,0,0,0,0.1,,,,
CPFMP,springsfire,springs25,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,2,2,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs25,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs25,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,1,,0,1,,,,,
CPFMP,springsfire,springs25,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,1,1,0,0,,0,1,,,,,
CPFMP,springsfire,Springs26,pm,2020,postfire,1yr,N,,2,2,4,11.3,1,3,1,3,0,6,0.5,0,1.7,,,,
CPFMP,springsfire,Springs26,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,3,0,1.5,0,3.2,0.5,0,3.2,,,,
CPFMP,springsfire,Springs26,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,1,0,3.2,2.5,0,4.3,,,,
CPFMP,springsfire,Springs26,pm,2020,postfire,1yr,W,,2,2,4,11.3,1,2,0,3,0,4.2,1.5,0,6.8,,,,
CPFMP,springsfire,springs26,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,4,2,0,1,2,,2,0.05,,,,,
CPFMP,springsfire,springs26,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,3,1,2,0,0.05,,0,1,,,,,
CPFMP,springsfire,springs26,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,1,2,0,2,0,,0,0.05,,,,,
CPFMP,springsfire,springs26,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,2,1,0,2,0.05,,2,0.05,,,,,
CPFMP,springsfire,Springs27,pm,2020,postfire,1yr,N,,2,2,4,11.3,1,2,0,1,0,4,0.5,0,1.5,,,,
CPFMP,springsfire,Springs27,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,1,0,1,0,2.5,0.25,0,0.9,,,,
CPFMP,springsfire,Springs27,pm,2020,postfire,1yr,E,,2,2,4,11.3,3,0,0,2.5,0,4.2,3.5,0,4,,,,
CPFMP,springsfire,Springs27,pm,2020,postfire,1yr,W,,2,2,4,11.3,4,0,0,3,0,3.8,1.5,0.25,2.7,,,,
CPFMP,springsfire,springs27,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,2,2,0,0,1.5,,0,0.05,,,,,
CPFMP,springsfire,springs27,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,0,0,0,1.5,,0,0.05,,,,,
CPFMP,springsfire,springs27,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,2,0,0,0.05,,1,0.05,,,,,
CPFMP,springsfire,springs27,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,0,0,0,3,,0,0.05,,,,,
CPFMP,springsfire,Springs28,mm,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,0.2,0,0.8,0.3,0.7,0.7,,,,
CPFMP,springsfire,Springs28,mm,2020,postfire,1yr,S,,2,2,3,11.3,1,0,0,0.7,0,0.5,0.1,0.3,0.3,,,,
CPFMP,springsfire,Springs28,mm,2020,postfire,1yr,E,,2,2,3,11.3,1,0,0,2.7,0,1.8,1.1,0.5,0.5,,,,
CPFMP,springsfire,Springs28,mm,2020,postfire,1yr,W,,2,2,3,11.3,1,0,0,0.1,0,0.9,0,0.8,0.8,,,,
CPFMP,springsfire,springs28,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,0,0,1,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs28,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs28,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,0,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,springs28,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,0,0,1,2,,0,0.05,,,,,
CPFMP,springsfire,Springs29,mm,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,0.8,0.2,1,0.2,0.1,0.8,,,,
CPFMP,springsfire,Springs29,mm,2020,postfire,1yr,S,,2,2,3,11.3,2,1,0,0.1,0,0.5,0,0,0,,,,
CPFMP,springsfire,Springs29,mm,2020,postfire,1yr,E,,2,2,3,11.3,1,0,0,0.1,0,0.5,1.1,0,0.8,,,,
CPFMP,springsfire,Springs29,mm,2020,postfire,1yr,W,,2,2,3,11.3,0,3,0,0.3,0,0.3,0.1,0,0.5,,,,
CPFMP,springsfire,springs29,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,9,0,2,0.05,,2,0.05,,,,,
CPFMP,springsfire,springs29,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,3,1,0,0,0.05,,0,0.05,,,,,
CPFMP,springsfire,springs29,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,2,0,0,1,,0,0.05,,,,,
CPFMP,springsfire,springs29,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,0,0,0,1,,0,0.05,,,,,
CPFMP,springsfire,springs3,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,2,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,springs3,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,0,0,0,2,,0,1,,,,,
CPFMP,springsfire,springs3,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,0,1,1,1,0.05,,4,1,,,,,
CPFMP,springsfire,springs3,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,0,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,Springs30,mm,2020,postfire,1yr,N,,2,2,3,11.3,0,1,0,1,0.2,1,1.5,0.2,1.2,,,,
CPFMP,springsfire,Springs30,mm,2020,postfire,1yr,S,,2,2,3,11.3,0,0,0,0.8,0,0.5,1.1,0,1,,,litt&duff 1 measured .5m to R due to tree,
CPFMP,springsfire,Springs30,mm,2020,postfire,1yr,E,,2,2,3,11.3,0,1,0,0.1,0,0.3,1.2,0.2,1,,,,
CPFMP,springsfire,Springs30,mm,2020,postfire,1yr,W,,2,2,3,11.3,1,1,0,1.8,0,1.5,1,0.1,1.1,,,,
CPFMP,springsfire,springs30,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,1,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,springs30,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,0,0,0,0,0.05,,0,1,,,,,
CPFMP,springsfire,springs30,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,1,2,0,1,0.05,,1,0.05,,,,,
CPFMP,springsfire,springs30,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,0,1,0,4,0.05,,0,0.05,,,,,
CPFMP,springsfire,Springs31,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,1,0,0,0,1.3,2.5,0,4.7,,,,
CPFMP,springsfire,Springs31,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,0,0,0.25,0,3.2,0.25,0,1.9,,,,
CPFMP,springsfire,Springs31,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,4,0,0,0,11.7,0,0,1.2,,,,
CPFMP,springsfire,Springs31,pm,2020,postfire,1yr,W,,2,2,4,11.3,1,1,0,0.25,0,2.9,0,0,1.8,,,,
CPFMP,springsfire,Springs33,mm,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,0.9,0,0.3,0.1,0,1,,,,
CPFMP,springsfire,Springs33,mm,2020,postfire,1yr,S,,2,2,3,11.3,0,1,0,2.4,0,1,0,0,0.1,,,,
CPFMP,springsfire,Springs33,mm,2020,postfire,1yr,E,,2,2,3,11.3,0,0,0,0,0,0.8,0,0,0,,,,
CPFMP,springsfire,Springs33,mm,2020,postfire,1yr,W,,2,2,3,11.3,3,0,0,1.1,0,0.9,0.8,0,0.8,,,,
CPFMP,springsfire,Springs34,mm,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,0.7,0,0.5,0.7,0,0.7,,,,
CPFMP,springsfire,Springs34,mm,2020,postfire,1yr,S,,2,2,3,11.3,3,3,0,0,0,0.1,0.8,0,0.8,,,,
CPFMP,springsfire,Springs34,mm,2020,postfire,1yr,E,,2,2,3,11.3,0,0,0,1,0,1,0,0,0,,,,
CPFMP,springsfire,Springs34,mm,2020,postfire,1yr,W,,2,2,3,11.3,0,0,0,1,0,0.3,0.7,0,0.3,,,,
CPFMP,springsfire,Springs35,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,0,0,1,0,4.3,0,0,500,,,,
CPFMP,springsfire,Springs35,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,0,0,2,0,7.2,0,0,453,,,,
CPFMP,springsfire,Springs35,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,1,0,0,0,4.8,0,0,1.2,,,,
CPFMP,springsfire,Springs35,pm,2020,postfire,1yr,W,,2,2,4,11.3,75,15,2,2,0,29.2,1,0,234,,,,
CPFMP,springsfire,Springs37,mm,2020,postfire,1yr,N,,2,2,3,11.3,0,0,0,0.2,0,0.4,1,0.1,1.2,,,,
CPFMP,springsfire,Springs37,mm,2020,postfire,1yr,S,,2,2,3,11.3,1,0,0,0,0,0.8,1.8,0,0.8,,,,
CPFMP,springsfire,Springs37,mm,2020,postfire,1yr,E,,2,2,3,11.3,1,0,0,0.2,0,2.3,1,0,0.7,,,,
CPFMP,springsfire,Springs37,mm,2020,postfire,1yr,W,,2,2,3,11.3,0,0,0,1.8,0,1,0.9,0,0.5,,,,
CPFMP,springsfire,Springs38,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,4,0,1,0,3,2,0,3.7,,,,
CPFMP,springsfire,Springs38,pm,2020,postfire,1yr,S,,2,2,4,11.3,0,6,0,0,0,1.8,0,0,1.7,,,,
CPFMP,springsfire,Springs38,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,0,0,2,0,3.3,0,0,0.8,,,,
CPFMP,springsfire,Springs38,pm,2020,postfire,1yr,W,,2,2,4,11.3,1,2,0,0,0,2,1.5,0,3.5,,,,
CPFMP,springsfire,Springs39,pm,2020,postfire,1yr,N,,2,2,4,11.3,0,0,0,3,0,4.2,0.5,0,1.5,,,,
CPFMP,springsfire,Springs39,pm,2020,postfire,1yr,S,,2,2,4,11.3,1,1,0,1,0,3.5,0,0,33.3,,,,
CPFMP,springsfire,Springs39,pm,2020,postfire,1yr,E,,2,2,4,11.3,0,1,0,0,0,1,0,0,0.7,,,,
CPFMP,springsfire,Springs39,pm,2020,postfire,1yr,W,,2,2,4,11.3,8,1,0,1.5,0,1050.1,1,0,701.5,,,tree,
CPFMP,springsfire,springs4,"RH, MS",2019,postfire,immediate,0,0,2,2,4,11.3,0,1,2,0,1,,0,2,,,,,
CPFMP,springsfire,springs4,"RH, MS",2019,postfire,immediate,180,0,2,2,4,11.3,1,1,0,0,1,,0,3,,,,,
CPFMP,springsfire,springs4,"RH, MS",2019,postfire,immediate,90,0,2,2,4,11.3,3,0,0,0.05,2,,1,3,,,,,
CPFMP,springsfire,springs4,"RH, MS",2019,postfire,immediate,270,0,2,2,4,11.3,1,2,1,0,0.05,,0,0.05,,,,,
