site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,duff2_cm,litter2_cm,fuel1_cm,fuel2_cm,fuel3_cm,notes,project,burnpile_ht_m,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth
valentine,VR20N,2021,postthin,,90,0,2,2,4,11.3,9,6,0,0,1.6,0,2.7,1.7,2.3,,,CPFMP,,,,0,2.15,2,valentine_VR20N_2021_postthin_NA_90
valentine,VR20N,2021,postthin,,0,0,2,2,4,11.3,11,1,1,0,1.2,6.2,3,0.7,1.4,,,CPFMP,,,,3.1,2.1,1.05,valentine_VR20N_2021_postthin_NA_0
valentine,VR20N,2021,postthin,,180,0,2,2,4,11.3,14,7,0,2.1,2.6,0,4.1,3.3,3,,,CPFMP,,,,1.05,3.35,3.15,valentine_VR20N_2021_postthin_NA_180
valentine,VR20N,2021,postthin,,270,0,2,2,4,11.3,18,10,0,0,2.1,6,4.8,1.2,4.1,,,CPFMP,,,,3,3.45,2.65,valentine_VR20N_2021_postthin_NA_270
valentine,VR21,2019,prefire,,0,0,2,2,4,11.3,2,1,0,4.5,0.5,5,1.5,,,,,CPFMP,,,,4.75,1,,valentine_VR21_2019_prefire_NA_0
valentine,VR21,2019,prefire,,180,0,2,2,4,11.3,3,2,0,5,0.5,7,0.5,,,,,CPFMP,,,,6,0.5,,valentine_VR21_2019_prefire_NA_180
valentine,VR21,2019,prefire,,270,0,2,2,4,11.3,29,9,0,3,3,2,7,,,,,CPFMP,,,,2.5,5,,valentine_VR21_2019_prefire_NA_270
valentine,VR21,2019,prefire,,90,0,2,2,4,11.3,8,2,0,5,2,6,0.5,,,,,CPFMP,,,,5.5,1.25,,valentine_VR21_2019_prefire_NA_90
valentine,VR21,2021,postthin,,90,0,2,2,4,11.3,10,1,0,0,2.8,0,0,2.5,0,,fuelcountsandmeasurementsoffset2mtowardscenterduetoburnpile,CPFMP,,,,0,1.4,1.25,valentine_VR21_2021_postthin_NA_90
valentine,VR21,2021,postthin,,0,0,2,2,4,11.3,5,6,0,0,3,0,2.3,3,4,,"burnpileontransect,didn'tneedtooffsetcountsandmeasurements",CPFMP,,,,0,2.65,3.5,valentine_VR21_2021_postthin_NA_0
valentine,VR21,2021,postthin,,180,0,2,2,4,11.3,18,10,2,2.2,4.8,2.5,4,3.6,,,fuelcountsandmeasurementsoffset2mtowardscenterduetoburnpile,CPFMP,,,,2.35,4.4,3.6,valentine_VR21_2021_postthin_NA_180
valentine,VR21,2021,postthin,,270,0,2,2,4,11.3,21,6,0,0,3.3,0,3.5,3,4.6,,"burnpileontransect,didn'tneedtooffsetcountsandmeasurements",CPFMP,,,,0,3.4,3.8,valentine_VR21_2021_postthin_NA_270
valentine,VR21N,2019,prefire,,0,0,2,2,4,11.3,2,0,0,0,0.5,0,0.5,,,,,CPFMP,,,,0,0.5,,valentine_VR21N_2019_prefire_NA_0
valentine,VR21N,2019,prefire,,180,0,2,2,4,11.3,67,3,0,10,0.5,15,5,,,,,CPFMP,,,,12.5,2.75,,valentine_VR21N_2019_prefire_NA_180
valentine,VR21N,2019,prefire,,270,0,2,2,4,11.3,9,0,0,0,0.5,0,7,,,,,CPFMP,,,,0,3.75,,valentine_VR21N_2019_prefire_NA_270
valentine,VR21N,2019,prefire,,90,0,2,2,4,11.3,59,2,0,0.5,0.5,5,0.5,,,,,CPFMP,,,,2.75,0.5,,valentine_VR21N_2019_prefire_NA_90
valentine,VR21N,2021,postthin,,90,0,2,2,4,11.3,28,8,2,0,0.8,0,1.8,15,3,,pit1andfinefuelscountsoffset3mtowardscenterduetoburnpile,CPFMP,,,,0,1.3,9,valentine_VR21N_2021_postthin_NA_90
valentine,VR21N,2021,postthin,,0,0,2,2,4,11.3,5,5,0,0,3.3,3,2,4,2,,,CPFMP,,,,1.5,2.65,3,valentine_VR21N_2021_postthin_NA_0
valentine,VR21N,2021,postthin,,180,0,2,2,4,11.3,18,2,2,13,5,18,8,8,10,,pit1offset1fttoLduetoboulder;highduffduetodecayingfallentrees,CPFMP,,,,15.5,6.5,9,valentine_VR21N_2021_postthin_NA_180
valentine,VR21N,2021,postthin,,270,0,2,2,4,11.3,6,1,0,0,2.8,7,3,3,3.3,,,CPFMP,,,,3.5,2.9,3.15,valentine_VR21N_2021_postthin_NA_270
valentine,VR22,2019,prefire,,0,0,2,2,4,11.3,10,5,0,7,0,0,0.5,,,,,CPFMP,,,,3.5,0.25,,valentine_VR22_2019_prefire_NA_0
valentine,VR22,2019,prefire,,180,0,2,2,4,11.3,5,1,1,0,0,0,0,,,,,CPFMP,,,,0,0,,valentine_VR22_2019_prefire_NA_180
valentine,VR22,2019,prefire,,270,0,2,2,4,11.3,10,4,0,6,0,8.2,0,,,,,CPFMP,,,,7.1,0,,valentine_VR22_2019_prefire_NA_270
valentine,VR22,2019,prefire,,90,0,2,2,4,11.3,1,0,0,0,0.5,0,0,,,,,CPFMP,,,,0,0.25,,valentine_VR22_2019_prefire_NA_90
valentine,VR22,2021,postthin,,90,0,2,2,4,11.3,12,1,0,0,0.5,0,0.3,0.3,0.3,,transectcrossesburnpile;2ndpitoffsetto3mfromcenterduetoburnpile,CPFMP,,,,0,0.4,0.3,valentine_VR22_2021_postthin_NA_90
valentine,VR22,2021,postthin,,0,0,2,2,4,11.3,7,1,0,0,1,0,1,1,1,,,CPFMP,,,,0,1,1,valentine_VR22_2021_postthin_NA_0
valentine,VR22,2021,postthin,,180,0,2,2,4,11.3,15,3,2,0,1,0,1,8.8,1,,,CPFMP,,,,0,1,4.9,valentine_VR22_2021_postthin_NA_180
valentine,VR22,2021,postthin,,270,0,2,2,4,11.3,5,1,1,0,0,0,1,0.7,1,,,CPFMP,,,,0,0.5,0.85,valentine_VR22_2021_postthin_NA_270
valentine,VR22N,2019,prefire,,0,0,2,2,4,11.3,9,2,0,0,0.5,2,0.5,,,,,CPFMP,,,,1,0.5,,valentine_VR22N_2019_prefire_NA_0
valentine,VR22N,2019,prefire,,180,0,2,2,4,11.3,21,9,0,4,11,4,7,,,,,CPFMP,,,,4,9,,valentine_VR22N_2019_prefire_NA_180
valentine,VR22N,2019,prefire,,270,0,2,2,4,11.3,1,1,0,0,0,,,,,,,CPFMP,,,,0,0,,valentine_VR22N_2019_prefire_NA_270
valentine,VR22N,2019,prefire,,90,0,2,2,4,11.3,3,0,0,3,0.5,2,1.5,,,,,CPFMP,,,,2.5,1,,valentine_VR22N_2019_prefire_NA_90
valentine,VR22N,2021,postthin,,90,0,2,2,4,11.3,1,5,2,0,0.5,13.2,6.9,1.1,4.9,,,CPFMP,,,,6.6,3.7,3,valentine_VR22N_2021_postthin_NA_90
valentine,VR22N,2021,postthin,,0,0,2,2,4,11.3,3,0,0,0,0,7.8,3,0.2,2.1,,secondmeasurementtakenat4.5metersduetostingingnettleat4m,CPFMP,,,,3.9,1.5,1.15,valentine_VR22N_2021_postthin_NA_0
valentine,VR22N,2021,postthin,,180,0,2,2,4,11.3,30,7,1,4.8,3.1,3.9,3.7,2.3,2.5,,,CPFMP,,,,4.35,3.4,2.4,valentine_VR22N_2021_postthin_NA_180
valentine,VR22N,2021,postthin,,270,0,2,2,4,11.3,1,0,0,0,0,0,0,0.6,0,,,CPFMP,,,,0,0,0.3,valentine_VR22N_2021_postthin_NA_270
valentine,VR23,2019,prefire,,0,0,2,2,4,11.3,3,10,0,0,0,0,0,,,,,CPFMP,,,,0,0,,valentine_VR23_2019_prefire_NA_0
valentine,VR23,2019,prefire,,180,0,2,2,4,11.3,1,3,1,3,1,0,0,,,,,CPFMP,,,,1.5,0.5,,valentine_VR23_2019_prefire_NA_180
valentine,VR23,2019,prefire,,270,0,2,2,4,11.3,47,2,1,6.5,7,5,0.5,,,,,CPFMP,,,,5.75,3.75,,valentine_VR23_2019_prefire_NA_270
valentine,VR23,2019,prefire,,90,0,2,2,4,11.3,30,15,6,7.5,2.5,13.5,6,,,,,CPFMP,,,,10.5,4.25,,valentine_VR23_2019_prefire_NA_90
valentine,VR23,2021,postthin,,90,0,2,2,4,11.3,10,5,5,0,2,0,1,3,28.2,,,CPFMP,,,,0,1.5,15.6,valentine_VR23_2021_postthin_NA_90
valentine,VR23,2021,postthin,,0,0,2,2,4,11.3,1,9,3,0,1,0,0,1,0.7,,,CPFMP,,,,0,0.5,0.85,valentine_VR23_2021_postthin_NA_0
valentine,VR23,2021,postthin,,180,0,2,2,4,11.3,8,6,6,6,2,2,0,4,4,,,CPFMP,,,,4,1,4,valentine_VR23_2021_postthin_NA_180
valentine,VR23,2021,postthin,,270,0,2,2,4,11.3,9,0,1,3,2,2,2,2,6,,,CPFMP,,,,2.5,2,4,valentine_VR23_2021_postthin_NA_270
valentine,VR24,2019,prefire,,0,0,2,2,4,11.3,28,10,0,4,1,5.5,4,,,,,CPFMP,,,,4.75,2.5,,valentine_VR24_2019_prefire_NA_0
valentine,VR24,2019,prefire,,180,0,2,2,4,11.3,39,0,0,11,3.5,0,0,,,,,CPFMP,,,,5.5,1.75,,valentine_VR24_2019_prefire_NA_180
valentine,VR24,2019,prefire,,270,0,2,2,4,11.3,17,6,0,4,1,6.5,2.5,,,,,CPFMP,,,,5.25,1.75,,valentine_VR24_2019_prefire_NA_270
valentine,VR24,2019,prefire,,90,0,2,2,4,11.3,39,7,2,7,5,0,0,,,,,CPFMP,,,,3.5,2.5,,valentine_VR24_2019_prefire_NA_90
valentine,VR24,2021,postthin,,90,0,2,2,4,11.3,11,10,0,11,6.6,4.5,5.5,9,10,,,CPFMP,,,,7.75,6.05,9.5,valentine_VR24_2021_postthin_NA_90
valentine,VR24,2021,postthin,,0,0,2,2,4,11.3,15,10,0,0,1,0,2.2,2,2,,,CPFMP,,,,0,1.6,2,valentine_VR24_2021_postthin_NA_0
valentine,VR24,2021,postthin,,180,0,2,2,4,11.3,12,6,1,0,1.5,10,6.6,2.4,18,,,CPFMP,,,,5,4.05,10.2,valentine_VR24_2021_postthin_NA_180
valentine,VR24,2021,postthin,,270,0,2,2,4,11.3,23,10,2,5,3,1.8,7,3,7.5,,,CPFMP,,,,3.4,5,5.25,valentine_VR24_2021_postthin_NA_270
valentine,VR24N,2019,prefire,,0,0,2,2,4,11.3,13,3,3,0,3,0,2.5,,,,,CPFMP,,,,0,2.75,,valentine_VR24N_2019_prefire_NA_0
valentine,VR24N,2019,prefire,,180,0,2,2,4,11.3,11,4,0,1,4,0,0.5,,,,,CPFMP,,,,0.5,2.25,,valentine_VR24N_2019_prefire_NA_180
valentine,VR24N,2019,prefire,,270,0,2,2,4,11.3,6,1,1,4,1,1,0.5,,,,,CPFMP,,,,2.5,0.75,,valentine_VR24N_2019_prefire_NA_270
valentine,VR24N,2019,prefire,,90,0,2,2,4,11.3,5,3,5,0.5,1,5,3,,,,,CPFMP,,,,2.75,2,,valentine_VR24N_2019_prefire_NA_90
valentine,VR24N,2021,postthin,,90,0,2,2,4,11.3,8,3,4,0,3,2.8,1.8,11,3,,,CPFMP,,,,1.4,2.4,7,valentine_VR24N_2021_postthin_NA_90
valentine,VR24N,2021,postthin,,0,0,2,2,4,11.3,13,9,4,0,6.6,0,6,31,9,,,CPFMP,,,,0,6.3,20,valentine_VR24N_2021_postthin_NA_0
valentine,VR24N,2021,postthin,,180,0,2,2,4,11.3,11,11,0,1,1,0,1,3.6,15,,,CPFMP,,,,0.5,1,9.3,valentine_VR24N_2021_postthin_NA_180
valentine,VR24N,2021,postthin,,270,0,2,2,4,11.3,6,6,3,1,2,0,6.9,11.1,8,,,CPFMP,,,,0.5,4.45,9.55,valentine_VR24N_2021_postthin_NA_270
valentine,VR25,2019,prefire,,0,0,2,2,4,11.3,7,9,2,2,2,5,3,,,,,CPFMP,,,,3.5,2.5,,valentine_VR25_2019_prefire_NA_0
valentine,VR25,2019,prefire,,180,0,2,2,4,11.3,6,6,1,2,2,1,1.5,,,,,CPFMP,,,,1.5,1.75,,valentine_VR25_2019_prefire_NA_180
valentine,VR25,2019,prefire,,270,0,2,2,4,11.3,20,5,1,2,0.5,8,3,,,,,CPFMP,,,,5,1.75,,valentine_VR25_2019_prefire_NA_270
valentine,VR25,2019,prefire,,90,0,2,2,4,11.3,3,3,0,1,1.5,15,3,,,,,CPFMP,,,,8,2.25,,valentine_VR25_2019_prefire_NA_90
valentine,VR25,2021,postthin,,90,0,2,2,4,11.3,1,2,1,4.8,3,0,0.5,3,2.2,,,CPFMP,,,,2.4,1.75,2.6,valentine_VR25_2021_postthin_NA_90
valentine,VR25,2021,postthin,,0,0,2,2,4,11.3,11,6,1,0,4,0,2.8,3.6,4.8,,,CPFMP,,,,0,3.4,4.2,valentine_VR25_2021_postthin_NA_0
valentine,VR25,2021,postthin,,180,0,2,2,4,11.3,8,5,0,1.8,1.5,2,2.4,2,2,,,CPFMP,,,,1.9,1.95,2,valentine_VR25_2021_postthin_NA_180
valentine,VR25,2021,postthin,,270,0,2,2,4,11.3,8,12,0,8,5.5,6,7,5.6,10,,,CPFMP,,,,7,6.25,7.8,valentine_VR25_2021_postthin_NA_270
valentine,VR25N,2019,prefire,,0,0,2,2,4,11.3,21,9,0,3,4,6,4,,,,,CPFMP,,,,4.5,4,,valentine_VR25N_2019_prefire_NA_0
valentine,VR25N,2019,prefire,,180,0,2,2,4,11.3,11,0,0,3,5,2,4,,,,,CPFMP,,,,2.5,4.5,,valentine_VR25N_2019_prefire_NA_180
valentine,VR25N,2019,prefire,,270,0,2,2,4,11.3,19,5,0,2,2,4,3,,,,,CPFMP,,,,3,2.5,,valentine_VR25N_2019_prefire_NA_270
valentine,VR25N,2019,prefire,,90,0,2,2,4,11.3,8,2,0,4,3,5,7,,,,,CPFMP,,,,4.5,5,,valentine_VR25N_2019_prefire_NA_90
valentine,VR25N,2021,postthin,,90,0,2,2,4,11.3,12,2,0,2.4,4.5,4,4.8,4.6,5,,,CPFMP,,,,3.2,4.65,4.8,valentine_VR25N_2021_postthin_NA_90
valentine,VR25N,2021,postthin,,0,0,2,2,4,11.3,48,18,2,6,8.2,0,3.3,9,10,,,CPFMP,,,,3,5.75,9.5,valentine_VR25N_2021_postthin_NA_0
valentine,VR25N,2021,postthin,,180,0,2,2,4,11.3,12,4,2,0,2.5,0,3.6,2.8,9,,,CPFMP,,,,0,3.05,5.9,valentine_VR25N_2021_postthin_NA_180
valentine,VR25N,2021,postthin,,270,0,2,2,4,11.3,18,7,0,0,4.5,3.4,4,5,5,,,CPFMP,,,,1.7,4.25,5,valentine_VR25N_2021_postthin_NA_270
valentine,VR25S,2019,prefire,,0,0,2,2,4,11.3,10,3,0,3,1,3,4.5,,,,,CPFMP,,,,3,2.75,,valentine_VR25S_2019_prefire_NA_0
valentine,VR25S,2019,prefire,,180,0,2,2,4,11.3,5,5,1,3.5,0.5,5,0.5,,,,,CPFMP,,,,4.25,0.5,,valentine_VR25S_2019_prefire_NA_180
valentine,VR25S,2019,prefire,,270,0,2,2,4,11.3,7,2,0,0.5,0,3.5,0.5,,,,,CPFMP,,,,2,0.25,,valentine_VR25S_2019_prefire_NA_270
valentine,VR25S,2019,prefire,,90,0,2,2,4,11.3,14,10,1,1,1,3,0.5,,,,,CPFMP,,,,2,0.75,,valentine_VR25S_2019_prefire_NA_90
valentine,VR25S,2021,postthin,,90,0,2,2,4,11.3,5,5,0,0,2.4,0,8.8,2.8,10,,,CPFMP,,,,0,5.6,6.4,valentine_VR25S_2021_postthin_NA_90
valentine,VR25S,2021,postthin,,0,0,2,2,4,11.3,4,5,,0,0.5,0,1,2.3,3.3,,,CPFMP,,,,0,0.75,2.8,valentine_VR25S_2021_postthin_NA_0
valentine,VR25S,2021,postthin,,180,0,2,2,4,11.3,2,7,0,2.2,4,1.8,5,5,4.8,,,CPFMP,,,,2,4.5,4.9,valentine_VR25S_2021_postthin_NA_180
valentine,VR25S,2021,postthin,,270,0,2,2,4,11.3,5,2,0,0,0.8,0,1.2,1,1.5,,,CPFMP,,,,0,1,1.25,valentine_VR25S_2021_postthin_NA_270
valentine,VR26,2019,prefire,,0,0,2,2,4,11.3,10,6,3,0,2.4,0,1,,,,,CPFMP,,,,0,1.7,,valentine_VR26_2019_prefire_NA_0
valentine,VR26,2019,prefire,,180,0,2,2,4,11.3,15,2,2,0,3,0,0.5,,,,,CPFMP,,,,0,1.75,,valentine_VR26_2019_prefire_NA_180
valentine,VR26,2019,prefire,,270,0,2,2,4,11.3,15,5,0,0,3.6,3,1,,,,,CPFMP,,,,1.5,2.3,,valentine_VR26_2019_prefire_NA_270
valentine,VR26,2019,prefire,,90,0,2,2,4,11.3,5,2,0,3,0.5,0,0,,,,,CPFMP,,,,1.5,0.25,,valentine_VR26_2019_prefire_NA_90
valentine,VR26,2021,postthin,,90,0,2,2,4,11.3,18,2,0,0,0,0,3.3,0.5,1.2,,,CPFMP,,,,0,1.65,0.85,valentine_VR26_2021_postthin_NA_90
valentine,VR26,2021,postthin,,0,0,2,2,4,11.3,3,6,1,0,1.8,0,0.5,2.2,2.3,,,CPFMP,,,,0,1.15,2.25,valentine_VR26_2021_postthin_NA_0
valentine,VR26,2021,postthin,,180,0,2,2,4,11.3,4,3,0,0,0,0,1.5,0.5,4.4,,,CPFMP,,,,0,0.75,2.45,valentine_VR26_2021_postthin_NA_180
valentine,VR26,2021,postthin,,270,0,2,2,4,11.3,7,7,1,0,1,0,0.1,1.2,0.7,,,CPFMP,,,,0,0.55,0.95,valentine_VR26_2021_postthin_NA_270
valentine,VR26N,2019,prefire,,0,0,2,2,4,11.3,3,2,0,9,0,3,5,,,,,CPFMP,,,,6,2.5,,valentine_VR26N_2019_prefire_NA_0
valentine,VR26N,2019,prefire,,180,0,2,2,4,11.3,11,10,0,3,2,9,0,,,,,CPFMP,,,,6,1,,valentine_VR26N_2019_prefire_NA_180
valentine,VR26N,2019,prefire,,270,0,2,2,4,11.3,14,19,0,5,0,3.8,3,,,,,CPFMP,,,,4.4,1.5,,valentine_VR26N_2019_prefire_NA_270
valentine,VR26N,2019,prefire,,90,0,2,2,4,11.3,5,4,1,4,4.5,3,3.5,,,,,CPFMP,,,,3.5,4,,valentine_VR26N_2019_prefire_NA_90
valentine,VR26N,2021,postthin,,90,0,2,2,4,11.3,3,3,0,0,1.2,0,1.5,1,1.2,,,CPFMP,,,,0,1.35,1.1,valentine_VR26N_2021_postthin_NA_90
valentine,VR26N,2021,postthin,,0,0,2,2,4,11.3,1,0,0,0,2.2,0,0.5,2,0.5,,,CPFMP,,,,0,1.35,1.25,valentine_VR26N_2021_postthin_NA_0
valentine,VR26N,2021,postthin,,180,0,2,2,4,11.3,8,7,0,0,1,3.4,2.2,2.8,3,,,CPFMP,,,,1.7,1.6,2.9,valentine_VR26N_2021_postthin_NA_180
valentine,VR26N,2021,postthin,,270,0,2,2,4,11.3,5,8,2,0,1.8,0,2,2.2,2.4,,,CPFMP,,,,0,1.9,2.3,valentine_VR26N_2021_postthin_NA_270
valentine,VR26S,2019,prefire,,0,0,2,2,4,11.3,36,6,0,2.5,4.5,2,4,,,,,CPFMP,,,,2.25,4.25,,valentine_VR26S_2019_prefire_NA_0
valentine,VR26S,2019,prefire,,180,0,2,2,4,11.3,5,4,1,4,1,3.5,4,,,,,CPFMP,,,,3.75,2.5,,valentine_VR26S_2019_prefire_NA_180
valentine,VR26S,2019,prefire,,270,0,2,2,4,11.3,36,6,1,2,2.5,2,8,,,,,CPFMP,,,,2,5.25,,valentine_VR26S_2019_prefire_NA_270
valentine,VR26S,2019,prefire,,90,0,2,2,4,11.3,39,12,0,2.5,3,2,0.5,,,,,CPFMP,,,,2.25,1.75,,valentine_VR26S_2019_prefire_NA_90
valentine,VR26S,2021,postthin,,90,0,2,2,4,11.3,22,8,0,1,1,0,3.6,1,3.2,,,CPFMP,,,,0.5,2.3,2.1,valentine_VR26S_2021_postthin_NA_90
valentine,VR26S,2021,postthin,,0,0,2,2,4,11.3,18,11,0,3.3,8,0,0,8.2,0.5,,,CPFMP,,,,1.65,4,4.35,valentine_VR26S_2021_postthin_NA_0
valentine,VR26S,2021,postthin,,180,0,2,2,4,11.3,8,4,1,0.5,5.5,0,1.8,5.4,2,,,CPFMP,,,,0.25,3.65,3.7,valentine_VR26S_2021_postthin_NA_180
valentine,VR26S,2021,postthin,,270,0,2,2,4,11.3,9,6,3,0,0.5,0,0.4,0.7,0.2,,,CPFMP,,,,0,0.45,0.45,valentine_VR26S_2021_postthin_NA_270
valentine,VR29,2019,prefire,,0,0,2,2,4,11.3,20,4,1,4,4,0,5,,,,,CPFMP,,,,2,4.5,,valentine_VR29_2019_prefire_NA_0
valentine,VR29,2019,prefire,,180,0,2,2,4,11.3,30,5,1,2,3,1.5,5,,,,,CPFMP,,,,1.75,4,,valentine_VR29_2019_prefire_NA_180
valentine,VR29,2019,prefire,,270,0,2,2,4,11.3,9,3,0,2,6,3,3,,,,,CPFMP,,,,2.5,4.5,,valentine_VR29_2019_prefire_NA_270
valentine,VR29,2019,prefire,,90,0,2,2,4,11.3,33,4,1,2.5,8,0,2,,,,,CPFMP,,,,1.25,5,,valentine_VR29_2019_prefire_NA_90
valentine,VR29,2021,postthin,,90,0,2,2,4,11.3,33,9,4,0,5.1,0,0.5,3.6,1.1,,,CPFMP,,,,0,2.8,2.35,valentine_VR29_2021_postthin_NA_90
valentine,VR29,2021,postthin,,0,0,2,2,4,11.3,18,5,0,3.5,2.6,6.1,4.8,2.4,3.2,,,CPFMP,,,,4.8,3.7,2.8,valentine_VR29_2021_postthin_NA_0
valentine,VR29,2021,postthin,,180,0,2,2,4,11.3,36,23,0,0,0,8,3.7,0.7,3.7,,,CPFMP,,,,4,1.85,2.2,valentine_VR29_2021_postthin_NA_180
valentine,VR29,2021,postthin,,270,0,2,2,4,11.3,10,2,2,6.9,3.1,1.2,2.5,2.2,2.7,,,CPFMP,,,,4.05,2.8,2.45,valentine_VR29_2021_postthin_NA_270
valentine,VR2N,2019,prefire,,0,0,2,2,4,11.3,20,7,2,9,5,5,0,,,,,CPFMP,,,,7,2.5,,valentine_VR2N_2019_prefire_NA_0
valentine,VR2N,2019,prefire,,180,0,2,2,4,11.3,52,10,0,5,6,9,10,,,,,CPFMP,,,,7,8,,valentine_VR2N_2019_prefire_NA_180
valentine,VR2N,2019,prefire,,270,0,2,2,4,11.3,73,6,0,15,0.5,5,0.5,,,,,CPFMP,,,,10,0.5,,valentine_VR2N_2019_prefire_NA_270
valentine,VR2N,2019,prefire,,90,0,2,2,4,11.3,41,5,1,3,0,1.5,2,,,,,CPFMP,,,,2.25,1,,valentine_VR2N_2019_prefire_NA_90
valentine,VR2N,2021,postthin,,90,0,2,2,4,11.3,15,9,1,1.2,3.3,0,5,4.2,4.6,,,CPFMP,,,,0.6,4.15,4.4,valentine_VR2N_2021_postthin_NA_90
valentine,VR2N,2021,postthin,,0,0,2,2,4,11.3,15,3,0,1,3,0,2,2.1,3,,,CPFMP,,,,0.5,2.5,2.55,valentine_VR2N_2021_postthin_NA_0
valentine,VR2N,2021,postthin,,180,0,2,2,4,11.3,18,10,1,0,1,8,4.5,1.5,21,,,CPFMP,,,,4,2.75,11.25,valentine_VR2N_2021_postthin_NA_180
valentine,VR2N,2021,postthin,,270,0,2,2,4,11.3,20,4,2,0,0,6,1.2,11,2,,,CPFMP,,,,3,0.6,6.5,valentine_VR2N_2021_postthin_NA_270
valentine,VR3,2019,prefire,,0,0,2,2,4,11.3,58,10,1,0.5,4.5,10.5,0,,,,,CPFMP,,,,5.5,2.25,,valentine_VR3_2019_prefire_NA_0
valentine,VR3,2019,prefire,,180,0,2,2,4,11.3,25,5,3,,,15,6,,,,,CPFMP,,,,15,6,,valentine_VR3_2019_prefire_NA_180
valentine,VR3,2019,prefire,,270,0,2,2,4,11.3,1,7,3,,,10,0.5,,,,,CPFMP,,,,10,0.5,,valentine_VR3_2019_prefire_NA_270
valentine,VR3,2019,prefire,,90,0,2,2,4,11.3,0,0,1,,,,15,,,,,CPFMP,,,,,15,,valentine_VR3_2019_prefire_NA_90
valentine,VR30,2019,prefire,,0,0,2,2,4,11.3,8,5,0,3,9,12,0.5,,,,,CPFMP,,,,7.5,4.75,,valentine_VR30_2019_prefire_NA_0
valentine,VR30,2019,prefire,,180,0,2,2,4,11.3,16,7,0,0,2,0,0,,,,,CPFMP,,,,0,1,,valentine_VR30_2019_prefire_NA_180
valentine,VR30,2019,prefire,,270,0,2,2,4,11.3,8,1,0,5,3.5,0,0,,,,,CPFMP,,,,2.5,1.75,,valentine_VR30_2019_prefire_NA_270
valentine,VR30,2019,prefire,,90,0,2,2,4,11.3,4,0,1,0,2.3,2,11.8,,,,,CPFMP,,,,1,7.05,,valentine_VR30_2019_prefire_NA_90
valentine,VR30,2021,postthin,,90,0,2,2,4,11.3,1,2,1,0,0,0,1,0.3,4,,,CPFMP,,,,0,0.5,2.15,valentine_VR30_2021_postthin_NA_90
valentine,VR30,2021,postthin,,0,0,2,2,4,11.3,10,2,1,6,6,0,8.2,8,10,,,CPFMP,,,,3,7.1,9,valentine_VR30_2021_postthin_NA_0
valentine,VR30,2021,postthin,,180,0,2,2,4,11.3,8,5,2,0,2.4,0,1.5,11,2.2,,,CPFMP,,,,0,1.95,6.6,valentine_VR30_2021_postthin_NA_180
valentine,VR30,2021,postthin,,270,0,2,2,4,11.3,3,1,0,2,2,0,0.2,6,0.5,,,CPFMP,,,,1,1.1,3.25,valentine_VR30_2021_postthin_NA_270
valentine,VR30N,2019,prefire,,0,0,2,2,4,11.3,5,9,0,0.5,8,2.5,2.5,,,,,CPFMP,,,,1.5,5.25,,valentine_VR30N_2019_prefire_NA_0
valentine,VR30N,2019,prefire,,180,0,2,2,4,11.3,8,3,1,,,,0.5,,,,,CPFMP,,,,,0.5,,valentine_VR30N_2019_prefire_NA_180
valentine,VR30N,2019,prefire,,270,0,2,2,4,11.3,25,5,1,2,13,,,,,,,CPFMP,,,,2,13,,valentine_VR30N_2019_prefire_NA_270
valentine,VR30N,2019,prefire,,90,0,2,2,4,11.3,6,1,1,5,0.5,2,0.5,,,,,CPFMP,,,,3.5,0.5,,valentine_VR30N_2019_prefire_NA_90
valentine,VR30N,2021,postthin,,90,0,2,2,4,11.3,3,6,3,0,0,4.5,3,0,3.3,,,CPFMP,,,,2.25,1.5,1.65,valentine_VR30N_2021_postthin_NA_90
valentine,VR30N,2021,postthin,,0,0,2,2,4,11.3,10,2,0,4,6,5,2.8,8.2,6,,,CPFMP,,,,4.5,4.4,7.1,valentine_VR30N_2021_postthin_NA_0
valentine,VR30N,2021,postthin,,180,0,2,2,4,11.3,15,5,0,2,2,0,1.8,1,4.8,,pit2offset1fttoLduetoboulder,CPFMP,,,,1,1.9,2.9,valentine_VR30N_2021_postthin_NA_180
valentine,VR30N,2021,postthin,,270,0,2,2,4,11.3,20,5,2,0,3,0,3,4,8.4,,,CPFMP,,,,0,3,6.2,valentine_VR30N_2021_postthin_NA_270
valentine,VR31,2019,prefire,,0,0,2,2,4,11.3,0,4,5,5,6,2,3,,,,,CPFMP,,,,3.5,4.5,,valentine_VR31_2019_prefire_NA_0
valentine,VR31,2019,prefire,,180,0,2,2,4,11.3,7,2,0,4,0.5,0,0,,,,,CPFMP,,,,2,0.25,,valentine_VR31_2019_prefire_NA_180
valentine,VR31,2019,prefire,,270,0,2,2,4,11.3,10,2,0,5,3,3,6,,,,,CPFMP,,,,4,4.5,,valentine_VR31_2019_prefire_NA_270
valentine,VR31,2019,prefire,,90,0,2,2,4,11.3,0,0,1,1,0,5,2,,,,,CPFMP,,,,3,1,,valentine_VR31_2019_prefire_NA_90
