"","project","site","year","plotid","pre_post_fire","postFire","tag_id","status","species","dbh_cm","ht_m","ht2crown_m","livecrownratio_perc","crownclass","crownwidth_m","decay","scorch_ht_m","torch_ht_m","bolechar_m","healthCode","notes","ht2dead_m","scorch_percent","torch_percent","healthCode2","resprout","stump_diameter_cm","stump_ht_m","presentPostThin","StatusPostThin","samplingTime","Beetles2019","DeadPriorFire"
"6292","CPFMP","DryCreek","2020","DryCreek21","prefire",NA,"1359","LIVE","PIJE",66.1,25.3,7.1,93,NA,7.7,"na",NA,NA,NA,"na",NA,2,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6293","CPFMP","DryCreek","2020","DryCreek21","prefire",NA,"1360","LIVE","PIJE",69.8,25.3,11.1,80,NA,7.8,"na",NA,NA,NA,"na",NA,2,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6294","CPFMP","DryCreek","2020","DryCreek21","prefire",NA,"1361","LIVE","PIJE",66.4,22.6,6,90,NA,7.3,"na",NA,NA,NA,"na",NA,1,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6295","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"na","DEAD","PIJE",22.4,11,NA,0,NA,NA,"2",NA,NA,NA,"na","all needles lost",4.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6296","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1337","LIVE","PIJE",51.6,20.9,10.1,75,NA,3.6,"na",NA,NA,NA,"na",NA,4.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6297","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1338","LIVE","PIJE",50.5,21.9,11.8,95,NA,4.6,"na",NA,NA,NA,"na",NA,6.8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6298","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1340","LIVE","PIJE",11.35,5.5,3.5,90,NA,1.8,"na",NA,NA,NA,"na",NA,2.2,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6299","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1341","LIVE","PIJE",29.9,14,7.5,85,NA,3,"na",NA,NA,NA,"na",NA,4.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6300","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1342","LIVE","PIJE",28.3,17.5,8.6,95,NA,3.2,"na",NA,NA,NA,"na",NA,3.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6301","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1343","LIVE","PIJE",31.1,17.5,7.3,97,NA,2.8,"na",NA,NA,NA,"na",NA,4,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6302","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1344","LIVE","PIJE",37.6,18.5,7.5,90,NA,4.2,"na",NA,NA,NA,"na",NA,3.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6303","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1345","LIVE","PIJE",17.8,7,5.1,80,NA,3.2,"na",NA,NA,NA,"na",NA,2.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6304","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1346","LIVE","PIJE",35.5,20.4,10.7,90,NA,4,"na",NA,NA,NA,"na",NA,6.4,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6305","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1347","LIVE","PIJE",41.9,23,13,97,NA,3.4,"na",NA,NA,NA,"na",NA,10,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6306","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1348","LIVE","PIJE",41.5,23.3,9.1,97,NA,4.1,"na",NA,NA,NA,"na",NA,6.9,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6307","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1349","LIVE","PIJE",43.8,16.8,7.7,80,NA,3.8,"na",NA,NA,NA,"na",NA,3.8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6308","CPFMP","DryCreek","2020","DryCreek23","prefire",NA,"na","DEAD","PIJE",27.7,10,NA,0,NA,NA,"2",NA,NA,NA,"na","all needles lost",8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6309","CPFMP","DryCreek","2020","DryCreek23","prefire",NA,"1332","LIVE","PIJE",72.2,27.8,9.8,97,NA,5,"na",NA,NA,NA,"na",NA,4.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6310","CPFMP","DryCreek","2020","DryCreek23","prefire",NA,"1333","LIVE","PIJE",64.8,28.7,13.8,99,NA,6.1,"na",NA,NA,NA,"na",NA,9,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6311","CPFMP","DryCreek","2020","DryCreek23","prefire",NA,"1334","LIVE","PIJE",81.4,32,15.9,95,NA,7,"na",NA,NA,NA,"na",NA,9,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6312","CPFMP","DryCreek","2020","DryCreek23","prefire",NA,"1335","LIVE","PIJE",67.3,31.8,17,70,NA,5.9,"na",NA,NA,NA,"na",NA,8.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6313","CPFMP","DryCreek","2020","DryCreek23","prefire",NA,"1336","LIVE","PIJE",70.4,29,10.2,100,NA,9,"na",NA,NA,NA,"na",NA,6.7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6314","CPFMP","DryCreek","2020","DryCreek24","prefire",NA,"1297","LIVE","PICO",50.5,16.9,0.7,98,NA,3,"na",NA,NA,NA,"na","WT 6m az15",0,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6315","CPFMP","DryCreek","2020","DryCreek24","prefire",NA,"1298","LIVE","PIJE",53,15,2,93,NA,5,"na",NA,NA,NA,"na",NA,0.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6316","CPFMP","DryCreek","2020","DryCreek25","prefire",NA,"1350","LIVE","PIJE",64.8,21.8,8.1,90,NA,7,"na",NA,NA,NA,"na",NA,4,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6317","CPFMP","DryCreek","2020","DryCreek25","prefire",NA,"1351","LIVE","PIJE",84.3,26.4,12.4,95,NA,10,"na",NA,NA,NA,"split top",NA,8.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6318","CPFMP","DryCreek","2020","DryCreek25","prefire",NA,"1352","LIVE","PIJE",62,21.7,8.4,98,NA,5.8,"na",NA,NA,NA,"na",NA,5.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6319","CPFMP","DryCreek","2020","DryCreek25","prefire",NA,"1353","LIVE","PIJE",145.5,36,15.7,95,NA,8.6,"na",NA,NA,NA,"na",NA,10,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6320","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1324","LIVE","PIJE",22.4,9,3,95,NA,2.8,"na",NA,NA,NA,"na",NA,1,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6321","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1325","LIVE","PIJE",53.4,21,8.1,97,NA,3.6,"na",NA,NA,NA,"na",NA,6.1,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6322","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1326","LIVE","PIJE",47.7,20,11,99,NA,4.2,"na",NA,NA,NA,"na",NA,6.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6323","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1327","LIVE","PIJE",39.1,20.5,12.5,98,NA,3.4,"na",NA,NA,NA,"na",NA,9.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6324","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1328","LIVE","PIJE",41.3,19.2,9.7,100,NA,3.2,"na",NA,NA,NA,"na",NA,6.8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6325","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1329","LIVE","PIJE",71.3,22.6,10.5,96,NA,7,"na",NA,NA,NA,"na",NA,6.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6326","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1330","LIVE","PIJE",56.1,22.4,12.2,98,NA,3.7,"na",NA,NA,NA,"na",NA,6.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6327","CPFMP","DryCreek","2020","DryCreek26","prefire",NA,"1331","LIVE","PIJE",9.2,3.3,1,100,NA,1.3,"na",NA,NA,NA,"na",NA,0.1,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6328","CPFMP","DryCreek","2020","DryCreek27","prefire",NA,"2672","LIVE","PIJE",20.6,12.3,2.8,98,NA,2,"na",NA,NA,NA,"na","WT 10m az30",1.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6329","CPFMP","DryCreek","2020","DryCreek27","prefire",NA,"2673","LIVE","PIJE",70.6,27,14.3,75,NA,6,"na",NA,NA,NA,"na",NA,3.7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6330","CPFMP","DryCreek","2020","DryCreek27","prefire",NA,"2674","LIVE","PIJE",63.2,22.6,9.3,99,NA,3,"na",NA,NA,NA,"na",NA,8.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6331","CPFMP","DryCreek","2020","DryCreek27","prefire",NA,"2675","LIVE","PIJE",70.6,25.5,9,95,NA,4,"na",NA,NA,NA,"na",NA,5.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6332","CPFMP","DryCreek","2020","DryCreek27","prefire",NA,"2676","LIVE","PIJE",74.8,25.6,6.6,80,NA,4,"na",NA,NA,NA,"na",NA,3.7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6333","CPFMP","DryCreek","2020","DryCreek27","prefire",NA,"2677","LIVE","PIJE",88,26.2,9.5,80,NA,5,"na",NA,NA,NA,"na",NA,5.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6334","CPFMP","DryCreek","2020","DryCreek27","prefire",NA,"2678","LIVE","PIJE",83.3,29.3,10.1,95,NA,3,"na",NA,NA,NA,"na",NA,9.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6335","CPFMP","DryCreek","2020","DryCreek28","prefire",NA,"2665","LIVE","PIJE",50.8,23,8.5,95,NA,2.5,"na",NA,NA,NA,"na","WT 7m az21",6.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6336","CPFMP","DryCreek","2020","DryCreek28","prefire",NA,"2666","LIVE","PIJE",49.5,21.4,6,98,NA,2,"na",NA,NA,NA,"na",NA,8.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6337","CPFMP","DryCreek","2020","DryCreek28","prefire",NA,"2667","LIVE","PIJE",42,23,7.3,98,NA,2,"na",NA,NA,NA,"na",NA,7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6338","CPFMP","DryCreek","2020","DryCreek28","prefire",NA,"2668","LIVE","PIJE",52.5,22,7.8,93,NA,3,"na",NA,NA,NA,"na",NA,7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6339","CPFMP","DryCreek","2020","DryCreek28","prefire",NA,"2669","LIVE","PIJE",60.4,22.8,8.4,98,NA,3,"na",NA,NA,NA,"na",NA,8.2,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6340","CPFMP","DryCreek","2020","DryCreek28","prefire",NA,"2670","LIVE","PIJE",65.5,24,9.5,93,NA,4,"na",NA,NA,NA,"na",NA,8.4,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6341","CPFMP","DryCreek","2020","DryCreek28","prefire",NA,"2671","LIVE","PIJE",48.7,18.8,9.6,93,NA,3,"na",NA,NA,NA,"na",NA,8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6342","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1313","LIVE","PIJE",35.7,13.5,4,95,NA,3.2,"na",NA,NA,NA,"na",NA,2.4,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6343","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1314","LIVE","PIJE",46.8,16,7.2,80,NA,3.6,"na",NA,NA,NA,"na",NA,2.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6344","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1315","LIVE","PIJE",41.4,16,5.1,97,NA,4.8,"na",NA,NA,NA,"na",NA,2.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6345","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1316","LIVE","PIJE",45,12.7,4,75,NA,4.4,"na",NA,NA,NA,"dead top",NA,2.1,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6346","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1317","LIVE","PIJE",31.7,9.5,5.5,60,NA,2.8,"na",NA,NA,NA,"na",NA,2.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6347","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1318","LIVE","PIJE",47.9,12.8,3.8,100,NA,4.6,"na",NA,NA,NA,"na",NA,4,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6348","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1319","LIVE","PIJE",45.15,17.4,4.1,90,NA,4,"na",NA,NA,NA,"na",NA,1.7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6349","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1320","LIVE","PIJE",50.1,16.6,5.4,90,NA,4.8,"na",NA,NA,NA,"na",NA,1.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6350","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1321","LIVE","PIJE",43.2,14.2,5,92,NA,3.4,"na",NA,NA,NA,"na",NA,1.2,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6351","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1322","LIVE","PIJE",47.4,15.3,5.6,80,NA,5.2,"na",NA,NA,NA,"na",NA,2.4,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6352","CPFMP","DryCreek","2020","DryCreek29","prefire",NA,"1323","LIVE","PIJE",49.5,18.5,7.6,65,NA,4,"na",NA,NA,NA,"na",NA,3.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6353","CPFMP","DryCreek","2020","DryCreek30","prefire",NA,"2658","LIVE","PIJE",46.5,18.9,7.3,95,NA,3.5,"na",NA,NA,NA,"na",NA,5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6354","CPFMP","DryCreek","2020","DryCreek30","prefire",NA,"2659","LIVE","PIJE",41.5,20.2,7,75,NA,2.5,"na",NA,NA,NA,"na",NA,7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6355","CPFMP","DryCreek","2020","DryCreek30","prefire",NA,"2660","LIVE","PIJE",44.8,22.2,10.1,80,NA,4,"na",NA,NA,NA,"na",NA,7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6356","CPFMP","DryCreek","2020","DryCreek30","prefire",NA,"2661","LIVE","PIJE",43.4,20.2,7.3,80,NA,3,"na",NA,NA,NA,"na",NA,5.6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6357","CPFMP","DryCreek","2020","DryCreek30","prefire",NA,"2662","LIVE","PIJE",45.6,20.5,8.7,90,NA,2.2,"na",NA,NA,NA,"na",NA,6.9,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6358","CPFMP","DryCreek","2020","DryCreek30","prefire",NA,"2663","LIVE","PIJE",44.7,18.5,9.5,85,NA,3.5,"na",NA,NA,NA,"pitching on bole of tree",NA,7.5,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6359","CPFMP","DryCreek","2020","DryCreek30","prefire",NA,"2664","LIVE","PIJE",65.7,24.2,12.5,55,NA,5,"na",NA,NA,NA,"na",NA,6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6360","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2647","LIVE","PIJE",55.4,21.5,6.3,90,NA,4.5,"na",NA,NA,NA,"na",NA,6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6361","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2648","LIVE","PIJE",58.5,23.6,8.8,95,NA,3.5,"na",NA,NA,NA,"na",NA,9,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6362","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2649","LIVE","PIJE",63.8,26.9,7.5,90,NA,4,"na",NA,NA,NA,"na",NA,7,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6363","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2650","LIVE","PIJE",58,23.4,7.8,90,NA,3,"na",NA,NA,NA,"na",NA,6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6364","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2651","LIVE","PIJE",50.4,22.7,8.5,95,NA,3,"na",NA,NA,NA,"na",NA,6,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6365","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2652","LIVE","PIJE",64.7,25,10,90,NA,4,"na",NA,NA,NA,"na",NA,8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6366","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2653","LIVE","PIJE",55.1,24.4,13.4,65,NA,3,"na",NA,NA,NA,"na",NA,8.8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6367","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2654","LIVE","PIJE",70,23.7,8.9,96,NA,4,"na",NA,NA,NA,"na",NA,8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6368","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2655","LIVE","PIJE",64.8,29.3,9.1,98,NA,4,"na",NA,NA,NA,"na",NA,9.3,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6369","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2656","LIVE","PIJE",64,23,8,98,NA,3,"na",NA,NA,NA,"scars from heavy equipment",NA,9,NA,NA,"pitching on bole of tree",NA,NA,NA,NA,NA,NA,NA,NA
"6370","CPFMP","DryCreek","2020","DryCreek31","prefire",NA,"2657","LIVE","PIJE",74.2,21.7,9.5,93,NA,3,"na",NA,NA,NA,"na",NA,8,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6371","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,10,3.5,NA,0,NA,NA,"1",3.5,1.8,3,"na","leaning",1.7,100,50,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6372","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,15.5,6,NA,0,NA,NA,"1",6,1.8,4.5,"pitching on bole of tree","leaning",1.7,100,40,"beetles",NA,NA,NA,NA,NA,NA,NA,NA
"6373","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,16.6,8.7,NA,0,NA,NA,"2",8.7,2.1,5,"pitching on bole of tree",NA,2.1,100,20,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6374","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,22.7,4,NA,0,NA,NA,"1",4,1.7,4,"na","leaning",1,100,40,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6375","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,26.7,9.6,NA,0,NA,NA,"1",9.6,6,8.2,"pitching on bole of tree",NA,4,100,20,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6376","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,28.6,10.8,NA,0,NA,NA,"2",10.8,2,7.6,"pitching on bole of tree",NA,2,100,30,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6377","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,37.2,15.8,NA,0,NA,NA,"2",15.8,6,10,"pitching on bole of tree",NA,4.2,100,30,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6378","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,54.4,15.8,NA,0,NA,NA,"2",15.8,3.6,8,"pitching on bole of tree",NA,1.7,100,30,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6379","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD",NA,55.2,16.3,NA,0,NA,NA,"1",16.3,3,7,"pitching on bole of tree",NA,3.3,100,30,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6380","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",12.8,4,NA,0,NA,NA,"2",4,0.5,3.2,"pitching on bole of tree","leaning",0.5,100,15,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6381","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",14,4.3,NA,0,NA,NA,"1",4.3,1.6,3.2,"pitching on bole of tree","leaning",1.6,100,30,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6382","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",14.5,4.3,NA,0,NA,NA,"1",4.3,0.8,3,"pitching on bole of tree","leaning",1,100,25,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6383","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",14.8,3.8,NA,0,NA,NA,"2",3.8,1,3.4,"pitching on bole of tree","leaning",1,100,30,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6384","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",15,8.4,NA,0,NA,NA,"1",8.4,1.8,3.5,"pitching on bole of tree","leaning",1.8,100,20,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6385","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",16.7,4.2,NA,0,NA,NA,"1",4.2,1,4,"pitching on bole of tree","leaning",0.7,100,20,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6386","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",18.4,4.2,NA,0,NA,NA,"1",4.2,1.7,3,"pitching on bole of tree","leaning",1.6,100,25,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6387","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",42.5,15,NA,0,NA,NA,"2",15,5.5,7,"pitching on bole of tree",NA,2.2,100,15,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6388","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"na","DEAD","PIJE",56.7,18.5,NA,0,NA,NA,"2",18.5,3.5,10.5,"pitching on bole of tree",NA,3.7,100,25,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6389","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"2679","LIVE","PIJE",48.5,18.5,11.5,30,NA,3,"na",18,4.5,8,"pitching on bole of tree",NA,5,85,20,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6390","CPFMP","DryCreek","2020","DryCreek32","prefire",NA,"2680","LIVE","PIJE",49.9,18,11.1,40,NA,3,"na",8.5,4.5,6.5,"na",NA,3.4,75,40,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6391","CPFMP","DryCreek","2020","DryCreek33","prefire",NA,"na","DEAD","PIJE",38,12.2,NA,0,NA,NA,"2",12.2,NA,12,"na",NA,2,100,0,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6392","CPFMP","DryCreek","2020","DryCreek33","prefire",NA,"na","DEAD","PIJE",40.3,13,NA,0,NA,NA,"2",13,3,4.5,"na","WT 9m az16",2,100,5,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6393","CPFMP","DryCreek","2020","DryCreek33","prefire",NA,"na","DEAD","PIJE",48.4,12.2,NA,0,NA,NA,"2",12.2,NA,12,"na",NA,1.5,100,0,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6394","CPFMP","DryCreek","2020","DryCreek33","prefire",NA,"na","DEAD","PIJE",48.5,12.8,NA,0,NA,NA,"2",12.8,NA,9.3,"pitching on bole of tree",NA,2.5,100,0,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6395","CPFMP","DryCreek","2020","DryCreek33","prefire",NA,"na","DEAD","PIJE",58.5,17,NA,0,NA,NA,"2",17,4.4,10,"na",NA,3.5,100,10,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6396","CPFMP","DryCreek","2020","DryCreek34","prefire",NA,"1491","LIVE","PIJE",65,18,7.3,60,NA,NA,"na",15,3.4,8,"na",NA,2,40,10,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6397","CPFMP","DryCreek","2020","DryCreek34","prefire",NA,"1492","LIVE","PIJE",40,15.8,9,45,NA,NA,"na",8,7,6,"pitching on bole of tree",NA,4.4,55,50,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6398","CPFMP","DryCreek","2020","DryCreek34","prefire",NA,"1493","LIVE","PIJE",54.1,18.8,9,50,NA,NA,"na",9,4,7.5,"na",NA,2,50,10,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6399","CPFMP","DryCreek","2020","DryCreek34","prefire",NA,"2697","LIVE","PIJE",54.4,20.7,11.5,40,NA,NA,"na",11,6.6,8,"pitching on bole of tree","WT 6m az8",4,60,55,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6400","CPFMP","DryCreek","2020","DryCreek34","prefire",NA,"2698","LIVE","PIJE",41.8,19.3,12,30,NA,NA,"na",11,5,6.5,"pitching on bole of tree",NA,5.4,70,5,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6401","CPFMP","DryCreek","2020","DryCreek34","prefire",NA,"2699","LIVE","PIJE",63,21,11,40,NA,NA,"na",10,9.5,8,"pitching on bole of tree",NA,3,60,58,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6402","CPFMP","DryCreek","2020","DryCreek34","prefire",NA,"2700","LIVE","PIJE",53.5,17,9,45,NA,NA,"na",16,NA,8,"pitching on bole of tree",NA,2,55,0,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6403","CPFMP","DryCreek","2020","DryCreek35","prefire",NA,"na","DEAD","PICO",29.5,18,NA,0,NA,NA,"2",18,5,6,"pitching on bole of tree",NA,2.5,100,20,"na",NA,NA,NA,NA,NA,NA,NA,NA
"6404","CPFMP","DryCreek","2020","DryCreek35","prefire",NA,"na","DEAD","PIJE",27.8,4.1,NA,0,NA,NA,"2",4.1,NA,6,"pitching on bole of tree",NA,0,100,0,"na",NA,NA,NA,NA,NA,NA,NA,NA
