"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"4577","springsfire","springs22","prefire","2019","[60-80]",0,0,0
"4578","springsfire","springs22","prefire","2019","[80-100]",0,0,0
"4579","springsfire","springs23","postfire","2020","[<20]",0,0,0
"4580","springsfire","springs23","postfire","2020","[20-40]",2,20,49.421
"4581","springsfire","springs23","postfire","2020","[40-60]",4,40,98.842
"4582","springsfire","springs23","postfire","2020","[>100]",0,0,0
"4583","springsfire","springs23","postfire","2020","[60-80]",0,0,0
"4584","springsfire","springs23","postfire","2020","[80-100]",0,0,0
"4585","springsfire","springs23","prefire","2019","[<20]",0,0,0
"4586","springsfire","springs23","prefire","2019","[20-40]",2,20,49.421
"4587","springsfire","springs23","prefire","2019","[40-60]",3,30,74.1315
"4588","springsfire","springs23","prefire","2019","[>100]",0,0,0
"4589","springsfire","springs23","prefire","2019","[60-80]",0,0,0
"4590","springsfire","springs23","prefire","2019","[80-100]",0,0,0
"4591","springsfire","springs24","postfire","2020","[<20]",0,0,0
"4592","springsfire","springs24","postfire","2020","[20-40]",1,10,24.7105
"4593","springsfire","springs24","postfire","2020","[40-60]",4,40,98.842
"4594","springsfire","springs24","postfire","2020","[>100]",0,0,0
"4595","springsfire","springs24","postfire","2020","[60-80]",0,0,0
"4596","springsfire","springs24","postfire","2020","[80-100]",0,0,0
"4597","springsfire","springs24","prefire","2019","[<20]",0,0,0
"4598","springsfire","springs24","prefire","2019","[20-40]",2,20,49.421
"4599","springsfire","springs24","prefire","2019","[40-60]",4,40,98.842
"4600","springsfire","springs24","prefire","2019","[>100]",0,0,0
"4601","springsfire","springs24","prefire","2019","[60-80]",0,0,0
"4602","springsfire","springs24","prefire","2019","[80-100]",0,0,0
"4603","springsfire","springs25","postfire","2020","[<20]",0,0,0
"4604","springsfire","springs25","postfire","2020","[20-40]",2,20,49.421
"4605","springsfire","springs25","postfire","2020","[40-60]",1,10,24.7105
"4606","springsfire","springs25","postfire","2020","[>100]",0,0,0
"4607","springsfire","springs25","postfire","2020","[60-80]",0,0,0
"4608","springsfire","springs25","postfire","2020","[80-100]",0,0,0
"4609","springsfire","springs25","prefire","2019","[<20]",0,0,0
"4610","springsfire","springs25","prefire","2019","[20-40]",2,20,49.421
"4611","springsfire","springs25","prefire","2019","[40-60]",1,10,24.7105
"4612","springsfire","springs25","prefire","2019","[>100]",0,0,0
"4613","springsfire","springs25","prefire","2019","[60-80]",0,0,0
"4614","springsfire","springs25","prefire","2019","[80-100]",0,0,0
"4615","springsfire","springs26","postfire","2020","[<20]",3,30,74.1315
"4616","springsfire","springs26","postfire","2020","[20-40]",8,80,197.684
"4617","springsfire","springs26","postfire","2020","[40-60]",3,30,74.1315
"4618","springsfire","springs26","postfire","2020","[>100]",0,0,0
"4619","springsfire","springs26","postfire","2020","[60-80]",1,10,24.7105
"4620","springsfire","springs26","postfire","2020","[80-100]",0,0,0
"4621","springsfire","springs26","prefire","2019","[<20]",16,160,395.368
"4622","springsfire","springs26","prefire","2019","[20-40]",11,110,271.8155
"4623","springsfire","springs26","prefire","2019","[40-60]",2,20,49.421
"4624","springsfire","springs26","prefire","2019","[>100]",0,0,0
"4625","springsfire","springs26","prefire","2019","[60-80]",2,20,49.421
"4626","springsfire","springs26","prefire","2019","[80-100]",0,0,0
"4627","springsfire","springs27","postfire","2020","[<20]",6,60,148.263
"4628","springsfire","springs27","postfire","2020","[20-40]",7,70,172.9735
"4629","springsfire","springs27","postfire","2020","[40-60]",3,30,74.1315
"4630","springsfire","springs27","postfire","2020","[>100]",0,0,0
"4631","springsfire","springs27","postfire","2020","[60-80]",0,0,0
"4632","springsfire","springs27","postfire","2020","[80-100]",0,0,0
"4633","springsfire","springs27","prefire","2019","[<20]",6,60,148.263
"4634","springsfire","springs27","prefire","2019","[20-40]",7,70,172.9735
"4635","springsfire","springs27","prefire","2019","[40-60]",3,30,74.1315
"4636","springsfire","springs27","prefire","2019","[>100]",0,0,0
"4637","springsfire","springs27","prefire","2019","[60-80]",0,0,0
"4638","springsfire","springs27","prefire","2019","[80-100]",0,0,0
"4639","springsfire","springs28","postfire","2020","[<20]",11,110,271.8155
"4640","springsfire","springs28","postfire","2020","[20-40]",9,90,222.3945
"4641","springsfire","springs28","postfire","2020","[40-60]",1,10,24.7105
"4642","springsfire","springs28","postfire","2020","[>100]",0,0,0
"4643","springsfire","springs28","postfire","2020","[60-80]",2,20,49.421
"4644","springsfire","springs28","postfire","2020","[80-100]",0,0,0
"4645","springsfire","springs28","prefire","2019","[<20]",15,150,370.6575
"4646","springsfire","springs28","prefire","2019","[20-40]",10,100,247.105
"4647","springsfire","springs28","prefire","2019","[40-60]",2,20,49.421
"4648","springsfire","springs28","prefire","2019","[>100]",0,0,0
"4649","springsfire","springs28","prefire","2019","[60-80]",1,10,24.7105
"4650","springsfire","springs28","prefire","2019","[80-100]",0,0,0
"4651","springsfire","springs29","postfire","2020","[<20]",0,0,0
"4652","springsfire","springs29","postfire","2020","[20-40]",2,20,49.421
"4653","springsfire","springs29","postfire","2020","[40-60]",3,30,74.1315
"4654","springsfire","springs29","postfire","2020","[>100]",0,0,0
"4655","springsfire","springs29","postfire","2020","[60-80]",0,0,0
"4656","springsfire","springs29","postfire","2020","[80-100]",0,0,0
"4657","springsfire","springs29","prefire","2019","[<20]",0,0,0
"4658","springsfire","springs29","prefire","2019","[20-40]",2,20,49.421
"4659","springsfire","springs29","prefire","2019","[40-60]",3,30,74.1315
"4660","springsfire","springs29","prefire","2019","[>100]",0,0,0
"4661","springsfire","springs29","prefire","2019","[60-80]",0,0,0
"4662","springsfire","springs29","prefire","2019","[80-100]",0,0,0
"4663","springsfire","springs30","postfire","2020","[<20]",9,90,222.3945
"4664","springsfire","springs30","postfire","2020","[20-40]",9,90,222.3945
"4665","springsfire","springs30","postfire","2020","[40-60]",1,10,24.7105
"4666","springsfire","springs30","postfire","2020","[>100]",1,10,24.7105
"4667","springsfire","springs30","postfire","2020","[60-80]",0,0,0
"4668","springsfire","springs30","postfire","2020","[80-100]",0,0,0
"4669","springsfire","springs30","prefire","2019","[<20]",22,220,543.631
"4670","springsfire","springs30","prefire","2019","[20-40]",9,90,222.3945
"4671","springsfire","springs30","prefire","2019","[40-60]",1,10,24.7105
"4672","springsfire","springs30","prefire","2019","[>100]",1,10,24.7105
"4673","springsfire","springs30","prefire","2019","[60-80]",0,0,0
"4674","springsfire","springs30","prefire","2019","[80-100]",0,0,0
"4675","springsfire","springs37","postfire","2020","[<20]",1,10,24.7105
"4676","springsfire","springs37","postfire","2020","[20-40]",2,20,49.421
"4677","springsfire","springs37","postfire","2020","[40-60]",8,80,197.684
"4678","springsfire","springs37","postfire","2020","[>100]",0,0,0
"4679","springsfire","springs37","postfire","2020","[60-80]",1,10,24.7105
"4680","springsfire","springs37","postfire","2020","[80-100]",1,10,24.7105
"4681","springsfire","springs37","prefire","2019","[<20]",4,40,98.842
"4682","springsfire","springs37","prefire","2019","[20-40]",2,20,49.421
"4683","springsfire","springs37","prefire","2019","[40-60]",8,80,197.684
"4684","springsfire","springs37","prefire","2019","[>100]",0,0,0
"4685","springsfire","springs37","prefire","2019","[60-80]",1,10,24.7105
"4686","springsfire","springs37","prefire","2019","[80-100]",1,10,24.7105
"4687","springsfire","springs38","postfire","2020","[<20]",0,0,0
"4688","springsfire","springs38","postfire","2020","[20-40]",0,0,0
"4689","springsfire","springs38","postfire","2020","[40-60]",4,40,98.842
"4690","springsfire","springs38","postfire","2020","[>100]",0,0,0
"4691","springsfire","springs38","postfire","2020","[60-80]",4,40,98.842
"4692","springsfire","springs38","postfire","2020","[80-100]",0,0,0
"4693","springsfire","springs38","prefire","2019","[<20]",0,0,0
"4694","springsfire","springs38","prefire","2019","[20-40]",0,0,0
"4695","springsfire","springs38","prefire","2019","[40-60]",4,40,98.842
"4696","springsfire","springs38","prefire","2019","[>100]",0,0,0
"4697","springsfire","springs38","prefire","2019","[60-80]",4,40,98.842
"4698","springsfire","springs38","prefire","2019","[80-100]",0,0,0
"4699","springsfire","springs39","postfire","2020","[<20]",0,0,0
"4700","springsfire","springs39","postfire","2020","[20-40]",0,0,0
"4701","springsfire","springs39","postfire","2020","[40-60]",3,30,74.1315
"4702","springsfire","springs39","postfire","2020","[>100]",0,0,0
"4703","springsfire","springs39","postfire","2020","[60-80]",1,10,24.7105
"4704","springsfire","springs39","postfire","2020","[80-100]",0,0,0
"4705","springsfire","springs39","prefire","2019","[<20]",0,0,0
"4706","springsfire","springs39","prefire","2019","[20-40]",0,0,0
"4707","springsfire","springs39","prefire","2019","[40-60]",4,40,98.842
"4708","springsfire","springs39","prefire","2019","[>100]",0,0,0
"4709","springsfire","springs39","prefire","2019","[60-80]",0,0,0
"4710","springsfire","springs39","prefire","2019","[80-100]",0,0,0
"4711","springsfire","springs40","postfire","2020","[<20]",2,20,49.421
"4712","springsfire","springs40","postfire","2020","[20-40]",3,30,74.1315
"4713","springsfire","springs40","postfire","2020","[40-60]",1,10,24.7105
"4714","springsfire","springs40","postfire","2020","[>100]",0,0,0
"4715","springsfire","springs40","postfire","2020","[60-80]",0,0,0
"4716","springsfire","springs40","postfire","2020","[80-100]",0,0,0
"4717","springsfire","springs40","prefire","2019","[<20]",3,30,74.1315
"4718","springsfire","springs40","prefire","2019","[20-40]",4,40,98.842
"4719","springsfire","springs40","prefire","2019","[40-60]",1,10,24.7105
"4720","springsfire","springs40","prefire","2019","[>100]",0,0,0
"4721","springsfire","springs40","prefire","2019","[60-80]",0,0,0
"4722","springsfire","springs40","prefire","2019","[80-100]",0,0,0
"4723","springsfire","springs41","prefire","2020","[<20]",0,0,0
"4724","springsfire","springs41","prefire","2020","[20-40]",1,10,24.7105
"4725","springsfire","springs41","prefire","2020","[40-60]",5,50,123.5525
"4726","springsfire","springs41","prefire","2020","[>100]",0,0,0
"4727","springsfire","springs41","prefire","2020","[60-80]",2,20,49.421
"4728","springsfire","springs41","prefire","2020","[80-100]",0,0,0
"4729","springsfire","springs42","prefire","2020","[<20]",0,0,0
"4730","springsfire","springs42","prefire","2020","[20-40]",1,10,24.7105
"4731","springsfire","springs42","prefire","2020","[40-60]",3,30,74.1315
"4732","springsfire","springs42","prefire","2020","[>100]",0,0,0
"4733","springsfire","springs42","prefire","2020","[60-80]",0,0,0
"4734","springsfire","springs42","prefire","2020","[80-100]",0,0,0
"4735","springsfire","springs43","prefire","2020","[<20]",7,70,172.9735
"4736","springsfire","springs43","prefire","2020","[20-40]",7,70,172.9735
"4737","springsfire","springs43","prefire","2020","[40-60]",1,10,24.7105
"4738","springsfire","springs43","prefire","2020","[>100]",0,0,0
"4739","springsfire","springs43","prefire","2020","[60-80]",0,0,0
"4740","springsfire","springs43","prefire","2020","[80-100]",0,0,0
"4741","springsfire","springs44","prefire","2020","[<20]",0,0,0
"4742","springsfire","springs44","prefire","2020","[20-40]",4,40,98.842
"4743","springsfire","springs44","prefire","2020","[40-60]",5,50,123.5525
"4744","springsfire","springs44","prefire","2020","[>100]",0,0,0
"4745","springsfire","springs44","prefire","2020","[60-80]",1,10,24.7105
"4746","springsfire","springs44","prefire","2020","[80-100]",0,0,0
"4747","springsfire","springs45","prefire","2020","[<20]",0,0,0
"4748","springsfire","springs45","prefire","2020","[20-40]",1,10,24.7105
"4749","springsfire","springs45","prefire","2020","[40-60]",1,10,24.7105
"4750","springsfire","springs45","prefire","2020","[>100]",0,0,0
"4751","springsfire","springs45","prefire","2020","[60-80]",2,20,49.421
"4752","springsfire","springs45","prefire","2020","[80-100]",0,0,0
"4753","springsfire","springs46","prefire","2020","[<20]",0,0,0
"4754","springsfire","springs46","prefire","2020","[20-40]",1,10,24.7105
"4755","springsfire","springs46","prefire","2020","[40-60]",3,30,74.1315
"4756","springsfire","springs46","prefire","2020","[>100]",0,0,0
"4757","springsfire","springs46","prefire","2020","[60-80]",2,20,49.421
"4758","springsfire","springs46","prefire","2020","[80-100]",0,0,0
"4759","springsfire","springs47","prefire","2020","[<20]",0,0,0
"4760","springsfire","springs47","prefire","2020","[20-40]",1,10,24.7105
"4761","springsfire","springs47","prefire","2020","[40-60]",3,30,74.1315
"4762","springsfire","springs47","prefire","2020","[>100]",0,0,0
"4763","springsfire","springs47","prefire","2020","[60-80]",1,10,24.7105
"4764","springsfire","springs47","prefire","2020","[80-100]",0,0,0
"4765","springsfire","springs48","prefire","2020","[<20]",0,0,0
"4766","springsfire","springs48","prefire","2020","[20-40]",0,0,0
"4767","springsfire","springs48","prefire","2020","[40-60]",2,20,49.421
"4768","springsfire","springs48","prefire","2020","[>100]",0,0,0
"4769","springsfire","springs48","prefire","2020","[60-80]",1,10,24.7105
"4770","springsfire","springs48","prefire","2020","[80-100]",0,0,0
"4771","springsfire","springs49","prefire","2020","[<20]",0,0,0
"4772","springsfire","springs49","prefire","2020","[20-40]",2,20,49.421
"4773","springsfire","springs49","prefire","2020","[40-60]",1,10,24.7105
"4774","springsfire","springs49","prefire","2020","[>100]",0,0,0
"4775","springsfire","springs49","prefire","2020","[60-80]",3,30,74.1315
"4776","springsfire","springs49","prefire","2020","[80-100]",0,0,0
"4777","springsfire","springs50","prefire","2020","[<20]",0,0,0
"4778","springsfire","springs50","prefire","2020","[20-40]",0,0,0
"4779","springsfire","springs50","prefire","2020","[40-60]",1,10,24.7105
"4780","springsfire","springs50","prefire","2020","[>100]",0,0,0
"4781","springsfire","springs50","prefire","2020","[60-80]",1,10,24.7105
"4782","springsfire","springs50","prefire","2020","[80-100]",0,0,0
"4783","springsfire","springs51","prefire","2020","[<20]",0,0,0
"4784","springsfire","springs51","prefire","2020","[20-40]",1,10,24.7105
"4785","springsfire","springs51","prefire","2020","[40-60]",4,40,98.842
"4786","springsfire","springs51","prefire","2020","[>100]",0,0,0
"4787","springsfire","springs51","prefire","2020","[60-80]",3,30,74.1315
"4788","springsfire","springs51","prefire","2020","[80-100]",0,0,0
"4789","sugarpinesp","sugarpine1","prefire","2020","[<20]",0,0,0
"4790","sugarpinesp","sugarpine1","prefire","2020","[20-40]",6,60,148.263
"4791","sugarpinesp","sugarpine1","prefire","2020","[40-60]",6,60,148.263
"4792","sugarpinesp","sugarpine1","prefire","2020","[>100]",0,0,0
"4793","sugarpinesp","sugarpine1","prefire","2020","[60-80]",1,10,24.7105
"4794","sugarpinesp","sugarpine1","prefire","2020","[80-100]",0,0,0
"4795","sugarpinesp","sugarpine2","prefire","2020","[<20]",0,0,0
"4796","sugarpinesp","sugarpine2","prefire","2020","[20-40]",7,70,172.9735
"4797","sugarpinesp","sugarpine2","prefire","2020","[40-60]",2,20,49.421
"4798","sugarpinesp","sugarpine2","prefire","2020","[>100]",0,0,0
"4799","sugarpinesp","sugarpine2","prefire","2020","[60-80]",6,60,148.263
"4800","sugarpinesp","sugarpine2","prefire","2020","[80-100]",2,20,49.421
"4801","valentine","vr1","prefire","2020","[<20]",4,40,98.842
"4802","valentine","vr1","prefire","2020","[20-40]",9,90,222.3945
"4803","valentine","vr1","prefire","2020","[40-60]",6,60,148.263
"4804","valentine","vr1","prefire","2020","[>100]",0,0,0
"4805","valentine","vr1","prefire","2020","[60-80]",2,20,49.421
"4806","valentine","vr1","prefire","2020","[80-100]",0,0,0
"4807","valentine","vr1","prefire","2021","[<20]",4,40,98.842
"4808","valentine","vr1","prefire","2021","[20-40]",9,90,222.3945
"4809","valentine","vr1","prefire","2021","[40-60]",5,50,123.5525
"4810","valentine","vr1","prefire","2021","[>100]",0,0,0
"4811","valentine","vr1","prefire","2021","[60-80]",2,20,49.421
"4812","valentine","vr1","prefire","2021","[80-100]",0,0,0
"4813","valentine","vr10","prefire","2020","[<20]",10,100,247.105
"4814","valentine","vr10","prefire","2020","[20-40]",4,40,98.842
"4815","valentine","vr10","prefire","2020","[40-60]",0,0,0
"4816","valentine","vr10","prefire","2020","[>100]",0,0,0
"4817","valentine","vr10","prefire","2020","[60-80]",3,30,74.1315
"4818","valentine","vr10","prefire","2020","[80-100]",2,20,49.421
"4819","valentine","vr10","prefire","2021","[<20]",9,90,222.3945
"4820","valentine","vr10","prefire","2021","[20-40]",5,50,123.5525
"4821","valentine","vr10","prefire","2021","[40-60]",1,10,24.7105
"4822","valentine","vr10","prefire","2021","[>100]",0,0,0
