"","project","site","year","plotid","pre_post_fire","postFire","tag_id","status","species","dbh_cm","ht_m","ht2crown_m","livecrownratio_perc","crownclass","crownwidth_m","bolechar_m","decay","scorch_ht_m","scorch_percent","torch_ht_m","torch_percent","healthCode","healthCode2","notes","ht2dead_m","torch_percent.1","resprout","stump_diameter_cm","stump_ht_m","presentPostThin","StatusPostThin","samplingTime","Beetles2019","DeadPriorFire"
"8760","CPFMP","bearmountain","2021","BM24","postfire","2yr",NA,"DEAD","CADE","31","11.1","na",NA,NA,"na","4.5","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8761","CPFMP","springsfire","2019","springs27","prefire",NA,NA,"DEAD","PICO","31","11.5",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8762","CPFMP","downieville","2020","RedAnt42","prefire",NA,"na","DEAD","PILA","31","16.9",NA,0,NA,NA,NA,"3",NA,NA,NA,NA,"na","na",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8763","CPFMP","bearmountain","2021","BM2","postfire","2yr",NA,"DEAD","PIPO","31","2","na",NA,NA,"na","na","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8764","CPFMP","caples","2013-2018","12","prefire",NA,"602","LIVE","ABCO","31","10.4","5.2",NA,"IN","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8765","CPFMP","caples","2020","32","postfire","1yr","57","LIVE","ABCO","31","14","5",80,"IN",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8766","CPFMP","Valentine","2020","VR13N","prefire",NA,"1179","LIVE","ABCO","31","19.4","8.6",NA,"co","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8767","CPFMP","caples","2013-2018","47","prefire",NA,"367","LIVE","ABMA","31","11.9","1.9",NA,"IN","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8768","CPFMP","caples","2013-2018","59","prefire",NA,"542","LIVE","ABMA","31","12.7","2.3",NA,"IN","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8769","CPFMP","caples","2013-2018","115","prefire",NA,"140","LIVE","CADE","31",NA,"2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Other (see notes)",NA,"large burl in bole, old split top also",NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8770","CPFMP","Valentine","2020","VR26N","prefire",NA,"195","LIVE","PICO","31","19.6","11.4",NA,"do","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8771","CPFMP","frenchmeadows","2022","FM040","postfire","1yr","2964","LIVE","ABCO","31","15","7",NA,NA,NA,"0.5","na","na","0","na","0","beetle holes","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8772","CPFMP","valentine","2021","VR13","prefire",NA,"767","LIVE","ABCO","31",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8773","CPFMP","frenchmeadows","2019","FM010-2","prefire",NA,NA,"LIVE","ABMA","31","20","12",NA,"CO","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8774","CPFMP","Independence","2020","Indy31","prefire",NA,"1809","LIVE","ABMA","31","10.8","2",95,NA,"3",NA,"na",NA,NA,NA,NA,"pitching on bole of tree","na",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8775","CPFMP","LoneBobcatWoods","2020","LBW001","prefire",NA,"4111","LIVE","CADE","31","18","8",80,NA,"4",NA,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8776","CPFMP","Independence","2020","Indy36","prefire",NA,"1476","LIVE","PICO","31","17","5.5",50,NA,"5",NA,"na",NA,NA,NA,NA,"pitching on bole of tree","na",NA,0.3,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8777","CPFMP","springsfire","2019","springs07","prefire",NA,"73","LIVE","PICO","31","14","5",NA,"IN","4",NA,NA,NA,NA,"6","3","3",NA,NA,2,"3",NA,NA,NA,NA,NA,NA,NA,NA
"8778","CPFMP","Antelope","2020","Antelope11","prefire",NA,"2486","LIVE","PIJE","31","9","2.2",90,NA,"3.5",NA,"na",NA,NA,NA,NA,"na","na",NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8779","CPFMP","BlissSP","2019","bliss7","prefire",NA,NA,"LIVE","PIJE","31","16","11",NA,"IN","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8780","CPFMP","slypark","2019","hcp5","prefire",NA,"SPI-no tag","LIVE","PIPO","31","15","8",NA,"CO","3.5",NA,NA,NA,NA,NA,NA,NA,NA,"spi land no tags",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8781","CPFMP","slypark","2019","spi11","prefire",NA,"spi-no tag","LIVE","PIPO","31","18","5",NA,"CO","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8782","CPFMP","klamath","2021","KLAMATH017","prefire",NA,"4837","LIVE","PSME","31","34.6","18.4",NA,NA,"7","1","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8783","CPFMP","Bouverie","2021","BOUV004","prefire",NA,"4609","LIVE","QUAG","31","10",NA,NA,NA,NA,NA,"na","na",NA,"na",NA,NA,"na",NA,NA,NA,"yes",NA,NA,NA,NA,NA,NA,NA
"8784","CPFMP","slypark","2021","SPI11","postfire","1yr","na","LIVE","QUKE","31","na","11.5",NA,NA,"na","0.75","na","na","0","na","0","na",NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"8785","CPFMP","caples","2020","5","postfire","1yr","634","LIVE","ABCO","31","14.5","9",20,"IN","5.7","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8786","CPFMP","caples","2013-2018","5","prefire",NA,NA,"DEAD","PIJE","31.1","24.4",NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8787","CPFMP","Valentine","2020","VR33","prefire",NA,"632","LIVE","ABCO","31.1","16.4","4.4",NA,"in","3.26",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8788","CPFMP","caples","2013-2018","23","prefire",NA,"610","LIVE","CADE","31.1","11","2.3",NA,"IN","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8789","CPFMP","caples","2013-2018","37","prefire",NA,"288","LIVE","CADE","31.1","10.9","3",NA,"IN","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8790","CPFMP","Valentine","2020","VR24","prefire",NA,"184","LIVE","PICO","31.1","20.2","7.4",NA,"co","2.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8791","CPFMP","BurtonSP","2019","burton18","prefire",NA,"740","LIVE","ABCO","31.1","16.9","1.7",NA,"CO","3.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8792","CPFMP","calaveras","2020","BigTrees21","prefire",NA,"na","LIVE","ABCO","31.1","21","9",NA,NA,"3.6",NA,"na",NA,NA,NA,NA,"na","na",NA,7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8793","CPFMP","frenchmeadows","2019","FM010-12","prefire",NA,"95","LIVE","ABCO","31.1","25","8",NA,"OV","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8794","CPFMP","frenchmeadows","2020","FM041","prefire",NA,"1542","LIVE","ABCO","31.1","18.5","9.6",45,NA,"2.5",NA,"na",NA,NA,NA,NA,"na",NA,NA,1.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8795","CPFMP","frenchmeadows","2019","FM019-10","prefire",NA,NA,"LIVE","ABMA","31.1","20","13",NA,"IN","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8796","CPFMP","valentine","2021","VR12N","prefire",NA,"1160","LIVE","ABMA","31.1",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8797","CPFMP","bearmountain","2019","BM10","prefire",NA,NA,"LIVE","CADE","31.1","12","8",NA,"IN","0.5","4","1",NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8798","CPFMP","modoc","2022","MOD020","postfire","1yr","2327","LIVE","CADE","31.1","10","2",NA,NA,NA,"1.5","na","na","0","na","0","na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8799","CPFMP","Modoc","2020","MOD020","prefire",NA,"2327","LIVE","CADE","31.1","10","2",NA,NA,"3","1.5","na",NA,"0",NA,"0",NA,NA,NA,0.5,"0",NA,NA,NA,NA,NA,NA,NA,NA
"8800","CPFMP","modoc","2021","MOD020","postfire","immediate","2327","LIVE","CADE","31.1",NA,NA,NA,NA,NA,"0.3",NA,"na","0","na","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"8801","CPFMP","springsfire","2020","springs07","postfire","1yr","73","LIVE","PICO","31.1","16.4","5.2",NA,NA,NA,"0.6","na",NA,NA,NA,NA,NA,NA,NA,1.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8802","CPFMP","DryCreek","2020","DryCreek22","prefire",NA,"1343","LIVE","PIJE","31.1","17.5","7.3",97,NA,"2.8",NA,"na",NA,NA,NA,NA,"na","na",NA,4,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8803","CPFMP","springsfire","2020","springs14","postfire","1yr","153","LIVE","PIJE","31.1","17","7",NA,NA,NA,"4","na","6.5","55","6.5","55",NA,NA,NA,3,"55",NA,NA,NA,NA,NA,NA,NA,NA
"8804","CPFMP","BlissSP","2019","bliss11","prefire",NA,NA,"LIVE","PILA","31.1","15.4","6.8",NA,"IN","1.5","4",NA,"15.4","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8805","CPFMP","valentine","2021","VR4","prefire",NA,"369","LIVE","POTR","31.1",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8806","CPFMP","slypark","2019","hcp9","prefire",NA,"52","LIVE","QUKE","31.1","9","5",NA,"OV","1.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8807","CPFMP","caples","2013-2018","65","prefire",NA,"936","DEAD","ABCO","31.2","2.7",NA,NA,"OV",NA,NA,"4",NA,NA,NA,NA,NA,NA,"Broken top",NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8808","CPFMP","caples","2020","29","postfire","1yr","23","DEAD","CADE","31.2","9.6","0",0,NA,NA,"0","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8809","CPFMP","BurtonSP","2020","burton39","postfire","1yr","na","DEAD","ABCO","31.2","16.6",NA,0,NA,NA,NA,"2","0.5",NA,NA,NA,"na","na",NA,2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8810","CPFMP","caples","2013-2018","103","prefire",NA,"160","LIVE","ABCO","31.2",NA,"9.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pitching",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8811","CPFMP","caples","2013-2018","119","prefire",NA,"80","LIVE","ABCO","31.2",NA,"7.6",NA,NA,NA,NA,NA,NA,NA,NA,NA,"None",NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8812","CPFMP","Valentine","2020","VR12N","prefire",NA,"1159","LIVE","ABMA","31.2","18","9.4",NA,"co","3.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8813","CPFMP","caples","2013-2018","82","prefire",NA,"477","LIVE","CADE","31.2","10.4","1.8",NA,"CO","4.1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8814","CPFMP","caples","2013-2018","4","prefire",NA,"485","LIVE","PICO","31.2","28.4","13.6",NA,"CO","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8815","CPFMP","Valentine","2020","VR22N","prefire",NA,"1075","LIVE","PICO","31.2","46","28",NA,"DO","1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8816","CPFMP","Valentine","2020","VR25","prefire",NA,"31","LIVE","PICO","31.2","15.4","11",NA,"do","1.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8817","CPFMP","caples","2013-2018","98","prefire",NA,"436","LIVE","PIJE","31.2","12.7","3.8",NA,"OP","4.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8818","CPFMP","BurtonSP","2019","burton6","prefire",NA,"565","LIVE","ABCO","31.2","13.5","6",NA,"OV","2.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8819","CPFMP","Independence","2020","Indy38","prefire",NA,"1387","LIVE","ABCO","31.2","12","1.8",95,NA,"3",NA,"na",NA,NA,NA,NA,"na","na",NA,0.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8820","CPFMP","Modoc","2020","MOD012","prefire",NA,"387","LIVE","ABCO","31.2","23.7","8.4",NA,NA,"4","0.1","na","8.4","35",NA,"0",NA,NA,NA,0.3,"0",NA,NA,NA,NA,NA,NA,NA,NA
"8821","CPFMP","modoc","2021","MOD012","postfire","immediate","387","LIVE","ABCO","31.2",NA,NA,NA,NA,NA,"0.1",NA,"8.4","30","na","0",NA,NA,NA,NA,"0",NA,NA,NA,NA,NA,NA,NA,NA
"8822","CPFMP","shaverlake","2021","SHL025","prefire",NA,"4814","LIVE","ABCO","31.2","18.7","5",NA,NA,"3.4","na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8823","CPFMP","frenchmeadows","2019","FM019-21","prefire",NA,NA,"LIVE","ABCO","31.2","14.4","1.3",NA,"4",NA,NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,"4",NA,NA,NA,NA,NA,NA
"8824","CPFMP","valentine","2021","VR12N","prefire",NA,"1159","LIVE","ABMA","31.2",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8825","CPFMP","calaveras","2020","BigTrees06","prefire",NA,"na","LIVE","CADE","31.2","13.3","7.5",85,NA,"3",NA,"na",NA,NA,NA,NA,"na","na",NA,3.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8826","CPFMP","shaverlake","2021","SHL012","prefire",NA,"4308","LIVE","CADE","31.2","12.8","5.1",NA,NA,"6.5","na","na",NA,NA,NA,NA,NA,NA,"mm tagged, km heights, sb dbh and w",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8827","CPFMP","Independence","2020","Indy01","prefire",NA,"1209","LIVE","PICO","31.2","17.4","11.4",20,NA,"3.9",NA,"na",NA,NA,NA,NA,"split top","na",NA,3.8,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8828","CPFMP","springsfire","2020","springs06","postfire","1yr","47","LIVE","PICO","31.2","10","3",NA,NA,NA,"0.1","na","1.4","2","2","1",NA,NA,NA,0.2,"1",NA,NA,NA,NA,NA,NA,NA,NA
"8829","CPFMP","DryCreek","2020","DryCreek46","prefire",NA,"1393","LIVE","PIJE","31.2","14.6","5.3",80,NA,"3.6",NA,"na",NA,NA,NA,NA,"na","na",NA,1.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8830","CPFMP","BlissSP","2019","bliss7","prefire",NA,NA,"LIVE","PILA","31.2","14","9",NA,"OV","9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8831","CPFMP","frenchmeadows","2019","FM010-15","prefire",NA,NA,"LIVE","PILA","31.2","16","4",NA,"IN","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8832","CPFMP","slypark","2019","spi1","prefire",NA,"spi-no tag","LIVE","PIPO","31.2","14","6",NA,"CO","5.75",NA,NA,"10","40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8833","CPFMP","slypark","2019","hcp3","prefire",NA,"26","LIVE","PSME","31.2","21","12",NA,"IN","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8834","CPFMP","caples","2020","115","postfire","1yr","144","LIVE","CADE","31.2","7.5","4",40,"IN",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8835","CPFMP","caples","2013-2018","77","prefire",NA,"954","DEAD","ABCO","31.3","2.8",NA,NA,"IN",NA,NA,"3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8836","CPFMP","Valentine","2020","VR4","prefire",NA,"373","DEAD","POTR","31.3","7.4",NA,NA,"-",NA,NA,"1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"no",NA,NA,NA,NA
"8837","CPFMP","caples","2020","28","postfire","1yr","0","DEAD","ABCO","31.3","16","0",0,NA,NA,"0","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8838","CPFMP","caples","2020","11","postfire","1yr","353","LIVE","ABCO","31.3","12.7","6",75,"IN",NA,"0",NA,NA,NA,NA,NA,NA,NA,"0.4 TO DEAD",NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8839","CPFMP","Valentine","2020","VR25S","prefire",NA,"146","LIVE","ABCO","31.3","14","4.6",NA,"in","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"yes","L",NA,NA,NA
"8840","CPFMP","caples","2013-2018","7","prefire",NA,"668","LIVE","CADE","31.3","7","2",NA,"IN","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8841","CPFMP","caples","2013-2018","28","prefire",NA,"690","LIVE","CADE","31.3","14.4","4.7",NA,"IN","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8842","CPFMP","caples","2013-2018","32","prefire",NA,"59","LIVE","CADE","31.3","9.4","4",NA,"OT","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8843","CPFMP","caples","2020","117","postfire","1yr","772","LIVE","PIJE","31.3","10.2","4",75,"IN",NA,"0",NA,NA,NA,NA,NA,NA,NA,"1.9 TO DEAD",NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8844","CPFMP","caples","2013-2018","37","prefire",NA,"272","LIVE","QUKE","31.3","15.1","6.5",NA,"IN","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8845","CPFMP","BurtonSP","2019","burton5","prefire",NA,"535","LIVE","ABCO","31.3","15","1.9",NA,"OV","3.5",NA,"1",NA,NA,NA,NA,NA,NA,NA,0.1,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8846","CPFMP","calaveras","2020","BigTrees08","prefire",NA,"na","LIVE","ABCO","31.3","22","5",95,NA,"5",NA,"na",NA,NA,NA,NA,"na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8847","CPFMP","frenchmeadows","2019","FM010-12","prefire",NA,NA,"LIVE","ABCO","31.3","19","10",NA,"IN","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8848","CPFMP","frenchmeadows","2019","FM019-16","prefire",NA,"2241","LIVE","ABCO","31.3","20","3",NA,"15",NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA
"8849","CPFMP","frenchmeadows","2020","FM040","prefire",NA,"2962","LIVE","ABCO","31.3","17.2","5.6",40,NA,"5.1",NA,"na",NA,NA,NA,NA,"na",NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8850","CPFMP","Independence","2020","Indy32","prefire",NA,"1066","LIVE","ABCO","31.3","15","4.7",70,NA,"6",NA,"na",NA,NA,NA,NA,"na","na",NA,0.7,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8851","CPFMP","valentine","2021","VR25S","prefire",NA,"146","LIVE","ABCO","31.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8852","CPFMP","BurtonSP","2019","burton3","prefire",NA,"458","LIVE","ABMA","31.3","14","9",NA,"IN","4.5",NA,"2",NA,NA,NA,NA,NA,NA,NA,0.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8853","CPFMP","BurtonSP","2019","burton6","prefire",NA,"567","LIVE","ABMA","31.3","12","12.5",NA,"CO","2",NA,"2",NA,NA,NA,NA,NA,NA,NA,8.6,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8854","CPFMP","frenchmeadows","2020","FM047","prefire",NA,"1718","LIVE","ABMA","31.3","12.3","3.8",70,NA,"4.4",NA,"na",NA,NA,NA,NA,"na",NA,NA,0.9,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8855","CPFMP","Independence","2020","Indy37","prefire",NA,"1821","LIVE","ABMA","31.3","17.1","3.5",70,NA,"4.9",NA,"na",NA,NA,NA,NA,"na","na",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8856","CPFMP","valentine","2021","VR1","prefire",NA,"473","LIVE","ABMA","31.3",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8857","CPFMP","valentine","2021","VR29","prefire",NA,"927","LIVE","ABMA","31.3",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8858","CPFMP","shaverlake","2021","SHL007","prefire",NA,"4128","LIVE","CADE","31.3","11.7","1",NA,NA,"3.5","na","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8859","CPFMP","springsfire","2020","springs09","postfire","1yr","107","LIVE","PICO","31.3","10.6","1.9",NA,NA,NA,"0.1","na","1.9","5","1.9","5",NA,NA,NA,0,"5",NA,NA,NA,NA,NA,NA,NA,NA
"8860","CPFMP","valentine","2021","VR1N","prefire",NA,"506","LIVE","PICO","31.3",NA,NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,"was labeled pico in 2019",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8861","CPFMP","Antelope","2020","Antelope03","prefire",NA,"2449","LIVE","PIJE","31.3","10","3",88,NA,"3.5",NA,"na",NA,NA,NA,NA,"na","na",NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8862","CPFMP","DryCreek","2020","DryCreek46","prefire",NA,"1396","LIVE","PIJE","31.3","10.9","4.1",80,NA,"4",NA,"na",NA,NA,NA,NA,"na","na",NA,1.5,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8863","CPFMP","valentine","2021","VR25S","prefire",NA,"141","LIVE","PIJE","31.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Changed from ""pinjef"" to ""pije"" QAQC 2021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8864","CPFMP","Independence","2020","Indy24","prefire",NA,"1301","LIVE","POTR","31.3","17","7.5",55,NA,"5.8",NA,"na",NA,NA,NA,NA,"na","na",NA,2.2,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8865","CPFMP","klamath","2021","KLAMATH012","prefire",NA,"4719","LIVE","PSME","31.3","28.4","23.3",NA,NA,"5","1.4","na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8866","CPFMP","RioLindo","2021","RIO006","prefire",NA,"1674","LIVE","QUWI","31.3","20.2",NA,NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,"na",NA,NA,NA,"no",NA,NA,NA,NA,NA,NA,NA
"8867","CPFMP","riolindo","2022","RIO006","postfire","immediate","1674","LIVE","QUWI","31.3","18.3","10.8",NA,NA,NA,"na","na","na","0","na","0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8868","CPFMP","wilderranch","2021","WIL001","prefire",NA,"4377","LIVE","SEQSEM","31.3","14","4.5",NA,NA,"4",NA,"na",NA,NA,NA,NA,"na",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8869","CPFMP","caples","2020","33","postfire","1yr","100","LIVE","PICO","31.3","22.2","7.9",45,"CO",NA,"0",NA,NA,NA,NA,NA,NA,NA,"6",NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8870","CPFMP","valentine","2021","VR22N","prefire",NA,"1097","DEAD","PICO","31.35",NA,NA,NA,NA,NA,NA,"2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"8871","CPFMP","DryCreek","2020","DryCreek39","prefire",NA,"na","DEAD","PIJE","31.4","10.8",NA,0,NA,"3.8","7.5","1","10.8","100",NA,"0","na","na","most needles gone",3.4,"0",NA,NA,NA,NA,NA,NA,NA,NA
"8872","CPFMP","caples","2020","76","postfire","1yr","12","LIVE","ABCO","31.4","19.3","2.2",100,"IN",NA,"0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,"N"
"8873","CPFMP","caples","2013-2018","34","prefire",NA,"236","LIVE","CADE","31.4","6.9","1.9",NA,"OP","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
"8874","CPFMP","caples","2013-2018","40","prefire",NA,"313","LIVE","JUOC","31.4","7.7","1.3",NA,"IN","2.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA
