"","site","plotid","pre_post_fire","year","diamclass","n_trees_diamclass","n_trees_diamclass_acre","n_trees_diamclass_ha"
"2992","shaverlake","shl006","prefire","2021","[40-60]",0,0,0
"2993","shaverlake","shl006","prefire","2021","[>100]",0,0,0
"2994","shaverlake","shl006","prefire","2021","[80-100]",0,0,0
"2995","shaverlake","shl008","prefire","2021","[60-80]",0,0,0
"2996","shaverlake","shl008","prefire","2021","[20-40]",0,0,0
"2997","shaverlake","shl008","prefire","2021","[<20]",3,30,74.1315
"2998","shaverlake","shl008","prefire","2021","[40-60]",0,0,0
"2999","shaverlake","shl008","prefire","2021","[>100]",0,0,0
"3000","shaverlake","shl008","prefire","2021","[80-100]",0,0,0
"3001","shaverlake","shl010","prefire","2021","[60-80]",0,0,0
"3002","shaverlake","shl010","prefire","2021","[20-40]",1,10,24.7105
"3003","shaverlake","shl010","prefire","2021","[<20]",1,10,24.7105
"3004","shaverlake","shl010","prefire","2021","[40-60]",0,0,0
"3005","shaverlake","shl010","prefire","2021","[>100]",0,0,0
"3006","shaverlake","shl010","prefire","2021","[80-100]",0,0,0
"3007","shaverlake","shl012","prefire","2021","[60-80]",0,0,0
"3008","shaverlake","shl012","prefire","2021","[20-40]",1,10,24.7105
"3009","shaverlake","shl012","prefire","2021","[<20]",8,80,197.684
"3010","shaverlake","shl012","prefire","2021","[40-60]",0,0,0
"3011","shaverlake","shl012","prefire","2021","[>100]",0,0,0
"3012","shaverlake","shl012","prefire","2021","[80-100]",0,0,0
"3013","shaverlake","shl015","postfire","2022","[60-80]",0,0,0
"3014","shaverlake","shl015","postfire","2022","[20-40]",1,10,24.7105
"3015","shaverlake","shl015","postfire","2022","[<20]",0,0,0
"3016","shaverlake","shl015","postfire","2022","[40-60]",0,0,0
"3017","shaverlake","shl015","postfire","2022","[>100]",0,0,0
"3018","shaverlake","shl015","postfire","2022","[80-100]",0,0,0
"3019","shaverlake","shl015","prefire","2021","[60-80]",0,0,0
"3020","shaverlake","shl015","prefire","2021","[20-40]",1,10,24.7105
"3021","shaverlake","shl015","prefire","2021","[<20]",0,0,0
"3022","shaverlake","shl015","prefire","2021","[40-60]",0,0,0
"3023","shaverlake","shl015","prefire","2021","[>100]",0,0,0
"3024","shaverlake","shl015","prefire","2021","[80-100]",0,0,0
"3025","shaverlake","shl016","postfire","2022","[60-80]",0,0,0
"3026","shaverlake","shl016","postfire","2022","[20-40]",1,10,24.7105
"3027","shaverlake","shl016","postfire","2022","[<20]",8,80,197.684
"3028","shaverlake","shl016","postfire","2022","[40-60]",0,0,0
"3029","shaverlake","shl016","postfire","2022","[>100]",0,0,0
"3030","shaverlake","shl016","postfire","2022","[80-100]",0,0,0
"3031","shaverlake","shl016","prefire","2021","[60-80]",0,0,0
"3032","shaverlake","shl016","prefire","2021","[20-40]",1,10,24.7105
"3033","shaverlake","shl016","prefire","2021","[<20]",9,90,222.3945
"3034","shaverlake","shl016","prefire","2021","[40-60]",0,0,0
"3035","shaverlake","shl016","prefire","2021","[>100]",0,0,0
"3036","shaverlake","shl016","prefire","2021","[80-100]",0,0,0
"3037","shaverlake","shl018","postfire","2022","[60-80]",0,0,0
"3038","shaverlake","shl018","postfire","2022","[20-40]",0,0,0
"3039","shaverlake","shl018","postfire","2022","[<20]",2,20,49.421
"3040","shaverlake","shl018","postfire","2022","[40-60]",0,0,0
"3041","shaverlake","shl018","postfire","2022","[>100]",0,0,0
"3042","shaverlake","shl018","postfire","2022","[80-100]",0,0,0
"3043","shaverlake","shl018","prefire","2021","[60-80]",0,0,0
"3044","shaverlake","shl018","prefire","2021","[20-40]",0,0,0
"3045","shaverlake","shl018","prefire","2021","[<20]",2,20,49.421
"3046","shaverlake","shl018","prefire","2021","[40-60]",0,0,0
"3047","shaverlake","shl018","prefire","2021","[>100]",0,0,0
"3048","shaverlake","shl018","prefire","2021","[80-100]",0,0,0
"3049","shaverlake","shl019","prefire","2021","[60-80]",0,0,0
"3050","shaverlake","shl019","prefire","2021","[20-40]",0,0,0
"3051","shaverlake","shl019","prefire","2021","[<20]",1,10,24.7105
"3052","shaverlake","shl019","prefire","2021","[40-60]",0,0,0
"3053","shaverlake","shl019","prefire","2021","[>100]",0,0,0
"3054","shaverlake","shl019","prefire","2021","[80-100]",0,0,0
