"","site","plotid","year","postFire","species","dbh_cm","ht_m","bolechar_m","scorch_ht_m","scorch_percent","torch_ht_m","torch_percent"
"319","caples","5","2020","1yr","ABCO",48.3,27,0,0,0,0,0
"320","caples","5","2020","1yr","CADE",65.2,28.6,0,0,0,0,0
"321","caples","5","2020","1yr","PIJE",100.8,46.7,0,0,0,0,0
"322","caples","5","2020","1yr","CADE",18,10.4,0,0,0,0,0
"323","caples","5","2020","1yr","CADE",20.3,12.6,0,0,0,0,0
"324","caples","5","2020","1yr","CADE",23,12.8,0,0,0,0,0
"325","caples","5","2020","1yr","CADE",23.5,13.7,0,0,0,0,0
"326","caples","5","2020","1yr","CADE",26,13.3,0,0,0,0,0
"327","caples","5","2020","1yr","CADE",27.1,9.8,0,0,0,0,0
"328","caples","5","2020","1yr","CADE",29,16.1,0,0,0,0,0
"329","caples","5","2020","1yr","ABCO",31,14.5,0,0,0,0,0
"330","caples","5","2020","1yr","CADE",35.5,10.5,0,0,0,0,0
"331","caples","6","2020","1yr","CADE",9.7,3,0,0,0,0,0
"332","caples","6","2020","1yr","CADE",23,7.3,0,0,0,0,0
"333","caples","6","2020","1yr","CADE",23.9,8.5,0,0,0,0,0
"334","caples","6","2020","1yr","CADE",33.4,7.1,0,0,0,0,0
"335","caples","6","2020","1yr","CADE",34.3,11.5,0,0,0,0,0
"336","caples","6","2020","1yr","PIJE",62.5,25.3,0,0,0,0,0
"337","caples","6","2020","1yr","PIJE",89.6,35.8,0,0,0,0,0
"338","caples","6","2020","1yr","CADE",17,6.7,0,0,0,0,0
"339","caples","6","2020","1yr","QUKE",18.9,4.4,0,0,0,0,0
"340","caples","6","2020","1yr","CADE",20.3,7,0,0,0,0,0
"341","caples","6","2020","1yr","CADE",34.2,14.3,0,0,0,0,0
"342","caples","6","2020","1yr","QUKE",35.2,5.6,0,0,0,0,0
"343","caples","6","2020","1yr","CADE",43.3,11.1,0,0,0,0,0
"344","caples","6","2020","1yr","CADE",51.4,19,0,0,0,0,0
"345","caples","6","2020","1yr","CADE",57,18.9,0,0,0,0,0
"346","caples","7","2020","1yr","CADE",40,15.9,0,0,0,0,0
"347","caples","7","2020","1yr","CADE",42,17.4,0,0,0,0,0
"348","caples","7","2020","1yr","CADE",43.2,20.5,0,0,0,0,0
"349","caples","7","2020","1yr","CADE",52.5,17.6,0,0,0,0,0
"350","caples","7","2020","1yr","PIJE",116,47.5,0,0,0,0,0
"351","caples","7","2020","1yr","PICO",15.4,11.1,0,0,0,0,0
"352","caples","7","2020","1yr","CADE",24.2,12.8,0,0,0,0,0
"353","caples","7","2020","1yr","CADE",24.3,10.8,0,0,0,0,0
"354","caples","7","2020","1yr","ABCO",27.5,10.2,0,0,0,0,0
"355","caples","7","2020","1yr","ABCO",29.2,9.8,0,0,0,0,0
"356","caples","7","2020","1yr","CADE",34.5,12.4,0,0,0,0,0
"357","caples","7","2020","1yr","CADE",36.5,15.6,0,0,0,0,0
"358","caples","7","2020","1yr","CADE",36.8,15.2,0,0,0,0,0
"359","caples","7","2020","1yr","CADE",41.2,15.2,0,0,0,0,0
"360","caples","8","2020","1yr","CADE",39.5,17,0,0,0,0,0
"361","caples","8","2020","1yr","CADE",40.8,18,0,0,0,0,0
"362","caples","8","2020","1yr","PIJE",42.9,23.2,0,0,0,0,0
"363","caples","8","2020","1yr","CADE",47.7,24.7,0,0,0,0,0
"364","caples","8","2020","1yr","CADE",51.5,28.8,0,0,0,0,0
"365","caples","8","2020","1yr","CADE",54.9,28.3,0,0,0,0,0
"366","caples","8","2020","1yr","CADE",66.5,26.9,0,0,0,0,0
"367","caples","8","2020","1yr","CADE",66.8,33.6,0,0,0,0,0
"368","caples","8","2020","1yr","PIJE",67,37.3,0,0,0,0,0
"369","caples","8","2020","1yr","PIJE",71.1,40.1,0,0,0,0,0
"370","caples","8","2020","1yr","PIJE",76.9,37.2,0,0,0,0,0
"371","caples","8","2020","1yr","PIJE",83.6,41.5,0,0,0,0,0
"372","caples","8","2020","1yr","CADE",29.8,18.2,0,0,0,0,0
"373","caples","8","2020","1yr","CADE",35.2,13.7,0,0,0,0,0
"374","caples","8","2020","1yr","CADE",43.4,26.7,0,0,0,0,0
"375","caples","8","2020","1yr","CADE",44.3,21.3,0,0,0,0,0
"376","caples","8","2020","1yr","CADE",53.7,29.7,0,0,0,0,0
"377","caples","11","2020","1yr","PIJE",13.2,9.6,0,0,0,0,0
"378","caples","11","2020","1yr","PIJE",22.2,14.6,0,0,0,0,0
"379","caples","11","2020","1yr","CADE",22.7,8.8,0,0,0,0,0
"380","caples","11","2020","1yr","PIJE",24.3,18.2,0,0,0,0,0
"381","caples","11","2020","1yr","PIJE",24.8,15.5,0,0,0,0,0
"382","caples","11","2020","1yr","CADE",25,11.8,0,0,0,0,0
"383","caples","11","2020","1yr","PIJE",25.3,14.2,0,0,0,0,0
"384","caples","11","2020","1yr","CADE",25.4,11.4,0,0,0,0,0
"385","caples","11","2020","1yr","PIJE",25.5,15.9,0,0,0,0,0
"386","caples","11","2020","1yr","PIJE",27.9,16.8,0,0,0,0,0
"387","caples","11","2020","1yr","CADE",28.4,8.7,0,0,0,0,0
"388","caples","11","2020","1yr","PIJE",30.2,18.2,0,0,0,0,0
"389","caples","11","2020","1yr","PIJE",30.3,18,0,0,0,0,0
"390","caples","11","2020","1yr","ABCO",31.3,12.7,0,0,0,0,0
"391","caples","11","2020","1yr","PIJE",32.8,18.9,0,0,0,0,0
"392","caples","11","2020","1yr","ABCO",33,14.7,0,0,0,0,0
"393","caples","11","2020","1yr","ABCO",34,13.2,0,0,0,0,0
"394","caples","11","2020","1yr","PIJE",47.4,18.1,0,0,0,0,0
"395","caples","11","2020","1yr","PIJE",48,22.7,0,0,0,0,0
"396","caples","11","2020","1yr","CADE",10.3,4.7,0,0,0,0,0
"397","caples","11","2020","1yr","CADE",12.2,4.1,0,0,0,0,0
"398","caples","11","2020","1yr","CADE",13.3,4.9,0,0,0,0,0
"399","caples","11","2020","1yr","CADE",19,6.3,0,0,0,0,0
"400","caples","11","2020","1yr","ABCO",21.6,5.9,0,0,0,0,0
"401","caples","11","2020","1yr","CADE",21.9,10.6,0,0,0,0,0
"402","caples","11","2020","1yr","CADE",22.2,8.9,0,0,0,0,0
"403","caples","11","2020","1yr","PIJE",22.7,11.3,0,0,0,0,0
"404","caples","11","2020","1yr","PIJE",22.8,16.5,0,0,0,0,0
"405","caples","11","2020","1yr","PIJE",23.6,15.5,0,0,0,0,0
"406","caples","11","2020","1yr","PIJE",23.6,12.8,0,0,0,0,0
"407","caples","11","2020","1yr","CADE",24.1,9.3,0,0,0,0,0
"408","caples","11","2020","1yr","PIJE",26.5,14.5,0,0,0,0,0
"409","caples","11","2020","1yr","CADE",26.9,11.3,0,0,0,0,0
"410","caples","12","2020","1yr","ABCO",30,14,0,0,0,0,0
"411","caples","12","2020","1yr","ABCO",43.5,22,0,0,0,0,0
"412","caples","12","2020","1yr","ABCO",57.1,26.7,0,0,0,0,0
"413","caples","12","2020","1yr","CADE",61.9,23.8,0,0,0,0,0
"414","caples","12","2020","1yr","ABCO",73.4,35.6,0,0,0,0,0
"415","caples","12","2020","1yr","ABCO",73.4,36.3,0,0,0,0,0
"416","caples","12","2020","1yr","ABCO",88,41.8,0,0,0,0,0
"417","caples","13","2020","1yr","CADE",25.6,10,0,0,0,0,0
"418","caples","13","2020","1yr","CADE",44.4,9,0,0,0,0,0
"419","caples","13","2020","1yr","CADE",46,13,0,0,0,0,0
"420","caples","13","2020","1yr","CADE",46.4,16.1,0,0,0,0,0
"421","caples","13","2020","1yr","CADE",50.1,16.5,0,0,0,0,0
"422","caples","13","2020","1yr","CADE",53.6,15.3,0,0,0,0,0
"423","caples","14","2020","1yr","ABCO",25,7,0,0,0,0,0
"424","caples","14","2020","1yr","ABCO",33.5,10.5,0,0,0,0,0
"425","caples","14","2020","1yr","ABCO",34.2,9,0,0,0,0,0
"426","caples","14","2020","1yr","ABCO",35.3,11,0,0,0,0,0
"427","caples","16","2020","1yr","CADE",8.7,4,0,0,0,0,0
"428","caples","16","2020","1yr","ABMA",10.8,6.3,0,0,0,0,0
"429","caples","16","2020","1yr","CADE",10.8,4,0,0,0,0,0
"430","caples","16","2020","1yr","ABMA",11.1,5,0,0,0,0,0
"431","caples","16","2020","1yr","CADE",15.3,5.2,0,0,0,0,0
"432","caples","16","2020","1yr","ABMA",16.7,5.1,0,0,0,0,0
"433","caples","16","2020","1yr","CADE",17.3,4.2,0,0,0,0,0
"434","caples","16","2020","1yr","ABMA",19.4,8,0,0,0,0,0
"435","caples","16","2020","1yr","CADE",21,7.5,0,0,0,0,0
"436","caples","16","2020","1yr","CADE",21.9,9.4,0,0,0,0,0
"437","caples","16","2020","1yr","CADE",22.7,8.8,0,0,0,0,0
"438","caples","16","2020","1yr","ABMA",22.8,8.5,0,0,0,0,0
"439","caples","16","2020","1yr","ABCO",23,8.2,0,0,0,0,0
"440","caples","16","2020","1yr","CADE",25.2,8.5,0,0,0,0,0
"441","caples","16","2020","1yr","ABMA",26.5,15,0,0,0,0,0
"442","caples","16","2020","1yr","ABCO",27.6,15,0,0,0,0,0
"443","caples","16","2020","1yr","CADE",28,10,0,0,0,0,0
"444","caples","16","2020","1yr","CADE",29.5,9,0,0,0,0,0
"445","caples","16","2020","1yr","ABCO",59.25,29,0,0,0,0,0
"446","caples","16","2020","1yr","ABCO",62,28.4,0,0,0,0,0
"447","caples","16","2020","1yr","ABCO",66.1,25,0,0,0,0,0
"448","caples","16","2020","1yr","ABCO",110.55,45.8,0,0,0,0,0
"449","caples","16","2020","1yr","ABCO",12.4,2.3,0,0,0,0,0
"450","caples","17","2020","1yr","ABCO",8.2,NA,0,0,0,0,0
"451","caples","17","2020","1yr","ABCO",8.5,NA,0,0,0,0,0
"452","caples","17","2020","1yr","ABCO",8.6,NA,0,0,0,0,0
"453","caples","17","2020","1yr","ABCO",9.3,NA,0,0,0,0,0
"454","caples","17","2020","1yr","ABCO",12,NA,0,0,0,0,0
"455","caples","17","2020","1yr","ABCO",13,NA,0,0,0,0,0
"456","caples","17","2020","1yr","ABCO",17.2,NA,0,0,0,0,0
"457","caples","17","2020","1yr","ABCO",19,NA,0,0,0,0,0
"458","caples","17","2020","1yr","ABCO",23.7,NA,0,0,0,0,0
"459","caples","17","2020","1yr","ABCO",28.2,NA,0,0,0,0,0
"460","caples","17","2020","1yr","ABCO",31.6,NA,0,0,0,0,0
"461","caples","17","2020","1yr","ABCO",32,NA,0,0,0,0,0
"462","caples","17","2020","1yr","ABCO",33.5,NA,0,0,0,0,0
"463","caples","17","2020","1yr","ABCO",35.1,NA,0,0,0,0,0
"464","caples","17","2020","1yr","ABCO",38,NA,0,0,0,0,0
"465","caples","17","2020","1yr","ABCO",38.2,NA,0,0,0,0,0
"466","caples","17","2020","1yr","ABCO",42.8,NA,0,0,0,0,0
"467","caples","17","2020","1yr","ABCO",42.8,NA,0,0,0,0,0
"468","caples","17","2020","1yr","ABCO",52.5,NA,0,0,0,0,0
"469","caples","17","2020","1yr","ABCO",57.2,NA,0,0,0,0,0
"470","caples","17","2020","1yr","ABCO",59,NA,0,0,0,0,0
"471","caples","17","2020","1yr","ABCO",67.4,NA,0,0,0,0,0
"472","caples","19","2020","1yr","JUOC",8.7,5.8,0,0,0,0,0
"473","caples","19","2020","1yr","JUOC",8.9,4.1,0,0,0,0,0
"474","caples","19","2020","1yr","JUOC",9.1,5.1,0,0,0,0,0
"475","caples","19","2020","1yr","JUOC",9.9,4.1,0,0,0,0,0
"476","caples","19","2020","1yr","JUOC",10.3,5.9,0,0,0,0,0
"477","caples","19","2020","1yr","JUOC",10.5,5,0,0,0,0,0
"478","caples","19","2020","1yr","JUOC",11.2,5.8,0,0,0,0,0
"479","caples","19","2020","1yr","PIJE",11.3,3.8,0,0,0,0,0
"480","caples","19","2020","1yr","JUOC",11.5,4.4,0,0,0,0,0
"481","caples","19","2020","1yr","JUOC",12.1,5.1,0,0,0,0,0
"482","caples","19","2020","1yr","JUOC",12.2,5.4,0,0,0,0,0
"483","caples","19","2020","1yr","JUOC",14.6,5.8,0,0,0,0,0
"484","caples","19","2020","1yr","JUOC",15.2,5.7,0,0,0,0,0
"485","caples","19","2020","1yr","PIJE",18.1,4.8,0,0,0,0,0
"486","caples","19","2020","1yr","JUOC",20.1,5,0,0,0,0,0
"487","caples","19","2020","1yr","JUOC",22.3,8.1,0,0,0,0,0
"488","caples","19","2020","1yr","JUOC",37.7,9.6,0,0,0,0,0
"489","caples","19","2020","1yr","PIJE",39.9,12.9,0,0,0,0,0
"490","caples","19","2020","1yr","JUOC",60.4,9.5,0,0,0,0,0
"491","caples","20","2020","1yr","PIJE",58.1,21.2,0,0,0,0,0
"492","caples","21","2020","1yr","ABCO",8.4,5.1,0,0,0,0,0
"493","caples","21","2020","1yr","ABCO",16.8,7.5,0,0,0,0,0
"494","caples","21","2020","1yr","PIJE",25.1,6.6,0,0,0,0,0
"495","caples","21","2020","1yr","ABCO",27.5,14.5,0,0,0,0,0
"496","caples","21","2020","1yr","CADE",33.4,11,0,0,0,0,0
"497","caples","21","2020","1yr","PIJE",48.4,26.5,0,0,0,0,0
"498","caples","21","2020","1yr","ABCO",53.2,26.6,0,0,0,0,0
"499","caples","21","2020","1yr","ABCO",53.4,24,0,0,0,0,0
"500","caples","21","2020","1yr","PIJE",56.1,23.5,0,0,0,0,0
"501","caples","21","2020","1yr","PIJE",56.4,24.5,0,0,0,0,0
"502","caples","21","2020","1yr","ABCO",57.3,25,0,0,0,0,0
"503","caples","23","2020","1yr","ABCO",15.7,7.2,0,0,0,0,0
"504","caples","23","2020","1yr","ABCO",28.6,13.2,0,0,0,0,0
"505","caples","23","2020","1yr","ABCO",29.8,14.2,0,0,0,0,0
"506","caples","23","2020","1yr","ABCO",33.1,14.1,0,0,0,0,0
"507","caples","23","2020","1yr","CADE",34,13,0,0,0,0,0
"508","caples","23","2020","1yr","ABCO",38.7,16.4,0,0,0,0,0
"509","caples","23","2020","1yr","ABCO",39.5,15.6,0,0,0,0,0
"510","caples","23","2020","1yr","ABCO",41,20,0,0,0,0,0
"511","caples","23","2020","1yr","PIJE",45,20.1,0,0,0,0,0
"512","caples","23","2020","1yr","ABCO",47.6,23,0,0,0,0,0
"513","caples","23","2020","1yr","ABCO",60,20.7,0,0,0,0,0
"514","caples","23","2020","1yr","CADE",93.7,27.6,0,0,0,0,0
"515","caples","23","2020","1yr","ABCO",30.1,15.7,0,0,0,0,0
"516","caples","23","2020","1yr","ABCO",33.3,15.2,0,0,0,0,0
"517","caples","23","2020","1yr","ABCO",56,22.6,0,0,0,0,0
"518","caples","24","2020","1yr","CADE",97.7,34.2,0,0,0,0,0
"519","caples","24","2020","1yr","ABCO",26.1,16.3,0,0,0,0,0
"520","caples","24","2020","1yr","ABCO",39.1,22.4,0,0,0,0,0
"521","caples","24","2020","1yr","ABCO",40.4,20.9,0,0,0,0,0
"522","caples","24","2020","1yr","ABCO",43.2,28.4,0,0,0,0,0
"523","caples","24","2020","1yr","CADE",71.2,23.3,0,0,0,0,0
"524","caples","25","2020","1yr","PIJE",11.1,3,0,0,0,0,0
"525","caples","25","2020","1yr","JUOC",60.9,9.4,0,0,0,0,0
"526","caples","26","2020","1yr","JUOC",11.3,3.3,0,0,0,0,0
"527","caples","26","2020","1yr","CADE",11.8,2.7,0,0,0,0,0
"528","caples","26","2020","1yr","PIJE",18,4.6,0,0,0,0,0
"529","caples","26","2020","1yr","JUOC",29.1,6.9,0,0,0,0,0
"530","caples","26","2020","1yr","PIJE",33.5,8,0,0,0,0,0
"531","caples","26","2020","1yr","CADE",23.2,6.5,0,0,0,0,0
"532","caples","27","2020","1yr","PIJE",10.4,3,0,0,0,0,0
"533","caples","29","2020","1yr","ABCO",11.4,5.4,0,0,0,0,0
"534","caples","29","2020","1yr","CADE",13,4.3,0,0,0,0,0
"535","caples","29","2020","1yr","ABCO",14.6,7,0,0,0,0,0
"536","caples","29","2020","1yr","ABCO",16.5,6.3,0,0,0,0,0
"537","caples","29","2020","1yr","CADE",19,6.4,0,0,0,0,0
"538","caples","29","2020","1yr","CADE",24.4,9,0,0,0,0,0
"539","caples","29","2020","1yr","CADE",24.8,8.8,0,0,0,0,0
"540","caples","29","2020","1yr","CADE",28.2,8,0,0,0,0,0
"541","caples","29","2020","1yr","CADE",48.4,14.8,0,0,0,0,0
"542","caples","29","2020","1yr","CADE",94,NA,0,0,0,0,0
"543","caples","30","2020","1yr","PIJE",15.9,4.1,0,0,0,0,0
"544","caples","30","2020","1yr","PIJE",24.1,4.8,0,0,0,0,0
"545","caples","32","2020","1yr","ABCO",14,7,0,0,0,0,0
"546","caples","32","2020","1yr","CADE",17.6,7,0,0,0,0,0
"547","caples","32","2020","1yr","ABCO",19.7,8,0,0,0,0,0
"548","caples","32","2020","1yr","ABCO",21.8,9,0,0,0,0,0
"549","caples","32","2020","1yr","PICO",25.9,10,0,0,0,0,0
"550","caples","32","2020","1yr","CADE",26.7,12,0,0,0,0,0
"551","caples","32","2020","1yr","ABCO",27.7,11.5,0,0,0,0,0
"552","caples","32","2020","1yr","ABCO",31,14,0,0,0,0,0
"553","caples","32","2020","1yr","CADE",32.7,9,0,0,0,0,0
"554","caples","32","2020","1yr","ABCO",34.5,16.5,0,0,0,0,0
"555","caples","32","2020","1yr","ABCO",35.7,14,0,0,0,0,0
"556","caples","32","2020","1yr","CADE",37.2,15,0,0,0,0,0
"557","caples","32","2020","1yr","POTR",42.8,9,0,0,0,0,0
"558","caples","32","2020","1yr","ABCO",44.2,22.6,0,0,0,0,0
"559","caples","32","2020","1yr","CADE",46,16,0,0,0,0,0
"560","caples","32","2020","1yr","CADE",49.4,22,0,0,0,0,0
"561","caples","32","2020","1yr","CADE",49.7,15,0,0,0,0,0
"562","caples","32","2020","1yr","ABCO",50.5,19,0,0,0,0,0
"563","caples","32","2020","1yr","ABCO",52.5,18,0,0,0,0,0
"564","caples","32","2020","1yr","PICO",53.6,24.4,0,0,0,0,0
"565","caples","32","2020","1yr","PILA",57,21,0,0,0,0,0
"566","caples","32","2020","1yr","ABCO",68.4,29,0,0,0,0,0
"567","caples","32","2020","1yr","ABCO",74,33,0,0,0,0,0
"568","caples","32","2020","1yr","ABCO",87.4,26.6,0,0,0,0,0
"569","caples","32","2020","1yr","PIJE",103.2,40,0,0,0,0,0
"570","caples","33","2020","1yr","ABCO",12.8,6.1,0,0,0,0,0
"571","caples","33","2020","1yr","ABCO",13.5,6.5,0,0,0,0,0
"572","caples","33","2020","1yr","ABCO",16.1,8.3,0,0,0,0,0
"573","caples","33","2020","1yr","PICO",17.7,16.8,0,0,0,0,0
"574","caples","33","2020","1yr","ABCO",20.3,10,0,0,0,0,0
"575","caples","33","2020","1yr","CADE",20.3,9.2,0,0,0,0,0
"576","caples","33","2020","1yr","PICO",24.1,20,0,0,0,0,0
"577","caples","33","2020","1yr","ABCO",24.2,10.2,0,0,0,0,0
"578","caples","33","2020","1yr","CADE",24.6,9.6,0,0,0,0,0
"579","caples","33","2020","1yr","ABCO",27.2,14.4,0,0,0,0,0
"580","caples","33","2020","1yr","CADE",27.7,12.3,0,0,0,0,0
"581","caples","33","2020","1yr","PICO",29.6,21.4,0,0,0,0,0
"582","caples","33","2020","1yr","PICO",33.6,20.1,0,0,0,0,0
"583","caples","33","2020","1yr","PICO",34.5,25,0,0,0,0,0
"584","caples","33","2020","1yr","PICO",35.4,18.1,0,0,0,0,0
"585","caples","33","2020","1yr","PICO",36.2,21.2,0,0,0,0,0
"586","caples","33","2020","1yr","CADE",57.4,22.1,0,0,0,0,0
"587","caples","33","2020","1yr","CADE",60.1,17.2,0,0,0,0,0
"588","caples","33","2020","1yr","ABCO",64.9,22.9,0,0,0,0,0
"589","caples","33","2020","1yr","PICO",66.6,21.8,0,0,0,0,0
"590","caples","33","2020","1yr","CADE",8.5,3.9,0,0,0,0,0
"591","caples","33","2020","1yr","CADE",9.407,4.3,0,0,0,0,0
"592","caples","33","2020","1yr","CADE",11.1,4.5,0,0,0,0,0
"593","caples","33","2020","1yr","CADE",14.5,5.8,0,0,0,0,0
"594","caples","33","2020","1yr","CADE",15.5,6,0,0,0,0,0
"595","caples","33","2020","1yr","CADE",16.3,5,0,0,0,0,0
"596","caples","33","2020","1yr","PICO",16.4,11.6,0,0,0,0,0
"597","caples","33","2020","1yr","PICO",17.1,14.9,0,0,0,0,0
"598","caples","33","2020","1yr","PICO",19.3,14.7,0,0,0,0,0
"599","caples","33","2020","1yr","PICO",20.3,12.1,0,0,0,0,0
"600","caples","33","2020","1yr","CADE",21.9,7.7,0,0,0,0,0
"601","caples","33","2020","1yr","CADE",22.3,9,0,0,0,0,0
"602","caples","33","2020","1yr","PICO",23.6,19.6,0,0,0,0,0
"603","caples","33","2020","1yr","PICO",28.5,20.8,0,0,0,0,0
"604","caples","33","2020","1yr","PICO",30.3,20.9,0,0,0,0,0
"605","caples","33","2020","1yr","PICO",30.8,23.8,0,0,0,0,0
"606","caples","33","2020","1yr","PICO",31.3,22.2,0,0,0,0,0
"607","caples","34","2020","1yr","CADE",28.9,8.4,0,0,0,0,0
"608","caples","34","2020","1yr","CADE",34.2,10.4,0,0,0,0,0
"609","caples","34","2020","1yr","CADE",10.1,3.1,0,0,0,0,0
"610","caples","34","2020","1yr","CADE",20.5,4.3,0,0,0,0,0
"611","caples","34","2020","1yr","PIJE",41.1,16.3,0,0,0,0,0
"612","caples","35","2020","1yr","CADE",11.7,3,0,0,0,0,0
"613","caples","35","2020","1yr","CADE",15.3,5.7,0,0,0,0,0
"614","caples","35","2020","1yr","CADE",20.9,5.9,0,0,0,0,0
"615","caples","35","2020","1yr","CADE",22,4,0,0,0,0,0
"616","caples","36","2020","1yr","PICO",68.6,25.2,0,0,0,0,0
"617","caples","37","2020","1yr","CADE",36.7,12.2,0,0,0,0,0
"618","caples","40","2020","1yr","ABMA",12.2,3.4,0,0,0,0,0
"619","caples","40","2020","1yr","ABMA",13.3,4.4,0,0,0,0,0
"620","caples","40","2020","1yr","PIJE",14,6.2,0,0,0,0,0
"621","caples","40","2020","1yr","PIJE",17.2,6.2,0,0,0,0,0
"622","caples","40","2020","1yr","PIJE",22.1,8.7,0,0,0,0,0
"623","caples","40","2020","1yr","PIJE",29.5,11.9,0,0,0,0,0
"624","caples","40","2020","1yr","JUOC",35,8.6,0,0,0,0,0
"625","caples","40","2020","1yr","ABMA",37.6,15.2,0,0,0,0,0
"626","caples","40","2020","1yr","PIJE",45.6,15.2,0,0,0,0,0
"627","caples","40","2020","1yr","ABMA",45.9,10.3,0,0,0,0,0
"628","caples","40","2020","1yr","ABMA",57,19.1,0,0,0,0,0
"629","caples","40","2020","1yr","JUOC",222.5,15.1,0,0,0,0,0
"630","caples","65","2020","1yr","ABCO",22.2,11.5,0,0,0,0,0
"631","caples","65","2020","1yr","ABCO",30.5,20.5,0,0,0,0,0
"632","caples","65","2020","1yr","CADE",53.5,26.4,0,0,0,0,0
"633","caples","65","2020","1yr","ABCO",94,36.3,0,0,0,0,0
"634","caples","65","2020","1yr","ABCO",104.5,40.1,0,0,0,0,0
"635","caples","65","2020","1yr","ABCO",25.4,15.5,0,0,0,0,0
"636","caples","65","2020","1yr","CADE",34.2,11.6,0,0,0,0,0
"637","caples","65","2020","1yr","ABCO",36,16.9,0,0,0,0,0
"638","caples","65","2020","1yr","CADE",42.8,18.8,0,0,0,0,0
"639","caples","65","2020","1yr","PILA",44.4,29.5,0,0,0,0,0
"640","caples","65","2020","1yr","ABCO",45.1,27.3,0,0,0,0,0
"641","caples","75","2020","1yr","ABCO",21.8,13,0,0,0,0,0
"642","caples","75","2020","1yr","ABCO",23.5,13.1,0,0,0,0,0
"643","caples","75","2020","1yr","ABMA",42.8,20.8,0,0,0,0,0
"644","caples","75","2020","1yr","ABMA",50.6,24,0,0,0,0,0
"645","caples","75","2020","1yr","ABCO",53.5,20.7,0,0,0,0,0
"646","caples","75","2020","1yr","ABCO",105.9,37.6,0,0,0,0,0
"647","caples","76","2020","1yr","ABCO",8,4.5,0,0,0,0,0
"648","caples","76","2020","1yr","ABCO",9.3,4.5,0,0,0,0,0
"649","caples","76","2020","1yr","ABCO",10.9,7.3,0,0,0,0,0
"650","caples","76","2020","1yr","ABCO",12.9,6.9,0,0,0,0,0
"651","caples","76","2020","1yr","ABCO",12.9,7,0,0,0,0,0
"652","caples","76","2020","1yr","ABCO",12.9,7.6,0,0,0,0,0
"653","caples","76","2020","1yr","ABCO",12.9,7.6,0,0,0,0,0
"654","caples","76","2020","1yr","ABCO",13,6.3,0,0,0,0,0
"655","caples","76","2020","1yr","ABCO",13.6,7.4,0,0,0,0,0
"656","caples","76","2020","1yr","ABCO",13.9,8.4,0,0,0,0,0
"657","caples","76","2020","1yr","ABCO",14.3,5.5,0,0,0,0,0
"658","caples","76","2020","1yr","ABCO",15.4,6.4,0,0,0,0,0
"659","caples","76","2020","1yr","ABCO",15.9,8,0,0,0,0,0
"660","caples","76","2020","1yr","ABMA",16.1,8.5,0,0,0,0,0
"661","caples","76","2020","1yr","ABMA",16.2,6.7,0,0,0,0,0
"662","caples","76","2020","1yr","ABCO",16.4,8,0,0,0,0,0
"663","caples","76","2020","1yr","ABCO",17.2,8.5,0,0,0,0,0
"664","caples","76","2020","1yr","ABMA",17.3,8.3,0,0,0,0,0
"665","caples","76","2020","1yr","ABCO",19.1,8.8,0,0,0,0,0
"666","caples","76","2020","1yr","ABCO",19.5,10.5,0,0,0,0,0
"667","caples","76","2020","1yr","ABCO",22.5,10.6,0,0,0,0,0
"668","caples","76","2020","1yr","ABCO",23.7,10.5,0,0,0,0,0
"669","caples","76","2020","1yr","ABCO",24.1,12.6,0,0,0,0,0
"670","caples","76","2020","1yr","ABMA",24.2,12,0,0,0,0,0
"671","caples","76","2020","1yr","ABCO",24.25,13.6,0,0,0,0,0
"672","caples","76","2020","1yr","ABCO",26.5,13.3,0,0,0,0,0
"673","caples","76","2020","1yr","ABCO",28.4,26,0,0,0,0,0
"674","caples","76","2020","1yr","ABCO",28.4,10.5,0,0,0,0,0
"675","caples","76","2020","1yr","ABCO",28.4,16.4,0,0,0,0,0
"676","caples","76","2020","1yr","ABCO",28.9,14.6,0,0,0,0,0
"677","caples","76","2020","1yr","ABCO",29,9.6,0,0,0,0,0
"678","caples","76","2020","1yr","ABCO",30.3,12.9,0,0,0,0,0
"679","caples","76","2020","1yr","ABCO",31.4,19.3,0,0,0,0,0
"680","caples","76","2020","1yr","ABCO",36.4,13,0,0,0,0,0
"681","caples","76","2020","1yr","ABCO",39.8,14,0,0,0,0,0
"682","caples","76","2020","1yr","ABCO",41.5,18.4,0,0,0,0,0
"683","caples","76","2020","1yr","ABCO",43.9,30,0,0,0,0,0
"684","caples","76","2020","1yr","ABCO",50.8,32.8,0,0,0,0,0
"685","caples","76","2020","1yr","ABCO",51.6,22,0,0,0,0,0
"686","caples","76","2020","1yr","ABCO",54.9,29.7,0,0,0,0,0
"687","caples","76","2020","1yr","ABCO",63.3,30.3,0,0,0,0,0
"688","caples","76","2020","1yr","PIJE",69,29,0,0,0,0,0
"689","caples","76","2020","1yr","ABCO",69.1,29,0,0,0,0,0
"690","caples","76","2020","1yr","ABCO",72.6,30.6,0,0,0,0,0
"691","caples","76","2020","1yr","ABCO",83.1,33.9,0,0,0,0,0
"692","caples","76","2020","1yr","ABCO",84.2,33,0,0,0,0,0
"693","caples","77","2020","1yr","ABCO",9.6,3.9,0,0,0,0,0
"694","caples","77","2020","1yr","ABCO",15.3,6,0,0,0,0,0
"695","caples","77","2020","1yr","ABCO",24.6,10.6,0,0,0,0,0
"696","caples","77","2020","1yr","ABCO",30.4,15.4,0,0,0,0,0
