site,plotid,SamplingTime,lifeform,layer_code,species,USDACode,SpeciesName,percent,notes
caples,50,0,FB,TOF,PENNEW,PENE3,Penstemon newberryi A. Gray,0.5,
caples,49,0,FB,TOF,PENNEW,PENE3,Penstemon newberryi A. Gray,0.5,
caples,30,0,FB,TOF,PENNEW,PENE3,Penstemon newberryi A. Gray,0.5,
caples,53,0,FB,TOF,Perideridia sp.,PEPA21,Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr.,1,
caples,47,0,FB,TOF,PERPAR,PEPA21,Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr.,5,
caples,31,0,FB,TOF,PERPAR,PEPA21,Perideridia parishii (J.M. Coult. & Rose) A. Nelson & J.F. Macbr.,5,
caples,55,0,FB,TOF,PHAHYD,PHHY,Phacelia hydrophylloides Torr. ex A. Gray,0.5,
caples,53,0,FB,TOF,PHAHYD,PHHY,Phacelia hydrophylloides Torr. ex A. Gray,0.5,
caples,56,0,FB,TOF,PHAHYD,PHHY,Phacelia hydrophylloides Torr. ex A. Gray,0.5,
caples,57,0,FB,TOF,PHAHYD,PHHY,Phacelia hydrophylloides Torr. ex A. Gray,0.5,
caples,54,0,FB,TOF,PHAHYD,PHHY,Phacelia hydrophylloides Torr. ex A. Gray,0.5,
caples,44,0,FB,TOF,PHAMON,PHMO11,Phacelia monoensis Halse,0.5,
caples,57,0,FB,TOF,PHLDIF,PHDI3,Phlox diffusa Benth.,0.5,
caples,51,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,6,
caples,50,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,15,
caples,12,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,53,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,50,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,49,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,49,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,25,
caples,58,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,5,
caples,53,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,10,
caples,55,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,73,
caples,33,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,50,
caples,44,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,55,
caples,44,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,32,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,1,
caples,56,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,20,
caples,57,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,35,
caples,45,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,20,
caples,45,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,52,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,65,
caples,5,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,1,
caples,55,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,46,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,20,
caples,4,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,45,
caples,47,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,10,
caples,48,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,1,
caples,47,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,36,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,10,
caples,54,0,TR,TOV,PICO,PICO,Pinus contorta Douglas ex Loudon,20,
caples,36,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,48,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,7,0,TR,TSA,PICO,PICO,Pinus contorta Douglas ex Loudon,0.5,
caples,21,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,20,
caples,7,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,20,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,22,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,23,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,2,
caples,1,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,5,
caples,19,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,2,
caples,8,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,3,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,1,
caples,2,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,13,
caples,5,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,3,
caples,20,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,8,
caples,7,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,5,
caples,17,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,11,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,25,
caples,6,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,10,
caples,8,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,10,
caples,4,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,5,
caples,1,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,30,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,5,
caples,42,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,40,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,5,
caples,38,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,26,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,41,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,4,
caples,25,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,30,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,35,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,1,
caples,42,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,25,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,30,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,41,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,27,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,2,
caples,27,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,34,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,1,
caples,40,0,TR,TSA,PIJE,PIJE,Pinus jeffreyi Balf.,0.5,
caples,39,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,1,
caples,28,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,10,
caples,29,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,5,
caples,32,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,5,
caples,26,0,TR,TOV,PIJE,PIJE,Pinus jeffreyi Balf.,1,
caples,13,0,TR,TSA,PILA,PILA,Pinus lambertiana Douglas,0.5,
caples,24,0,TR,TSA,PILA,PILA,Pinus lambertiana Douglas,0.5,
caples,52,0,TR,TOV,PIMO,PIMO,Pinus monticola Douglas ex D. Don,4,
caples,58,0,TR,TSA,PIMO,PIMO,Pinus monticola Douglas ex D. Don,1,
caples,49,0,TR,TOV,PIMO,PIMO,Pinus monticola Douglas ex D. Don,3,
caples,42,0,TR,TSA,PIMO,PIMO,Pinus monticola Douglas ex D. Don,0.5,
caples,45,0,TR,TOV,PIMO,PIMO,Pinus monticola Douglas ex D. Don,15,
caples,45,0,TR,TSA,PIMO,PIMO,Pinus monticola Douglas ex D. Don,0.5,
caples,42,0,TR,TOV,PIMO,PIMO,Pinus monticola Douglas ex D. Don,0.5,
caples,51,0,TR,TOV,PIMO,PIMO,Pinus monticola Douglas ex D. Don,4,
caples,58,0,TR,TOV,PIMO,PIMO,Pinus monticola Douglas ex D. Don,5,
caples,55,0,GR,TOG,Pinegrass,PHDI3,Phlox diffusa Benth.,0.5,"purple bass, thin lvs, no infl"
caples,57,0,GR,TOG,'pinegrass',PHDI3,Phlox diffusa Benth.,1,very red base; no infl
caples,57,0,TR,TSA,PIPO,PIPO,Pinus ponderosa Lawson & C. Lawson,0.5,
caples,25,0,FB,TOF,PIPTRA,PITR3,Piperia transversa Suksd.,0.5,
caples,51,0,GR,TOG,POA spp.,POA,Poa L.,0.5,
caples,50,0,GR,TOG,POA spp.,POA,Poa L.,0.5,no good leaves
caples,56,0,FB,TOG,POAPRA,POPR,Poa pratensis L.,1,
caples,57,0,GR,TOG,POAPRA,POPR,Poa pratensis L.,0.5,
caples,54,0,GR,TOG,POAPRA,POPR,Poa pratensis L.,1,
caples,55,0,GR,TOG,POAPRA?,POPR,Poa pratensis L.,0.5,
caples,53,0,FB,TOF,Polemoneaceae,POLEM,Polemonium L.,1,Dried
caples,55,0,FB,TOF,Polemoniaceae,POLEM,Polemonium L.,0.5,unk. Phlox
caples,54,0,FB,TOF,Polemoniaceae,POLEM,Polemonium L.,0.5,
caples,55,0,FB,TOF,Polemonium,POCA3,Polemonium californicum Eastw.,0.5,"no flower, prob POLCAL"
caples,57,0,FB,TOF,Polemonium sp.,POCA3,Polemonium californicum Eastw.,0.5,"no flowers, probably POLCAL"
caples,56,0,FB,TOF,Polemonium sp.,POCA3,Polemonium californicum Eastw.,0.5,"no flower, probably POLEAL"
caples,44,0,FB,TOF,POLOCC,POOC2,Polemonium occidentale Greene,0.5,
caples,58,0,FB,TOF,POLS spp.,POLEM,Polemonium L.,0.5,Polemonium spp. (collected)
caples,53,0,FB,TOF,Polygonum sp.,POLYG4,Polygonum L.,0.5,
caples,6,0,FB,TOF,POTGLA,POGL9,Potentilla glandulosa Lindl.,0.5,
caples,19,0,FB,TOF,POTGLA,POGL9,Potentilla glandulosa Lindl.,0.5,
caples,34,0,FB,TOF,POTGLA,POGL9,Potentilla glandulosa Lindl.,0.5,
caples,3,0,FB,TOF,POTGLA,POGL9,Potentilla glandulosa Lindl.,0.5,
caples,15,0,FB,TOF,POTGLA,POGL9,Potentilla glandulosa Lindl.,0.5,
caples,53,0,FB,TOF,POTGRA,POGR9,Potentilla gracilis Douglas ex Hook.,0.5,
caples,7,0,TR,TSA,POTR,POTR5,Populus tremuloides Michx.,0.5,
caples,46,0,TR,TOV,POTR,POTR5,Populus tremuloides Michx.,5,
caples,4,0,TR,TOV,POTR,POTR5,Populus tremuloides Michx.,0.5,
caples,46,0,TR,TSA,POTR,POTR5,Populus tremuloides Michx.,0.5,
caples,32,0,TR,TSA,POTR,POTR5,Populus tremuloides Michx.,0.5,
caples,32,0,TR,TOV,POTR,POTR5,Populus tremuloides Michx.,1,
caples,7,0,TR,TOV,POTR,POTR5,Populus tremuloides Michx.,20,
caples,9,0,SH,SL,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,0.5,
caples,9,0,SH,SM,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,0.5,
caples,9,0,SH,ST,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,0.5,
caples,10,0,SH,ST,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,1,
caples,14,0,SH,ST,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,0.5,
caples,14,0,SH,SM,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,3,
caples,10,0,SH,SL,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,0.5,
caples,10,0,SH,SM,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,2,
caples,14,0,SH,SL,PRUEMA,PREM,Prunus emarginata (Douglas ex Hook.) D. Dietr.,0.5,
caples,5,0,FB,TOF,PTEAND,PTAN2,Pterospora andromedea Nutt.,0.5,Pinedrops
caples,2,0,FB,TOF,PTEAND,PTAN2,Pterospora andromedea Nutt.,0.5,
caples,32,0,FB,TOF,PTEAND,PTAN2,Pterospora andromedea Nutt.,0.5,
caples,24,0,FB,TOF,PTEAND,PTAN2,Pterospora andromedea Nutt.,0.5,
caples,16,0,FB,TOF,PTEAQU,PTAQ,Pteridium aquilinum (L.) Kuhn,1,Bracken fern
caples,42,0,FB,TOF,PURTRI,PUTR2,Purshia tridentata (Pursh) DC.,0.5,
caples,41,0,FB,TOF,PURTRI,PUTR2,Purshia tridentata (Pursh) DC.,0.5,
caples,43,0,FB,TOF,PURTRI,PUTR2,Purshia tridentata (Pursh) DC.,2,
caples,42,0,FB,TOF,PYR spp.,PYPI2,Pyrola picta Sm.,0.5,"No flowers, very similar to white-veined"
caples,14,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,35,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,7,
caples,28,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,13,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,26,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,3,
caples,4,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,13,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,14,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,18,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,49,
caples,34,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,29,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,20,
caples,30,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,25,
caples,5,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,29,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,50,
caples,18,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,25,
caples,19,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,14,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,35,
caples,19,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,15,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,65,
caples,27,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,27,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,25,
caples,29,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,3,
caples,27,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,8,
caples,19,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,35,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,10,
caples,23,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,10,
caples,21,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,2,
caples,22,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,15,
caples,26,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,6,
caples,24,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,24,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,22,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,25,
caples,37,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,37,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,15,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,4,
caples,9,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,20,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,10,
caples,23,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,20,
caples,9,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,25,
caples,23,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,9,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,20,
caples,32,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,49,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,2,
caples,10,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,32,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,4,
caples,32,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,10,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,34,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,21,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,30,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,9,
caples,12,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,15,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,18,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,2,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,20,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,2,
caples,2,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,1,
caples,10,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,6,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,25,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,25,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,5,
caples,48,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,10,
caples,11,0,SH,SL,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,2,
caples,22,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,11,0,SH,SM,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,3,
caples,20,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,11,0,SH,ST,QUEVAC,QUVA,Quercus vacciniifolia Kellogg,0.5,
caples,29,0,TR,TOV,QUKE,QUKE,Quercus kelloggii Newberry,2,
caples,35,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,21,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,3,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,37,0,TR,TOV,QUKE,QUKE,Quercus kelloggii Newberry,5,
caples,8,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,37,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,26,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,6,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,6,0,TR,TOV,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,28,0,TR,TOV,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,28,0,TR,TSA,QUKE,QUKE,Quercus kelloggii Newberry,0.5,
caples,7,0,SH,SL,QUWE,QUWI2,Quercus wislizeni A. DC.,0.5,
caples,36,0,FB,TOF,RANOCC,RAOC,Ranunculus occidentalis Nutt.,0.5,
caples,41,0,FB,TOF,RIBCER,RICE,Ribes cereum Douglas,0.5,
caples,54,0,SH,SL,RIBCER,RICE,Ribes cereum Douglas,0.5,
caples,6,0,FB,TOF,RIBMON,RIMO2,Ribes montigenum McClatchie,0.5,
