site,plotid,year,pre_post_fire,postTime,azimuth,slope_percent,x1h_length_m,x10h_length_m,x100h_length_m,x1000h_length_m,count_x1h,count_x10h,count_x100h,duff1_cm,litter1_cm,fuel1_cm,duff2_cm,litter2_cm,fuel2_cm,fuel3_cm,notes,project,observer,offset_dist_direction,burnpile_ht_m,ID,litter3_cm,duff3_cm,duff_depth_cm,litter_depth_cm,fuel_depth_cm,site_plotid_time_azimuth,sum_d2_1000r_cm2,sum_d2_1000s_cm2,plot_id_time
BearMountain,BM10,2021,postfire,2yr,90,0,2,2,3,11.3,2,1,1,0,0.5,0.6,0,3.6,3.9,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,2.05,2.25,BearMountain_BM10_2021_postfire_2yr_90,0,0,BM10 postfire 2yr
BearMountain,BM10,2021,postfire,2yr,0,0,2,2,3,11.3,0,2,0,0,0.5,1.9,0,6,4,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,3.25,2.95,BearMountain_BM10_2021_postfire_2yr_0,0,0,BM10 postfire 2yr
BearMountain,BM10,2021,postfire,2yr,180,0,2,2,3,11.3,2,2,2,0,2,0.8,0,1.4,1.8,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.7,1.3,BearMountain_BM10_2021_postfire_2yr_180,0,0,BM10 postfire 2yr
BearMountain,BM10,2021,postfire,2yr,270,0,2,2,3,11.3,6,2,0,0,1.5,1.4,0,0.5,1.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1,1.35,BearMountain_BM10_2021_postfire_2yr_270,0,697,BM10 postfire 2yr
BearMountain,BM11,2019,postfire,immediate,0,0,2,2,4,11.3,2,0,0,0.05,0.05,NA,0,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,0.05,NA,BearMountain_BM11_2019_postfire_immediate_0,0,576,BM11 postfire immediate
BearMountain,BM11,2019,postfire,immediate,180,0,2,2,4,11.3,12,0,0,0,0.5,NA,0,0.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,0.5,NA,BearMountain_BM11_2019_postfire_immediate_180,0,0,BM11 postfire immediate
BearMountain,BM11,2019,postfire,immediate,270,0,2,2,4,11.3,5,1,0,0.05,2,NA,0.05,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.05,1.025,NA,BearMountain_BM11_2019_postfire_immediate_270,0,210.25,BM11 postfire immediate
BearMountain,BM11,2019,postfire,immediate,90,0,2,2,4,11.3,4,2,1,0,2,NA,0,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1.5,NA,BearMountain_BM11_2019_postfire_immediate_90,0,0,BM11 postfire immediate
BearMountain,BM11,2019,prefire,NA,0,0,2,2,4,11.3,5,0,0,0,2,NA,0,3,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,2.5,NA,BearMountain_BM11_2019_prefire_NA_0,0,169,BM11 prefire NA
BearMountain,BM11,2019,prefire,NA,180,0,2,2,4,11.3,3,1,0,0,6,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,4,NA,BearMountain_BM11_2019_prefire_NA_180,0,0,BM11 prefire NA
BearMountain,BM11,2019,prefire,NA,270,0,2,2,4,11.3,7,0,0,0.05,0.05,NA,1,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.525,0.05,NA,BearMountain_BM11_2019_prefire_NA_270,0,0,BM11 prefire NA
BearMountain,BM11,2019,prefire,NA,90,0,2,2,4,11.3,8,1,1,NA,0.05,NA,0.5,0.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.5,0.275,NA,BearMountain_BM11_2019_prefire_NA_90,0,0,BM11 prefire NA
BearMountain,BM11,2021,postfire,2yr,90,0,2,2,3,11.3,24,3,2,0,1.3,1.2,0,3,1.8,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,2.15,1.5,BearMountain_BM11_2021_postfire_2yr_90,0,0,BM11 postfire 2yr
BearMountain,BM11,2021,postfire,2yr,0,0,2,2,3,11.3,11,0,0,0,0,0.3,0,1,1.1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.5,0.7000000000000001,BearMountain_BM11_2021_postfire_2yr_0,0,144,BM11 postfire 2yr
BearMountain,BM11,2021,postfire,2yr,180,0,2,2,3,11.3,8,0,0,0,0.5,1.1,0,1.5,1.5,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1,1.3,BearMountain_BM11_2021_postfire_2yr_180,0,0,BM11 postfire 2yr
BearMountain,BM11,2021,postfire,2yr,270,0,2,2,3,11.3,9,2,0,0,0,0.3,0,3,2.3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.5,1.2999999999999998,BearMountain_BM11_2021_postfire_2yr_270,0,196,BM11 postfire 2yr
BearMountain,BM12,2019,postfire,immediate,0,0,2,2,4,11.3,2,1,1,0,2,NA,0,0,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1,NA,BearMountain_BM12_2019_postfire_immediate_0,0,0,BM12 postfire immediate
BearMountain,BM12,2019,postfire,immediate,180,0,2,2,4,11.3,0,4,0,0,0.05,NA,0.05,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,0.05,NA,BearMountain_BM12_2019_postfire_immediate_180,0,1525,BM12 postfire immediate
BearMountain,BM12,2019,postfire,immediate,270,0,2,2,4,11.3,4,3,0,0,2,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,2,NA,BearMountain_BM12_2019_postfire_immediate_270,0,800,BM12 postfire immediate
BearMountain,BM12,2019,postfire,immediate,90,0,2,2,4,11.3,2,4,0,0,1,NA,0,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1,NA,BearMountain_BM12_2019_postfire_immediate_90,0,169,BM12 postfire immediate
BearMountain,BM12,2019,prefire,NA,0,0,2,2,4,11.3,9,2,0,0,1,NA,0,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1,NA,BearMountain_BM12_2019_prefire_NA_0,0,6484,BM12 prefire NA
BearMountain,BM12,2019,prefire,NA,180,0,2,2,4,11.3,10,6,7,0,3,NA,0,7,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,5,NA,BearMountain_BM12_2019_prefire_NA_180,0,1885,BM12 prefire NA
BearMountain,BM12,2019,prefire,NA,270,0,2,2,4,11.3,12,3,1,0.05,0.5,NA,0.5,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.275,0.75,NA,BearMountain_BM12_2019_prefire_NA_270,0,3314,BM12 prefire NA
BearMountain,BM12,2019,prefire,NA,90,0,2,2,4,11.3,28,4,2,4,2,NA,2,1.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,3,1.75,NA,BearMountain_BM12_2019_prefire_NA_90,256,0,BM12 prefire NA
BearMountain,BM12,2021,postfire,2yr,90,0,2,2,3,11.3,12,4,1,0,0.5,0.8,0,3,3,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.75,1.9,BearMountain_BM12_2021_postfire_2yr_90,0,0,BM12 postfire 2yr
BearMountain,BM12,2021,postfire,2yr,0,0,2,2,3,11.3,1,0,0,0,2.9,3,0,1.4,1.7,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,2.15,2.35,BearMountain_BM12_2021_postfire_2yr_0,0,0,BM12 postfire 2yr
BearMountain,BM12,2021,postfire,2yr,180,0,2,2,3,11.3,0,2,0,0,3.7,2.4,0,3.7,2.6,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,3.7,2.5,BearMountain_BM12_2021_postfire_2yr_180,0,625.81,BM12 postfire 2yr
BearMountain,BM12,2021,postfire,2yr,270,0,2,2,3,11.3,4,0,0,0,1,1.8,0,8.5,5,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,4.75,3.4,BearMountain_BM12_2021_postfire_2yr_270,0,225,BM12 postfire 2yr
BearMountain,BM13,2019,postfire,immediate,0,0,2,2,4,11.3,2,0,0,0,0,NA,0.05,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,1,NA,BearMountain_BM13_2019_postfire_immediate_0,0,0,BM13 postfire immediate
BearMountain,BM13,2019,postfire,immediate,180,0,2,2,4,11.3,3,3,0,0,0.05,NA,0,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,0.05,NA,BearMountain_BM13_2019_postfire_immediate_180,0,1600,BM13 postfire immediate
BearMountain,BM13,2019,postfire,immediate,270,0,2,2,4,11.3,1,4,0,0,2,NA,0,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1.025,NA,BearMountain_BM13_2019_postfire_immediate_270,0,0,BM13 postfire immediate
BearMountain,BM13,2019,postfire,immediate,90,0,2,2,4,11.3,2,0,0,0,0.05,NA,0,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,0.525,NA,BearMountain_BM13_2019_postfire_immediate_90,0,324,BM13 postfire immediate
BearMountain,BM13,2019,prefire,NA,0,0,2,2,4,11.3,2,1,0,0,1,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1.5,NA,BearMountain_BM13_2019_prefire_NA_0,0,0,BM13 prefire NA
BearMountain,BM13,2019,prefire,NA,180,0,2,2,4,11.3,1,2,0,0,2,NA,0,6,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,4,NA,BearMountain_BM13_2019_prefire_NA_180,0,576,BM13 prefire NA
BearMountain,BM13,2019,prefire,NA,270,0,2,2,4,11.3,0,0,0,1,4,NA,2,4,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.5,4,NA,BearMountain_BM13_2019_prefire_NA_270,0,0,BM13 prefire NA
BearMountain,BM13,2019,prefire,NA,90,0,2,2,4,11.3,2,0,0,0.05,3,NA,0.05,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.05,2,NA,BearMountain_BM13_2019_prefire_NA_90,0,289,BM13 prefire NA
BearMountain,BM13,2021,postfire,2yr,90,0,2,2,3,11.3,5,0,0,0,0.4,0.6,0,0.6,1.2,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.5,0.8999999999999999,BearMountain_BM13_2021_postfire_2yr_90,0,529,BM13 postfire 2yr
BearMountain,BM13,2021,postfire,2yr,0,0,2,2,3,11.3,2,2,2,0,2.8,1.2,0,0.2,0.5,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.5,0.85,BearMountain_BM13_2021_postfire_2yr_0,0,702.25,BM13 postfire 2yr
BearMountain,BM13,2021,postfire,2yr,180,0,2,2,3,11.3,1,2,0,0,0.5,0.7,0,0.5,0.6,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.5,0.6499999999999999,BearMountain_BM13_2021_postfire_2yr_180,0,462.25,BM13 postfire 2yr
BearMountain,BM13,2021,postfire,2yr,270,0,2,2,3,11.3,0,4,0,0,1.8,4.5,0,1.1,1,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.4500000000000002,2.75,BearMountain_BM13_2021_postfire_2yr_270,0,784,BM13 postfire 2yr
BearMountain,BM14,2019,postfire,immediate,0,0,2,2,4,11.3,20,3,0,0.05,0.05,NA,0.05,1.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.05,0.775,NA,BearMountain_BM14_2019_postfire_immediate_0,289,993,BM14 postfire immediate
BearMountain,BM14,2019,postfire,immediate,180,20,2,2,4,11.3,5,1,1,0,0,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1,NA,BearMountain_BM14_2019_postfire_immediate_180,0,0,BM14 postfire immediate
BearMountain,BM14,2019,postfire,immediate,270,0,2,2,4,11.3,2,0,0,0,0.05,NA,0.05,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,0.525,NA,BearMountain_BM14_2019_postfire_immediate_270,0,0,BM14 postfire immediate
BearMountain,BM14,2019,postfire,immediate,90,0,2,2,4,11.3,1,1,0,0,0.05,NA,0,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,0.05,NA,BearMountain_BM14_2019_postfire_immediate_90,0,0,BM14 postfire immediate
BearMountain,BM14,2019,prefire,NA,0,0,2,2,4,11.3,2,1,0,1,1,NA,0.05,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.525,1,NA,BearMountain_BM14_2019_prefire_NA_0,0,0,BM14 prefire NA
BearMountain,BM14,2019,prefire,NA,180,20,2,2,4,11.3,1,0,0,0,0.05,NA,0.05,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,0.525,NA,BearMountain_BM14_2019_prefire_NA_180,0,0,BM14 prefire NA
BearMountain,BM14,2019,prefire,NA,270,0,2,2,4,11.3,3,0,0,0.05,0.05,NA,0.5,0.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.275,0.275,NA,BearMountain_BM14_2019_prefire_NA_270,0,0,BM14 prefire NA
BearMountain,BM14,2019,prefire,NA,90,0,2,2,4,11.3,2,1,1,0.05,0.05,NA,0.5,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.275,0.05,NA,BearMountain_BM14_2019_prefire_NA_90,0,0,BM14 prefire NA
BearMountain,BM14,2021,postfire,2yr,90,0,2,2,3,11.3,1,0,0,0,1.6,1.2,0,0.5,1.4,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.05,1.2999999999999998,BearMountain_BM14_2021_postfire_2yr_90,0,0,BM14 postfire 2yr
BearMountain,BM14,2021,postfire,2yr,0,0,2,2,3,11.3,4,8,0,0,1.9,3,0,3.4,2.6,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,2.65,2.8,BearMountain_BM14_2021_postfire_2yr_0,0,1634,BM14 postfire 2yr
BearMountain,BM14,2021,postfire,2yr,180,0,2,2,3,11.3,0,1,1,0,0,0,0,0.5,0.6,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.25,0.3,BearMountain_BM14_2021_postfire_2yr_180,0,0,BM14 postfire 2yr
BearMountain,BM14,2021,postfire,2yr,270,0,2,2,3,11.3,2,1,0,0,0.5,0.3,0,1.4,0.8,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,0.95,0.55,BearMountain_BM14_2021_postfire_2yr_270,0,0,BM14 postfire 2yr
BearMountain,BM15,2019,postfire,immediate,0,27,2,2,4,11.3,1,8,1,0.05,1,NA,0,0.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,0.75,NA,BearMountain_BM15_2019_postfire_immediate_0,0,0,BM15 postfire immediate
BearMountain,BM15,2019,postfire,immediate,180,0,2,2,4,11.3,8,3,0,0.5,0.5,NA,0,0,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.25,0.25,NA,BearMountain_BM15_2019_postfire_immediate_180,0,0,BM15 postfire immediate
BearMountain,BM15,2019,postfire,immediate,270,0,2,2,4,11.3,5,1,0,0,0.05,NA,0.05,3,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,1.525,NA,BearMountain_BM15_2019_postfire_immediate_270,0,0,BM15 postfire immediate
BearMountain,BM15,2019,postfire,immediate,90,0,2,2,4,11.3,16,3,2,2,1,NA,0.05,2.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.025,1.75,NA,BearMountain_BM15_2019_postfire_immediate_90,0,548,BM15 postfire immediate
BearMountain,BM15,2019,prefire,NA,0,27,2,2,4,11.3,4,5,0,0,2.5,NA,0,0.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1.5,NA,BearMountain_BM15_2019_prefire_NA_0,0,0,BM15 prefire NA
BearMountain,BM15,2019,prefire,NA,180,0,2,2,4,11.3,13,2,0,3,0.05,NA,0.05,NA,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.525,0.05,NA,BearMountain_BM15_2019_prefire_NA_180,0,0,BM15 prefire NA
BearMountain,BM15,2019,prefire,NA,270,0,2,2,4,11.3,1,1,0,0,1,NA,0,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1,NA,BearMountain_BM15_2019_prefire_NA_270,0,121,BM15 prefire NA
BearMountain,BM15,2019,prefire,NA,90,0,2,2,4,11.3,1,4,0,0,4,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,3,NA,BearMountain_BM15_2019_prefire_NA_90,0,0,BM15 prefire NA
BearMountain,BM15,2021,postfire,2yr,90,0,2,2,3,11.3,13,6,3,0,3.6,5,0,1.1,2,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,2.35,3.5,BearMountain_BM15_2021_postfire_2yr_90,0,0,BM15 postfire 2yr
BearMountain,BM15,2021,postfire,2yr,0,0,2,2,3,11.3,1,5,0,0,1,1,0,2,2,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.5,1.5,BearMountain_BM15_2021_postfire_2yr_0,0,72.25,BM15 postfire 2yr
BearMountain,BM15,2021,postfire,2yr,180,0,2,2,3,11.3,3,1,0,0,1,1.3,0,1.2,6,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.1,3.65,BearMountain_BM15_2021_postfire_2yr_180,0,0,BM15 postfire 2yr
BearMountain,BM15,2021,postfire,2yr,270,0,2,2,3,11.3,2,0,0,0,1.5,2,0,1.5,1.2,NA,NA,CPFMP,mv,NA,NA,NA,NA,NA,0,1.5,1.6,BearMountain_BM15_2021_postfire_2yr_270,0,0,BM15 postfire 2yr
BearMountain,BM16,2019,postfire,immediate,0,0,2,2,4,11.3,2,0,2,0.5,1.5,NA,0,0,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.25,0.75,NA,BearMountain_BM16_2019_postfire_immediate_0,0,0,BM16 postfire immediate
BearMountain,BM16,2019,postfire,immediate,180,0,2,2,4,11.3,4,2,0,0.05,2,NA,0.05,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.05,1.5,NA,BearMountain_BM16_2019_postfire_immediate_180,0,0,BM16 postfire immediate
BearMountain,BM16,2019,postfire,immediate,270,0,2,2,4,11.3,19,3,1,1.5,2,NA,0.05,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.775,1.5,NA,BearMountain_BM16_2019_postfire_immediate_270,0,0,BM16 postfire immediate
BearMountain,BM16,2019,postfire,immediate,90,0,2,2,4,11.3,0,1,2,1,3,NA,0,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.5,2,NA,BearMountain_BM16_2019_postfire_immediate_90,0,0,BM16 postfire immediate
BearMountain,BM16,2019,prefire,NA,0,0,2,2,4,11.3,1,1,2,0,8,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,5,NA,BearMountain_BM16_2019_prefire_NA_0,0,0,BM16 prefire NA
BearMountain,BM16,2019,prefire,NA,180,0,2,2,4,11.3,2,2,0,0,5,NA,0,4,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,4.5,NA,BearMountain_BM16_2019_prefire_NA_180,0,0,BM16 prefire NA
BearMountain,BM16,2019,prefire,NA,270,0,2,2,4,11.3,4,2,2,1,3,NA,1,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1,2,NA,BearMountain_BM16_2019_prefire_NA_270,0,0,BM16 prefire NA
BearMountain,BM16,2019,prefire,NA,90,0,2,2,4,11.3,7,15,1,1,4,NA,0.05,5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.525,4.5,NA,BearMountain_BM16_2019_prefire_NA_90,0,2096.41,BM16 prefire NA
BearMountain,BM16,2021,postfire,2yr,90,0,2,2,3,11.3,1,0,0,0,1.8,2,0,2.8,3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,2.3,2.5,BearMountain_BM16_2021_postfire_2yr_90,0,0,BM16 postfire 2yr
BearMountain,BM16,2021,postfire,2yr,0,0,2,2,3,11.3,1,0,0,1.5,3.2,2.8,0,0,1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.75,1.6,1.9,BearMountain_BM16_2021_postfire_2yr_0,0,400,BM16 postfire 2yr
BearMountain,BM16,2021,postfire,2yr,180,0,2,2,3,11.3,5,0,0,3.3,3,0.3,0,0,3.6,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.65,1.5,1.95,BearMountain_BM16_2021_postfire_2yr_180,0,0,BM16 postfire 2yr
BearMountain,BM16,2021,postfire,2yr,270,0,2,2,3,11.3,6,3,2,2.2,1.8,2,0,1.5,3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,1.1,1.65,2.5,BearMountain_BM16_2021_postfire_2yr_270,0,737.25,BM16 postfire 2yr
BearMountain,BM17,2019,postfire,immediate,0,0,2,2,4,11.3,0,1,6,0,0,NA,0,0,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,0,NA,BearMountain_BM17_2019_postfire_immediate_0,0,942.49,BM17 postfire immediate
BearMountain,BM17,2019,postfire,immediate,180,0,2,2,4,11.3,0,1,0,0,0.05,NA,0,0,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,0.025,NA,BearMountain_BM17_2019_postfire_immediate_180,0,0,BM17 postfire immediate
BearMountain,BM17,2019,postfire,immediate,270,32,2,2,4,11.3,0,1,0,0,3,NA,1,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.5,2,NA,BearMountain_BM17_2019_postfire_immediate_270,0,1024,BM17 postfire immediate
BearMountain,BM17,2019,postfire,immediate,90,32,2,2,4,11.3,1,0,0,0,2.5,NA,0,0,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,1.25,NA,BearMountain_BM17_2019_postfire_immediate_90,0,2304,BM17 postfire immediate
BearMountain,BM17,2019,prefire,NA,0,0,2,2,4,11.3,11,1,0,0.5,0.5,NA,1,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.75,0.75,NA,BearMountain_BM17_2019_prefire_NA_0,0,729,BM17 prefire NA
BearMountain,BM17,2019,prefire,NA,180,0,2,2,4,11.3,11,9,10,5,3,NA,0.05,0.05,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,2.525,1.525,NA,BearMountain_BM17_2019_prefire_NA_180,0,0,BM17 prefire NA
BearMountain,BM17,2019,prefire,NA,270,32,2,2,4,11.3,0,2,0,1,2,NA,0.05,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.525,2,NA,BearMountain_BM17_2019_prefire_NA_270,0,1122.25,BM17 prefire NA
BearMountain,BM17,2019,prefire,NA,90,32,2,2,4,11.3,0,0,0,1,3,NA,0.05,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.525,2.5,NA,BearMountain_BM17_2019_prefire_NA_90,0,3109.66,BM17 prefire NA
BearMountain,BM17,2021,postfire,2yr,90,0,2,2,3,11.3,1,0,0,0,1,0.7,0,0,0.3,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,0.5,0.5,BearMountain_BM17_2021_postfire_2yr_90,0,2025,BM17 postfire 2yr
BearMountain,BM17,2021,postfire,2yr,0,0,2,2,3,11.3,1,4,0,0,0.4,1.1,0,0.3,1,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,0.35,1.05,BearMountain_BM17_2021_postfire_2yr_0,0,900,BM17 postfire 2yr
BearMountain,BM17,2021,postfire,2yr,180,0,2,2,3,11.3,1,0,0,0,0.6,0.8,0,0.2,0.5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,0.4,0.65,BearMountain_BM17_2021_postfire_2yr_180,0,0,BM17 postfire 2yr
BearMountain,BM17,2021,postfire,2yr,270,0,2,2,3,11.3,2,1,0,0,2.4,1.8,0,1.8,1.2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,2.1,1.5,BearMountain_BM17_2021_postfire_2yr_270,0,0,BM17 postfire 2yr
BearMountain,BM18,2019,postfire,immediate,0,0,2,2,4,11.3,7,2,0,0.05,1.5,NA,1,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.525,1.25,NA,BearMountain_BM18_2019_postfire_immediate_0,0,0,BM18 postfire immediate
BearMountain,BM18,2019,postfire,immediate,180,0,2,2,4,11.3,2,2,0,0,0,NA,0.5,3,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.25,1.5,NA,BearMountain_BM18_2019_postfire_immediate_180,0,102.00999999999999,BM18 postfire immediate
BearMountain,BM18,2019,postfire,immediate,270,0,2,2,4,11.3,6,0,0,0,3,NA,3,0.5,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.5,1.75,NA,BearMountain_BM18_2019_postfire_immediate_270,0,0,BM18 postfire immediate
BearMountain,BM18,2019,postfire,immediate,90,0,2,2,4,11.3,8,3,6,0,0,NA,3,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.5,0.5,NA,BearMountain_BM18_2019_postfire_immediate_90,0,361,BM18 postfire immediate
BearMountain,BM18,2019,prefire,NA,0,0,2,2,4,11.3,17,8,0,0.05,1,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0.025,1.5,NA,BearMountain_BM18_2019_prefire_NA_0,0,0,BM18 prefire NA
BearMountain,BM18,2019,prefire,NA,180,0,2,2,4,11.3,21,8,3,0.05,0.5,NA,3.5,1,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,1.775,0.75,NA,BearMountain_BM18_2019_prefire_NA_180,0,100,BM18 prefire NA
BearMountain,BM18,2019,prefire,NA,270,0,2,2,4,11.3,4,0,0,0,2,NA,0,2,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,2,NA,BearMountain_BM18_2019_prefire_NA_270,0,0,BM18 prefire NA
BearMountain,BM18,2019,prefire,NA,90,0,2,2,4,11.3,0,9,2,0,2,NA,0,8,NA,NA,NA,CPFMP,"RH, MS",NA,NA,NA,NA,NA,0,5,NA,BearMountain_BM18_2019_prefire_NA_90,0,949,BM18 prefire NA
BearMountain,BM18,2021,postfire,2yr,90,0,2,2,3,11.3,0,4,4,0.7,0.8,1.2,0,1.2,2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0.35,1,1.6,BearMountain_BM18_2021_postfire_2yr_90,0,0,BM18 postfire 2yr
BearMountain,BM18,2021,postfire,2yr,0,0,2,2,3,11.3,5,5,0,0,1.5,2.3,0,1.8,2,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,1.65,2.15,BearMountain_BM18_2021_postfire_2yr_0,0,0,BM18 postfire 2yr
BearMountain,BM18,2021,postfire,2yr,180,0,2,2,3,11.3,15,2,1,0,0,0.8,0,6,5,NA,NA,CPFMP,mm,NA,NA,NA,NA,NA,0,3,2.9,BearMountain_BM18_2021_postfire_2yr_180,0,403.33000000000004,BM18 postfire 2yr
