site,plotid,year,pre_post_fire,postTime,fuelType,mass_tonsHA
shaverlake,shaver003,2021,prefire,"",total_cwd,0.599121387566372
shaverlake,shaver003,2021,prefire,"",total_fuel,21.8812603530664
shaverlake,shaver003,2021,prefire,"",duff_load,0
shaverlake,shaver003,2021,prefire,"",litter_load,17.78783875
shaverlake,shaver003,2021,prefire,"",litter_depth_cm,3.125
shaverlake,shaver003,2021,prefire,"",duff_depth_cm,0
shaverlake,shaver003,2021,prefire,"",fuel_depth_cm,6.93
shaverlake,shaver004,2021,prefire,"",mass_1hr,1.14020294559406
shaverlake,shaver004,2021,prefire,"",mass_10hr,0.669385106390931
shaverlake,shaver004,2021,prefire,"",mass_100hr,5.45118692368392
shaverlake,shaver004,2021,prefire,"",mass_cwd_sound,1.11099341157069
shaverlake,shaver004,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver004,2021,prefire,"",total_fine,7.26077497566891
shaverlake,shaver004,2021,prefire,"",total_cwd,1.11099341157069
shaverlake,shaver004,2021,prefire,"",total_fuel,23.5272733309896
shaverlake,shaver004,2021,prefire,"",duff_load,6.65504521019336
shaverlake,shaver004,2021,prefire,"",litter_load,8.50045973355664
shaverlake,shaver004,2021,prefire,"",litter_depth_cm,2.75
shaverlake,shaver004,2021,prefire,"",duff_depth_cm,0.875
shaverlake,shaver004,2021,prefire,"",fuel_depth_cm,8.1925
shaverlake,shaver005,2021,prefire,"",mass_1hr,0.648475051167039
shaverlake,shaver005,2021,prefire,"",mass_10hr,3.34300096590013
shaverlake,shaver005,2021,prefire,"",mass_100hr,5.92663407744299
shaverlake,shaver005,2021,prefire,"",mass_cwd_sound,0.742174722104002
shaverlake,shaver005,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver005,2021,prefire,"",total_fine,9.91811009451017
shaverlake,shaver005,2021,prefire,"",total_cwd,0.742174722104002
shaverlake,shaver005,2021,prefire,"",total_fuel,54.4975342737759
shaverlake,shaver005,2021,prefire,"",duff_load,28.9342516406525
shaverlake,shaver005,2021,prefire,"",litter_load,14.9029978165092
shaverlake,shaver005,2021,prefire,"",litter_depth_cm,2.8375
shaverlake,shaver005,2021,prefire,"",duff_depth_cm,4.0375
shaverlake,shaver005,2021,prefire,"",fuel_depth_cm,6.0875
shaverlake,shaver006,2021,prefire,"",mass_1hr,0.141282383327103
shaverlake,shaver006,2021,prefire,"",mass_10hr,2.04068540125909
shaverlake,shaver006,2021,prefire,"",mass_100hr,2.66149904289379
shaverlake,shaver006,2021,prefire,"",mass_cwd_sound,2.98005224705611
shaverlake,shaver006,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver006,2021,prefire,"",total_fine,4.84346682747998
shaverlake,shaver006,2021,prefire,"",total_cwd,2.98005224705611
shaverlake,shaver006,2021,prefire,"",total_fuel,15.6266835002553
shaverlake,shaver006,2021,prefire,"",duff_load,2.0290888740071
shaverlake,shaver006,2021,prefire,"",litter_load,5.77407555171208
shaverlake,shaver006,2021,prefire,"",litter_depth_cm,1.1
shaverlake,shaver006,2021,prefire,"",duff_depth_cm,0.275
shaverlake,shaver006,2021,prefire,"",fuel_depth_cm,4.6125
shaverlake,shaver007,2021,prefire,"",mass_1hr,0.6934225455
shaverlake,shaver007,2021,prefire,"",mass_10hr,3.866570559
shaverlake,shaver007,2021,prefire,"",mass_100hr,6.358396708125
shaverlake,shaver007,2021,prefire,"",mass_cwd_sound,0
shaverlake,shaver007,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver007,2021,prefire,"",total_fine,10.918389812625
shaverlake,shaver007,2021,prefire,"",total_cwd,0
shaverlake,shaver007,2021,prefire,"",total_fuel,28.378017845125
shaverlake,shaver007,2021,prefire,"",duff_load,5.7908058125
shaverlake,shaver007,2021,prefire,"",litter_load,11.66882222
shaverlake,shaver007,2021,prefire,"",litter_depth_cm,2.05
shaverlake,shaver007,2021,prefire,"",duff_depth_cm,0.775
shaverlake,shaver007,2021,prefire,"",fuel_depth_cm,21.3125
shaverlake,shaver008,2021,prefire,"",mass_1hr,0.601922817394259
shaverlake,shaver008,2021,prefire,"",mass_10hr,5.6644701899871
shaverlake,shaver008,2021,prefire,"",mass_100hr,11.0401424300061
shaverlake,shaver008,2021,prefire,"",mass_cwd_sound,1.61891288400263
shaverlake,shaver008,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver008,2021,prefire,"",total_fine,17.3065354373875
shaverlake,shaver008,2021,prefire,"",total_cwd,1.61891288400263
shaverlake,shaver008,2021,prefire,"",total_fuel,70.8968601128595
shaverlake,shaver008,2021,prefire,"",duff_load,40.0534823642886
shaverlake,shaver008,2021,prefire,"",litter_load,11.9179294271808
shaverlake,shaver008,2021,prefire,"",litter_depth_cm,4.15
shaverlake,shaver008,2021,prefire,"",duff_depth_cm,6.05
shaverlake,shaver008,2021,prefire,"",fuel_depth_cm,6.05
shaverlake,shaver009,2021,prefire,"",mass_1hr,0.734366251522254
shaverlake,shaver009,2021,prefire,"",mass_10hr,3.65839884112535
shaverlake,shaver009,2021,prefire,"",mass_100hr,7.08598947995219
shaverlake,shaver009,2021,prefire,"",mass_cwd_sound,11.005168452826
shaverlake,shaver009,2021,prefire,"",mass_cwd_rotten,0.2242782189995
shaverlake,shaver009,2021,prefire,"",total_fine,11.4787545725998
shaverlake,shaver009,2021,prefire,"",total_cwd,11.2294466718255
shaverlake,shaver009,2021,prefire,"",total_fuel,34.5362765421175
shaverlake,shaver009,2021,prefire,"",duff_load,6.34383651144637
shaverlake,shaver009,2021,prefire,"",litter_load,5.48423878624585
shaverlake,shaver009,2021,prefire,"",litter_depth_cm,2.5
shaverlake,shaver009,2021,prefire,"",duff_depth_cm,0.833333333333333
shaverlake,shaver009,2021,prefire,"",fuel_depth_cm,8.65
shaverlake,shaver010,2021,prefire,"",mass_1hr,1.18643691941818
shaverlake,shaver010,2021,prefire,"",mass_10hr,1.49145317573107
shaverlake,shaver010,2021,prefire,"",mass_100hr,3.22763341193001
shaverlake,shaver010,2021,prefire,"",mass_cwd_sound,7.10275530486257
shaverlake,shaver010,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver010,2021,prefire,"",total_fine,5.90552350707927
shaverlake,shaver010,2021,prefire,"",total_cwd,7.10275530486257
shaverlake,shaver010,2021,prefire,"",total_fuel,38.5053667026949
shaverlake,shaver010,2021,prefire,"",duff_load,9.5629171089087
shaverlake,shaver010,2021,prefire,"",litter_load,15.9341707818443
shaverlake,shaver010,2021,prefire,"",litter_depth_cm,2.9375
shaverlake,shaver010,2021,prefire,"",duff_depth_cm,1.3125
shaverlake,shaver010,2021,prefire,"",fuel_depth_cm,7.4625
shaverlake,shaver011,2021,prefire,"",mass_1hr,0.394804600753076
shaverlake,shaver011,2021,prefire,"",mass_10hr,3.56442345157216
shaverlake,shaver011,2021,prefire,"",mass_100hr,11.3868180594397
shaverlake,shaver011,2021,prefire,"",mass_cwd_sound,44.86772866877
shaverlake,shaver011,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver011,2021,prefire,"",total_fine,15.3460461117649
shaverlake,shaver011,2021,prefire,"",total_cwd,44.86772866877
shaverlake,shaver011,2021,prefire,"",total_fuel,90.4856632236268
shaverlake,shaver011,2021,prefire,"",duff_load,16.5272947517653
shaverlake,shaver011,2021,prefire,"",litter_load,13.7445936913266
shaverlake,shaver011,2021,prefire,"",litter_depth_cm,3.2
shaverlake,shaver011,2021,prefire,"",duff_depth_cm,2.3875
shaverlake,shaver011,2021,prefire,"",fuel_depth_cm,19.5875
shaverlake,shaver012,2021,prefire,"",mass_1hr,1.87106379751054
shaverlake,shaver012,2021,prefire,"",mass_10hr,1.87396740214751
shaverlake,shaver012,2021,prefire,"",mass_100hr,1.46326294131573
shaverlake,shaver012,2021,prefire,"",mass_cwd_sound,0.478158348583397
shaverlake,shaver012,2021,prefire,"",mass_cwd_rotten,0.184104954188684
shaverlake,shaver012,2021,prefire,"",total_fine,5.20829414097378
shaverlake,shaver012,2021,prefire,"",total_cwd,0.662263302772081
shaverlake,shaver012,2021,prefire,"",total_fuel,79.5935888493703
shaverlake,shaver012,2021,prefire,"",duff_load,53.4762180485781
shaverlake,shaver012,2021,prefire,"",litter_load,20.2468133570464
shaverlake,shaver012,2021,prefire,"",litter_depth_cm,5.875
shaverlake,shaver012,2021,prefire,"",duff_depth_cm,7
shaverlake,shaver012,2021,prefire,"",fuel_depth_cm,17.975
shaverlake,shaver013,2021,prefire,"",mass_1hr,0.347711426775054
shaverlake,shaver013,2021,prefire,"",mass_10hr,2.20287119048045
shaverlake,shaver013,2021,prefire,"",mass_100hr,0.897888825260573
shaverlake,shaver013,2021,prefire,"",mass_cwd_sound,16.9411034299637
shaverlake,shaver013,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver013,2021,prefire,"",total_fine,3.44847144251608
shaverlake,shaver013,2021,prefire,"",total_cwd,16.9411034299637
shaverlake,shaver013,2021,prefire,"",total_fuel,37.8150356849731
shaverlake,shaver013,2021,prefire,"",duff_load,5.14202760129258
shaverlake,shaver013,2021,prefire,"",litter_load,12.2834332112007
shaverlake,shaver013,2021,prefire,"",litter_depth_cm,2.2625
shaverlake,shaver013,2021,prefire,"",duff_depth_cm,0.6875
shaverlake,shaver013,2021,prefire,"",fuel_depth_cm,21.5125
shaverlake,shaver014,2021,prefire,"",mass_1hr,0.322725098135607
shaverlake,shaver014,2021,prefire,"",mass_10hr,2.07022318436537
shaverlake,shaver014,2021,prefire,"",mass_100hr,6.20475710897175
shaverlake,shaver014,2021,prefire,"",mass_cwd_sound,1.57510334141281
shaverlake,shaver014,2021,prefire,"",mass_cwd_rotten,0.972686924801684
shaverlake,shaver014,2021,prefire,"",total_fine,8.59770539147273
shaverlake,shaver014,2021,prefire,"",total_cwd,2.5477902662145
shaverlake,shaver014,2021,prefire,"",total_fuel,29.8276737313541
shaverlake,shaver014,2021,prefire,"",duff_load,12.1896706601657
shaverlake,shaver014,2021,prefire,"",litter_load,6.49250741350112
shaverlake,shaver014,2021,prefire,"",litter_depth_cm,4.725
shaverlake,shaver014,2021,prefire,"",duff_depth_cm,1.95
shaverlake,shaver014,2021,prefire,"",fuel_depth_cm,12.1875
shaverlake,shaver015,2021,prefire,"",mass_1hr,2.3016038618588
shaverlake,shaver015,2021,prefire,"",mass_10hr,2.48531405428428
shaverlake,shaver015,2021,prefire,"",mass_100hr,3.91698159542058
shaverlake,shaver015,2021,prefire,"",mass_cwd_sound,6.37437037821533
shaverlake,shaver015,2021,prefire,"",mass_cwd_rotten,0.830973303440399
shaverlake,shaver015,2021,prefire,"",total_fine,8.70389951156366
shaverlake,shaver015,2021,prefire,"",total_cwd,7.20534368165573
shaverlake,shaver015,2021,prefire,"",total_fuel,32.3860820243492
shaverlake,shaver015,2021,prefire,"",duff_load,1.87101928859535
shaverlake,shaver015,2021,prefire,"",litter_load,14.6058195425345
shaverlake,shaver015,2021,prefire,"",litter_depth_cm,3.25
shaverlake,shaver015,2021,prefire,"",duff_depth_cm,0.25
shaverlake,shaver015,2021,prefire,"",fuel_depth_cm,14.5125
shaverlake,shaver016,2021,prefire,"",mass_1hr,0.652190515937602
shaverlake,shaver016,2021,prefire,"",mass_10hr,4.91581076842513
shaverlake,shaver016,2021,prefire,"",mass_100hr,9.7358396638139
shaverlake,shaver016,2021,prefire,"",mass_cwd_sound,5.12382046731465
shaverlake,shaver016,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver016,2021,prefire,"",total_fine,15.3038409481766
shaverlake,shaver016,2021,prefire,"",total_cwd,5.12382046731465
shaverlake,shaver016,2021,prefire,"",total_fuel,44.3892503632421
shaverlake,shaver016,2021,prefire,"",duff_load,10.162844994042
shaverlake,shaver016,2021,prefire,"",litter_load,13.7987439537088
shaverlake,shaver016,2021,prefire,"",litter_depth_cm,2.7125
shaverlake,shaver016,2021,prefire,"",duff_depth_cm,1.375
shaverlake,shaver016,2021,prefire,"",fuel_depth_cm,10.9
shaverlake,shaver017,2021,prefire,"",mass_1hr,0.150463793186607
shaverlake,shaver017,2021,prefire,"",mass_10hr,1.84690703415554
shaverlake,shaver017,2021,prefire,"",mass_100hr,3.7848971669795
shaverlake,shaver017,2021,prefire,"",mass_cwd_sound,5.43113453342184
shaverlake,shaver017,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver017,2021,prefire,"",total_fine,5.78226799432165
shaverlake,shaver017,2021,prefire,"",total_cwd,5.43113453342184
shaverlake,shaver017,2021,prefire,"",total_fuel,55.8579496361847
shaverlake,shaver017,2021,prefire,"",duff_load,17.6752467175587
shaverlake,shaver017,2021,prefire,"",litter_load,26.9693003908825
shaverlake,shaver017,2021,prefire,"",litter_depth_cm,8.8625
shaverlake,shaver017,2021,prefire,"",duff_depth_cm,2.375
shaverlake,shaver017,2021,prefire,"",fuel_depth_cm,13.075
shaverlake,shaver018,2021,prefire,"",mass_1hr,0.430905261645035
shaverlake,shaver018,2021,prefire,"",mass_10hr,1.98986017215051
shaverlake,shaver018,2021,prefire,"",mass_100hr,4.90076928953901
shaverlake,shaver018,2021,prefire,"",mass_cwd_sound,4.25535357280843
shaverlake,shaver018,2021,prefire,"",mass_cwd_rotten,0.821597124778613
shaverlake,shaver018,2021,prefire,"",total_fine,7.32153472333455
shaverlake,shaver018,2021,prefire,"",total_cwd,5.07695069758704
shaverlake,shaver018,2021,prefire,"",total_fuel,26.0790641715862
shaverlake,shaver018,2021,prefire,"",duff_load,2.91452838476907
shaverlake,shaver018,2021,prefire,"",litter_load,10.7660503658955
shaverlake,shaver018,2021,prefire,"",litter_depth_cm,2.55
shaverlake,shaver018,2021,prefire,"",duff_depth_cm,0.4
shaverlake,shaver018,2021,prefire,"",fuel_depth_cm,4.7125
shaverlake,shaver019,2021,prefire,"",mass_1hr,0.42098031886727
shaverlake,shaver019,2021,prefire,"",mass_10hr,1.88310054486863
shaverlake,shaver019,2021,prefire,"",mass_100hr,0
shaverlake,shaver019,2021,prefire,"",mass_cwd_sound,0
shaverlake,shaver019,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver019,2021,prefire,"",total_fine,2.3040808637359
shaverlake,shaver019,2021,prefire,"",total_cwd,0
shaverlake,shaver019,2021,prefire,"",total_fuel,32.5074625585127
shaverlake,shaver019,2021,prefire,"",duff_load,8.79474544857706
shaverlake,shaver019,2021,prefire,"",litter_load,21.4086362461997
shaverlake,shaver019,2021,prefire,"",litter_depth_cm,4.4
shaverlake,shaver019,2021,prefire,"",duff_depth_cm,1.275
shaverlake,shaver019,2021,prefire,"",fuel_depth_cm,9.6375
shaverlake,shaver020,2021,prefire,"",mass_1hr,0.392663013980712
shaverlake,shaver020,2021,prefire,"",mass_10hr,0.987438156024023
shaverlake,shaver020,2021,prefire,"",mass_100hr,0.731306533515588
shaverlake,shaver020,2021,prefire,"",mass_cwd_sound,0.335402230884405
shaverlake,shaver020,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver020,2021,prefire,"",total_fine,2.11140770352032
shaverlake,shaver020,2021,prefire,"",total_cwd,0.335402230884405
shaverlake,shaver020,2021,prefire,"",total_fuel,13.0411783092175
shaverlake,shaver020,2021,prefire,"",duff_load,0.281958404374267
shaverlake,shaver020,2021,prefire,"",litter_load,10.3124099704385
shaverlake,shaver020,2021,prefire,"",litter_depth_cm,5.25
shaverlake,shaver020,2021,prefire,"",duff_depth_cm,0.0375
shaverlake,shaver020,2021,prefire,"",fuel_depth_cm,15.3875
shaverlake,shaver021,2021,prefire,"",mass_1hr,0.631095475620639
shaverlake,shaver021,2021,prefire,"",mass_10hr,1.61285905354876
shaverlake,shaver021,2021,prefire,"",mass_100hr,2.27043297670175
shaverlake,shaver021,2021,prefire,"",mass_cwd_sound,16.5910976653867
shaverlake,shaver021,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver021,2021,prefire,"",total_fine,4.51438750587116
shaverlake,shaver021,2021,prefire,"",total_cwd,16.5910976653867
shaverlake,shaver021,2021,prefire,"",total_fuel,61.9018141518854
shaverlake,shaver021,2021,prefire,"",duff_load,26.1725830505857
shaverlake,shaver021,2021,prefire,"",litter_load,14.6237459300419
shaverlake,shaver021,2021,prefire,"",litter_depth_cm,2.7625
shaverlake,shaver021,2021,prefire,"",duff_depth_cm,3.6375
shaverlake,shaver021,2021,prefire,"",fuel_depth_cm,6.25
shaverlake,shaver022,2021,prefire,"",mass_1hr,0.262719834
shaverlake,shaver022,2021,prefire,"",mass_10hr,2.018670984
shaverlake,shaver022,2021,prefire,"",mass_100hr,2.591779455
shaverlake,shaver022,2021,prefire,"",mass_cwd_sound,6.53834375823009
shaverlake,shaver022,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver022,2021,prefire,"",total_fine,4.873170273
shaverlake,shaver022,2021,prefire,"",total_cwd,6.53834375823009
shaverlake,shaver022,2021,prefire,"",total_fuel,28.6250119062301
shaverlake,shaver022,2021,prefire,"",duff_load,0
shaverlake,shaver022,2021,prefire,"",litter_load,17.213497875
shaverlake,shaver022,2021,prefire,"",litter_depth_cm,3.675
shaverlake,shaver022,2021,prefire,"",duff_depth_cm,0
shaverlake,shaver022,2021,prefire,"",fuel_depth_cm,4.0125
shaverlake,shaver023,2021,prefire,"",mass_1hr,0.681189954885664
shaverlake,shaver023,2021,prefire,"",mass_10hr,2.54066113102147
shaverlake,shaver023,2021,prefire,"",mass_100hr,2.22373503532115
shaverlake,shaver023,2021,prefire,"",mass_cwd_sound,0.695497051084342
shaverlake,shaver023,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver023,2021,prefire,"",total_fine,5.44558612122828
shaverlake,shaver023,2021,prefire,"",total_cwd,0.695497051084342
shaverlake,shaver023,2021,prefire,"",total_fuel,25.0792889395103
shaverlake,shaver023,2021,prefire,"",duff_load,9.06991849404881
shaverlake,shaver023,2021,prefire,"",litter_load,9.86828727314883
shaverlake,shaver023,2021,prefire,"",litter_depth_cm,3.625
shaverlake,shaver023,2021,prefire,"",duff_depth_cm,1.375
shaverlake,shaver023,2021,prefire,"",fuel_depth_cm,13
shaverlake,shaver024,2021,prefire,"",mass_1hr,2.11209444050033
shaverlake,shaver024,2021,prefire,"",mass_10hr,3.59199353639694
shaverlake,shaver024,2021,prefire,"",mass_100hr,14.1400343433778
shaverlake,shaver024,2021,prefire,"",mass_cwd_sound,7.88878287223055
shaverlake,shaver024,2021,prefire,"",mass_cwd_rotten,9.76901954334654
shaverlake,shaver024,2021,prefire,"",total_fine,19.8441223202751
shaverlake,shaver024,2021,prefire,"",total_cwd,17.6578024155771
shaverlake,shaver024,2021,prefire,"",total_fuel,92.3641947127163
shaverlake,shaver024,2021,prefire,"",duff_load,38.1028041092325
shaverlake,shaver024,2021,prefire,"",litter_load,16.7594658676316
shaverlake,shaver024,2021,prefire,"",litter_depth_cm,3.875
shaverlake,shaver024,2021,prefire,"",duff_depth_cm,5.5
shaverlake,shaver024,2021,prefire,"",fuel_depth_cm,15.8625
shaverlake,shaver025,2021,prefire,"",mass_1hr,0.935683664461955
shaverlake,shaver025,2021,prefire,"",mass_10hr,4.04267115224347
shaverlake,shaver025,2021,prefire,"",mass_100hr,4.88829794589864
shaverlake,shaver025,2021,prefire,"",mass_cwd_sound,0.1345126545441
shaverlake,shaver025,2021,prefire,"",mass_cwd_rotten,3.22716108026366
shaverlake,shaver025,2021,prefire,"",total_fine,9.86665276260407
shaverlake,shaver025,2021,prefire,"",total_cwd,3.36167373480776
shaverlake,shaver025,2021,prefire,"",total_fuel,39.0451828258481
shaverlake,shaver025,2021,prefire,"",duff_load,10.1994063293282
shaverlake,shaver025,2021,prefire,"",litter_load,15.6174499991081
shaverlake,shaver025,2021,prefire,"",litter_depth_cm,3.35
shaverlake,shaver025,2021,prefire,"",duff_depth_cm,1.5
shaverlake,shaver025,2021,prefire,"",fuel_depth_cm,4.725
shaverlake,shaver026,2021,prefire,"",mass_1hr,0.57641721335514
shaverlake,shaver026,2021,prefire,"",mass_10hr,3.65368800658896
shaverlake,shaver026,2021,prefire,"",mass_100hr,9.95781028468106
shaverlake,shaver026,2021,prefire,"",mass_cwd_sound,4.78254351240755
shaverlake,shaver026,2021,prefire,"",mass_cwd_rotten,0
shaverlake,shaver026,2021,prefire,"",total_fine,14.1879155046252
shaverlake,shaver026,2021,prefire,"",total_cwd,4.78254351240755
shaverlake,shaver026,2021,prefire,"",total_fuel,48.4851382802523
shaverlake,shaver026,2021,prefire,"",duff_load,20.769458670691
shaverlake,shaver026,2021,prefire,"",litter_load,8.74522059252859
shaverlake,shaver026,2021,prefire,"",litter_depth_cm,3.6875
shaverlake,shaver026,2021,prefire,"",duff_depth_cm,2.75
shaverlake,shaver026,2021,prefire,"",fuel_depth_cm,7.725
slypark,hcp1,2019,prefire,"",mass_1hr,1.83632304501856
slypark,hcp1,2019,prefire,"",mass_10hr,4.93944921579653
slypark,hcp1,2019,prefire,"",mass_100hr,3.0541252534497
slypark,hcp1,2019,prefire,"",mass_cwd_sound,0.219573112393419
slypark,hcp1,2019,prefire,"",mass_cwd_rotten,0
slypark,hcp1,2019,prefire,"",total_fine,9.82989751426479
slypark,hcp1,2019,prefire,"",total_cwd,0.219573112393419
slypark,hcp1,2019,prefire,"",total_fuel,35.5543878516091
slypark,hcp1,2019,prefire,"",duff_load,16.652958546737
slypark,hcp1,2019,prefire,"",litter_load,8.85195867821392
slypark,hcp1,2019,prefire,"",litter_depth_cm,2.00625
slypark,hcp1,2019,prefire,"",duff_depth_cm,2.39375
slypark,hcp10,2019,prefire,"",mass_1hr,0.318620810197683
slypark,hcp10,2019,prefire,"",mass_10hr,3.93936522922571
