plotID_fuel,time_fire,mass_tonsHA
independence indy20 duff_load,prefire_,30.2184711675
independence indy20 litter_load,prefire_,15.9839623125
independence indy20 litter_depth_cm,prefire_,3.4125
independence indy20 duff_depth_cm,prefire_,4.4625
independence indy20 fuel_depth_cm,prefire_,7.8
independence indy21 mass_1hr,prefire_,0.797980548350943
independence indy21 mass_10hr,prefire_,3.35594269431177
independence indy21 mass_100hr,prefire_,2.22043010831991
independence indy21 mass_cwd_sound,prefire_,0
independence indy21 mass_cwd_rotten,prefire_,1.3420670005321
independence indy21 total_fine,prefire_,6.37435335098263
independence indy21 total_cwd,prefire_,1.3420670005321
independence indy21 total_fuel,prefire_,62.314847457466
independence indy21 duff_load,prefire_,33.9445536909976
independence indy21 litter_load,prefire_,20.6538734149536
independence indy21 litter_depth_cm,prefire_,4.9125
independence indy21 duff_depth_cm,prefire_,4.9125
independence indy21 fuel_depth_cm,prefire_,9.6375
independence indy22 mass_1hr,prefire_,0.66315737887709
independence indy22 mass_10hr,prefire_,1.00304660684589
independence indy22 mass_100hr,prefire_,0.677613496942412
independence indy22 mass_cwd_sound,prefire_,0.32577090015342
independence indy22 mass_cwd_rotten,prefire_,0
independence indy22 total_fine,prefire_,2.34381748266539
independence indy22 total_cwd,prefire_,0.32577090015342
independence indy22 total_fuel,prefire_,17.8309951135324
independence indy22 duff_load,prefire_,7.00530784728024
independence indy22 litter_load,prefire_,8.15609888343339
independence indy22 litter_depth_cm,prefire_,3.4375
independence indy22 duff_depth_cm,prefire_,0.9375
independence indy22 fuel_depth_cm,prefire_,8.65
independence indy23 mass_1hr,prefire_,0.121546590653636
independence indy23 mass_10hr,prefire_,1.33893591652304
independence indy23 mass_100hr,prefire_,0
independence indy23 mass_cwd_sound,prefire_,0.47788775668113
independence indy23 mass_cwd_rotten,prefire_,16.1842770140641
independence indy23 total_fine,prefire_,1.46048250717667
independence indy23 total_cwd,prefire_,16.6621647707452
independence indy23 total_fuel,prefire_,24.5386862918017
independence indy23 duff_load,prefire_,1.37695126696965
independence indy23 litter_load,prefire_,5.03908774691021
independence indy23 litter_depth_cm,prefire_,1.28125
independence indy23 duff_depth_cm,prefire_,0.1875
independence indy23 fuel_depth_cm,prefire_,8.7625
independence indy24 mass_1hr,prefire_,0.0493081845836882
independence indy24 mass_10hr,prefire_,0.564163129441943
independence indy24 mass_100hr,prefire_,3.91719790203931
independence indy24 mass_cwd_sound,prefire_,0
independence indy24 mass_cwd_rotten,prefire_,6.98045303521738
independence indy24 total_fine,prefire_,4.53066921606494
independence indy24 total_cwd,prefire_,6.98045303521738
independence indy24 total_fuel,prefire_,33.3838163408509
independence indy24 duff_load,prefire_,15.3076539782457
independence indy24 litter_load,prefire_,6.56504011132296
independence indy24 litter_depth_cm,prefire_,2.4125
independence indy24 duff_depth_cm,prefire_,2
independence indy24 fuel_depth_cm,prefire_,4.6
independence indy25 mass_1hr,prefire_,0.164722806345375
independence indy25 mass_10hr,prefire_,0.332672987794373
independence indy25 mass_100hr,prefire_,0
independence indy25 mass_cwd_sound,prefire_,0
independence indy25 mass_cwd_rotten,prefire_,0
independence indy25 total_fine,prefire_,0.497395794139747
independence indy25 total_cwd,prefire_,0
independence indy25 total_fuel,prefire_,19.332136427304
independence indy25 duff_load,prefire_,5.75829162766487
independence indy25 litter_load,prefire_,13.0764490054994
independence indy25 litter_depth_cm,prefire_,2.925
independence indy25 duff_depth_cm,prefire_,0.8125
independence indy25 fuel_depth_cm,prefire_,10.625
independence indy26 mass_1hr,prefire_,0.195324170866974
independence indy26 mass_10hr,prefire_,2.44121533962824
independence indy26 mass_100hr,prefire_,0
independence indy26 mass_cwd_sound,prefire_,0
independence indy26 mass_cwd_rotten,prefire_,1.84122587919536
independence indy26 total_fine,prefire_,2.63653951049522
independence indy26 total_cwd,prefire_,1.84122587919536
independence indy26 total_fuel,prefire_,45.8546679747699
independence indy26 duff_load,prefire_,27.8313721641834
independence indy26 litter_load,prefire_,13.545530420896
independence indy26 litter_depth_cm,prefire_,3.175
independence indy26 duff_depth_cm,prefire_,3.925
independence indy26 fuel_depth_cm,prefire_,7.0875
independence indy27 mass_1hr,prefire_,1.53080602048474
independence indy27 mass_10hr,prefire_,3.20641293771102
independence indy27 mass_100hr,prefire_,0.655526072825323
independence indy27 mass_cwd_sound,prefire_,0
independence indy27 mass_cwd_rotten,prefire_,0
independence indy27 total_fine,prefire_,5.39274503102109
independence indy27 total_cwd,prefire_,0
independence indy27 total_fuel,prefire_,28.6802055889565
independence indy27 duff_load,prefire_,9.72769379925134
independence indy27 litter_load,prefire_,13.5597667586841
independence indy27 litter_depth_cm,prefire_,4.5625
independence indy27 duff_depth_cm,prefire_,1.34375
independence indy27 fuel_depth_cm,prefire_,26.225
independence indy28 mass_1hr,prefire_,0.215616919868667
independence indy28 mass_10hr,prefire_,2.04292024432458
independence indy28 mass_100hr,prefire_,2.37849525890247
independence indy28 mass_cwd_sound,prefire_,3.64135186786459
independence indy28 mass_cwd_rotten,prefire_,3.77626820358549
independence indy28 total_fine,prefire_,4.63703242309572
independence indy28 total_cwd,prefire_,7.41762007145008
independence indy28 total_fuel,prefire_,38.3594898912199
independence indy28 duff_load,prefire_,11.132233514191
independence indy28 litter_load,prefire_,15.1726038824832
independence indy28 litter_depth_cm,prefire_,4.7125
independence indy28 duff_depth_cm,prefire_,1.525
independence indy28 fuel_depth_cm,prefire_,10.975
independence indy29 mass_1hr,prefire_,0.848870175785656
independence indy29 mass_10hr,prefire_,7.49350530023412
independence indy29 mass_100hr,prefire_,3.63761636176647
independence indy29 mass_cwd_sound,prefire_,0
independence indy29 mass_cwd_rotten,prefire_,0
independence indy29 total_fine,prefire_,11.9799918377862
independence indy29 total_cwd,prefire_,0
independence indy29 total_fuel,prefire_,56.6611892170001
independence indy29 duff_load,prefire_,20.5059476547057
independence indy29 litter_load,prefire_,24.1752497245082
independence indy29 litter_depth_cm,prefire_,5.5625
independence indy29 duff_depth_cm,prefire_,2.9875
independence indy29 fuel_depth_cm,prefire_,9.575
independence indy30 mass_1hr,prefire_,0.175146556
independence indy30 mass_10hr,prefire_,1.233632268
independence indy30 mass_100hr,prefire_,0
independence indy30 mass_cwd_sound,prefire_,0
independence indy30 mass_cwd_rotten,prefire_,0
independence indy30 total_fine,prefire_,1.408778824
independence indy30 total_cwd,prefire_,0
independence indy30 total_fuel,prefire_,21.1044329815
independence indy30 duff_load,prefire_,4.06298772
independence indy30 litter_load,prefire_,15.6326664375
independence indy30 litter_depth_cm,prefire_,3.3375
independence indy30 duff_depth_cm,prefire_,0.6
independence indy30 fuel_depth_cm,prefire_,3.975
independence indy31 mass_1hr,prefire_,0.376357445237732
independence indy31 mass_10hr,prefire_,3.31130195720443
independence indy31 mass_100hr,prefire_,3.01355071735036
independence indy31 mass_cwd_sound,prefire_,2.16911786788526
independence indy31 mass_cwd_rotten,prefire_,2.41884046514844
independence indy31 total_fine,prefire_,6.70121011979252
independence indy31 total_cwd,prefire_,4.58795833303371
independence indy31 total_fuel,prefire_,76.7989454406135
independence indy31 duff_load,prefire_,39.1231561607089
independence indy31 litter_load,prefire_,26.3866208270784
independence indy31 litter_depth_cm,prefire_,7.4375
independence indy31 duff_depth_cm,prefire_,5.4125
independence indy31 fuel_depth_cm,prefire_,13.0375
independence indy32 mass_1hr,prefire_,0.999931240235814
independence indy32 mass_10hr,prefire_,8.04408868996689
independence indy32 mass_100hr,prefire_,1.09387527171149
independence indy32 mass_cwd_sound,prefire_,0
independence indy32 mass_cwd_rotten,prefire_,3.38807746807168
independence indy32 total_fine,prefire_,10.1378952019142
independence indy32 total_cwd,prefire_,3.38807746807168
independence indy32 total_fuel,prefire_,30.2882452751708
independence indy32 duff_load,prefire_,6.15078565073379
independence indy32 litter_load,prefire_,10.6114869544511
independence indy32 litter_depth_cm,prefire_,2.625
independence indy32 duff_depth_cm,prefire_,0.875
independence indy32 fuel_depth_cm,prefire_,19.3
independence indy33 mass_1hr,prefire_,0.768472398827729
independence indy33 mass_10hr,prefire_,2.14905257703883
independence indy33 mass_100hr,prefire_,1.62789668132184
independence indy33 mass_cwd_sound,prefire_,1.36509414537149
independence indy33 mass_cwd_rotten,prefire_,0
independence indy33 total_fine,prefire_,4.54542165718841
independence indy33 total_cwd,prefire_,1.36509414537149
independence indy33 total_fuel,prefire_,42.4532729720518
independence indy33 duff_load,prefire_,15.2841670543395
independence indy33 litter_load,prefire_,21.2585901151525
independence indy33 litter_depth_cm,prefire_,5.125
independence indy33 duff_depth_cm,prefire_,2.1875
independence indy33 fuel_depth_cm,prefire_,10.4375
independence indy34 mass_1hr,prefire_,0.0675026122146367
independence indy34 mass_10hr,prefire_,0.112174626696007
independence indy34 mass_100hr,prefire_,1.03814690966156
independence indy34 mass_cwd_sound,prefire_,0
independence indy34 mass_cwd_rotten,prefire_,0
independence indy34 total_fine,prefire_,1.21782414857221
independence indy34 total_cwd,prefire_,0
independence indy34 total_fuel,prefire_,14.1711232880996
independence indy34 duff_load,prefire_,3.17696988050742
independence indy34 litter_load,prefire_,9.77632925901999
independence indy34 litter_depth_cm,prefire_,2.09375
independence indy34 duff_depth_cm,prefire_,0.46875
independence indy34 fuel_depth_cm,prefire_,7.0125
independence indy35 mass_1hr,prefire_,0.34383650068614
independence indy35 mass_10hr,prefire_,2.34087297041068
independence indy35 mass_100hr,prefire_,2.65578382257613
independence indy35 mass_cwd_sound,prefire_,0
independence indy35 mass_cwd_rotten,prefire_,0
independence indy35 total_fine,prefire_,5.34049329367294
independence indy35 total_cwd,prefire_,0
independence indy35 total_fuel,prefire_,30.1141259863838
independence indy35 duff_load,prefire_,5.64858898446879
independence indy35 litter_load,prefire_,19.1250437082421
independence indy35 litter_depth_cm,prefire_,4.1875
independence indy35 duff_depth_cm,prefire_,0.8125
independence indy35 fuel_depth_cm,prefire_,10.925
independence indy36 mass_1hr,prefire_,0.426642372530993
independence indy36 mass_10hr,prefire_,2.30713893628125
independence indy36 mass_100hr,prefire_,2.6506383629603
independence indy36 mass_cwd_sound,prefire_,0.302479173348628
independence indy36 mass_cwd_rotten,prefire_,4.68659043543463
independence indy36 total_fine,prefire_,5.38441967177254
independence indy36 total_cwd,prefire_,4.98906960878326
independence indy36 total_fuel,prefire_,46.5365020356298
independence indy36 duff_load,prefire_,21.5296085115927
independence indy36 litter_load,prefire_,14.6334042434812
independence indy36 litter_depth_cm,prefire_,5.05
independence indy36 duff_depth_cm,prefire_,2.8875
independence indy36 fuel_depth_cm,prefire_,7.5875
independence indy37 mass_1hr,prefire_,1.69135109306133
independence indy37 mass_10hr,prefire_,7.82501506137974
independence indy37 mass_100hr,prefire_,8.02638959988961
independence indy37 mass_cwd_sound,prefire_,0.754660650326384
independence indy37 mass_cwd_rotten,prefire_,0
independence indy37 total_fine,prefire_,17.5427557543307
independence indy37 total_cwd,prefire_,0.754660650326384
independence indy37 total_fuel,prefire_,58.1563533753312
independence indy37 duff_load,prefire_,25.6133494000463
independence indy37 litter_load,prefire_,14.2455875706278
independence indy37 litter_depth_cm,prefire_,5.4125
independence indy37 duff_depth_cm,prefire_,3.3875
independence indy37 fuel_depth_cm,prefire_,9.825
independence indy38 mass_1hr,prefire_,0.371273867222189
independence indy38 mass_10hr,prefire_,3.47742356417734
independence indy38 mass_100hr,prefire_,2.07632951201423
independence indy38 mass_cwd_sound,prefire_,0
independence indy38 mass_cwd_rotten,prefire_,0.806485320459156
independence indy38 total_fine,prefire_,5.92502694341376
independence indy38 total_cwd,prefire_,0.806485320459156
independence indy38 total_fuel,prefire_,32.0574263520532
independence indy38 duff_load,prefire_,12.3691366817891
independence indy38 litter_load,prefire_,12.9567774063912
independence indy38 litter_depth_cm,prefire_,2.775
independence indy38 duff_depth_cm,prefire_,1.825
independence indy38 fuel_depth_cm,prefire_,4.6625
independence indy39 mass_1hr,prefire_,1.15394767190522
independence indy39 mass_10hr,prefire_,6.91482108034154
independence indy39 mass_100hr,prefire_,1.85804594297162
independence indy39 mass_cwd_sound,prefire_,0
independence indy39 mass_cwd_rotten,prefire_,0
independence indy39 total_fine,prefire_,9.92681469521838
independence indy39 total_cwd,prefire_,0
independence indy39 total_fuel,prefire_,52.7191107162884
independence indy39 duff_load,prefire_,22.6607504869396
independence indy39 litter_load,prefire_,20.1315455341304
independence indy39 litter_depth_cm,prefire_,6.09375
independence indy39 duff_depth_cm,prefire_,3.15625
independence indy39 fuel_depth_cm,prefire_,18.6
independence indy40 mass_1hr,prefire_,0.441656947759603
independence indy40 mass_10hr,prefire_,2.7970577721979
independence indy40 mass_100hr,prefire_,1.5621104940493
independence indy40 mass_cwd_sound,prefire_,0.152558026588387
independence indy40 mass_cwd_rotten,prefire_,2.23147272512256
independence indy40 total_fine,prefire_,4.8008252140068
independence indy40 total_cwd,prefire_,2.38403075171094
independence indy40 total_fuel,prefire_,40.9588248981938
independence indy40 duff_load,prefire_,19.3188683253315
independence indy40 litter_load,prefire_,14.4551006071446
independence indy40 litter_depth_cm,prefire_,3.8625
independence indy40 duff_depth_cm,prefire_,2.7375
independence indy40 fuel_depth_cm,prefire_,6.7625
klamath klamath001 mass_1hr,prefire_,0.594215656929657
klamath klamath001 mass_10hr,prefire_,2.08345951789009
klamath klamath001 mass_100hr,prefire_,4.54532975376539
klamath klamath001 mass_cwd_sound,prefire_,2.6354554935073
klamath klamath001 mass_cwd_rotten,prefire_,0
klamath klamath001 total_fine,prefire_,7.22300492858514
klamath klamath001 total_cwd,prefire_,2.6354554935073
klamath klamath001 total_fuel,prefire_,26.5529053473141
klamath klamath001 duff_load,prefire_,6.77878923491062
klamath klamath001 litter_load,prefire_,9.91565569031104
klamath klamath001 litter_depth_cm,prefire_,2.6875
klamath klamath001 duff_depth_cm,prefire_,1.125
klamath klamath001 fuel_depth_cm,prefire_,2.24375
klamath klamath002 mass_1hr,prefire_,0.529346424240222
klamath klamath002 mass_10hr,prefire_,3.02554468608045
klamath klamath002 mass_100hr,prefire_,1.51035218238685
klamath klamath002 mass_cwd_sound,prefire_,0.355877213623534
klamath klamath002 mass_cwd_rotten,prefire_,0
klamath klamath002 total_fine,prefire_,5.06524329270752
klamath klamath002 total_cwd,prefire_,0.355877213623534
klamath klamath002 total_fuel,prefire_,16.8837431689155
klamath klamath002 duff_load,prefire_,2.09043908364483
klamath klamath002 litter_load,prefire_,9.37218357893959
klamath klamath002 litter_depth_cm,prefire_,2.625
klamath klamath002 duff_depth_cm,prefire_,0.35
klamath klamath002 fuel_depth_cm,prefire_,2.7125
klamath klamath003 mass_1hr,prefire_,0.407181306782232
klamath klamath003 mass_10hr,prefire_,2.05602486571486
klamath klamath003 mass_100hr,prefire_,3.49040876581152
klamath klamath003 mass_cwd_sound,prefire_,1.67759154049323
klamath klamath003 mass_cwd_rotten,prefire_,0
klamath klamath003 total_fine,prefire_,5.95361493830861
klamath klamath003 total_cwd,prefire_,1.67759154049323
klamath klamath003 total_fuel,prefire_,26.9525404426473
klamath klamath003 duff_load,prefire_,13.4576677741233
klamath klamath003 litter_load,prefire_,5.86366618972215
klamath klamath003 litter_depth_cm,prefire_,3
klamath klamath003 duff_depth_cm,prefire_,2.1875
klamath klamath003 fuel_depth_cm,prefire_,157.725
klamath klamath004 mass_1hr,prefire_,0.088462992
klamath klamath004 mass_10hr,prefire_,0.918332928
klamath klamath004 mass_100hr,prefire_,4.843148904
klamath klamath004 mass_cwd_sound,prefire_,0
klamath klamath004 mass_cwd_rotten,prefire_,0
klamath klamath004 total_fine,prefire_,5.849944824
klamath klamath004 total_cwd,prefire_,0
klamath klamath005 mass_1hr,prefire_,0.562260130475351
klamath klamath005 mass_10hr,prefire_,2.45412332266214
klamath klamath005 mass_100hr,prefire_,5.71282614699137
klamath klamath005 mass_cwd_sound,prefire_,8.04307412513162
klamath klamath005 mass_cwd_rotten,prefire_,0.430734791866329
klamath klamath005 total_fine,prefire_,8.72920960012885
klamath klamath005 total_cwd,prefire_,8.47380891699795
klamath klamath005 total_fuel,prefire_,27.1053541640213
klamath klamath005 duff_load,prefire_,0
klamath klamath005 litter_load,prefire_,9.90233564689446
klamath klamath005 litter_depth_cm,prefire_,2.7875
klamath klamath005 duff_depth_cm,prefire_,0
klamath klamath005 fuel_depth_cm,prefire_,3.8625
klamath klamath006 mass_1hr,prefire_,0.27644685
klamath klamath006 mass_10hr,prefire_,1.377499392
klamath klamath006 mass_100hr,prefire_,3.228765936
klamath klamath006 mass_cwd_sound,prefire_,0
klamath klamath006 mass_cwd_rotten,prefire_,0
klamath klamath006 total_fine,prefire_,4.882712178
klamath klamath006 total_cwd,prefire_,0
