site,year,plot_id,tag,status,species_id,dbh,height,ht_to_crownlive,ht_to_crowndead,crown_class,crown_width,deacy,bolechar,stump_diam,stump_ht,scorch_ht,scorch,torch_ht,torch,notes,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,NOTES
,,,,,,cm,m,m,m,,m,,m,cm,m,m,%,m,%,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,,dead,pije,19.5,5,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,851,live,abco ,46.9,16,7,0.2,CO,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,852,live,abco ,14.5,7,3,,IN,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,853,live,abco ,17.6,8,4,0.2,OV,1.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,854,live,abco ,17,7.2,3.5,0.3,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,855,live,abco ,40.1,16,5,0.2,CO,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,856,live,abco ,7.8,4.5,2.5,0.4,OV,0.75,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,857,live,pije,21.5,13,5,2,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,858,live,abco ,31.8,14,11,0.2,IN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,859,live,abco ,38.6,17,4.5,0.4,IN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,860,live,abco ,44,20,7,1.5,CO,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,861,live,abco ,14.6,5.5,2,0.4,OV,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,862,live,abco ,41.3,21,8,0.8,CO,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,863,live,abco ,20.4,7,5,0.1,OV,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,864,live,abco ,35.2,20,7,0.3,CO,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,865,live,abco ,14.6,6,2,0.1,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,866,live,abco ,28.8,15,10,1.2,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,,dead,abco,10.8,4.5,,0.01,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,867,live,abco ,32.5,16,8,1.5,IN,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,,dead,pije,40.3,16,,1,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,868,live,abco,63.3,20,7,0.1,CO,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,869,live,pije,26.2,14,6,,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,,dead,pije,16.9,7,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,870,live,abco,27.8,14,7,0.8,IN,3,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,871,live,pije,38.2,14,9,,IN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,872,live,pije,48.2,18,11,,IN,3.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,873,live,pije,10.9,5,3,1.5,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,874,live,abco,31.8,16.4,9,0.6,IN,2.6,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,875,live,abco,15.3,6,2,0.2,OV,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,876,live,pije,27.2,14,9,3.5,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,877,live,pije,36.4,13.5,9,,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton22,878,live,pije,16.5,10,3.5,1.6,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,879,live,abco,66.2,24,9,2,CO,2,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,880,live,abco,43.9,20,8,0.4,CO,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,881,live,abco,51.5,21,6,0.6,CO,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,882,live,pije,22.9,10,4,1.8,OV,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,883,live,pico,48.2,20,10,1.8,CO,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,884,live,abco,43.5,12,4,0.7,IN,3.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,885,live,cade,10.4,3.5,1.1,0.1,IN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,886,live,cade,13.8,5,2.2,0.2,IN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,887,live,abco,65.5,22,3,0.8,CO,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,888,live,abco,13.4,5,2,0.1,IN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,889,live,abco,17,7,2.3,0.1,IN,2.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,890,live,cade,20.5,3,1.7,0.1,IN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,891,live,abco,9.5,4,2.5,0.1,OV,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,892,live,abco,30.9,13,2,0.2,IN,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,893,live,pije,46.3,20,11,none,IN,1.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,894,live,cade,7.9,4,1.7,0.1,IN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,895,live,abco ,80.4,21,11,0.1,CO,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton23,stump,,cade,,,,,,,3,,133,0.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,896,live,cade,10.4,3.5,1.9,0.1,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,897,live,cade,14.3,5.2,2,0.1,IN,1.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,899,live,cade,11.9,4.5,1.8,0.1,OV,1.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,900,live,cade,9.9,3.6,1.7,0.1,IN,1.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,902,live,cade,10.4,3.2,1.7,0.1,OV,1.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,903,live,pije,22,8.5,6,3,IN,1.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,904,live,pije,15.8,7.5,5,none,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,905,live,pije,24.1,9,6,3,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,906,live,pije,61.7,22.3,10,8,CO,3.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,907,live,cade,9,3.3,1.3,0.1,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,908,live,cade,8.4,3.5,2.2,0.3,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,909,live,cade,7.6,3,1.75,1.25,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,911,live,cade,9,4,2.5,1.5,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,912,live,pije,17.4,8.7,6.5,4,OV,1.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,913,live,cade,16,5.5,2,0.3,IN,1.2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,914,live,pije,33.2,15.7,6,3.2,IN,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,915,live,cade,8.5,3.5,2.5,1,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,916,live,cade,14,4.5,2.5,1,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,917,live,cade,8,3,1.5,0.1,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,918,live,cade,11.1,5,2.5,0.5,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,919,live,cade,9.1,3.4,1.6,0.1,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,920,live,cade,9.2,5,2.5,1,IN,0.8,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,921,live,cade,12.9,5.5,2.5,0.1,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,922,live,pije,70.8,26,10,8,CO,4,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,,dead,pije,14.3,5,,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,923,live,cade,7.8,3.7,2.2,0.4,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,,dead,pije,11,7,,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,924,live,cade,8,4,2,0.5,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,925,live,cade,11.6,5.5,2,0.1,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,926,live,cade,8.8,3.5,2.5,1,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,927,live,pije,23,11,7.5,5,OV,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,928,live,cade,20,13,8,none,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,929,live,cade,8.6,4.5,2,0.01,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,930,live,cade,11.9,5,2.2,0.1,IN,1.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,931,live,cade,9.5,5.5,3,1.5,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,932,live,cade,8,4,1.8,0.1,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,933,live,cade,8.3,4.5,1.5,none,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,934,live,cade,8.8,4,1.8,0.2,IN,1.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,936,live,cade,12.1,5.5,2,0.5,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,937,live,cade,8.2,4,1.9,0.1,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,938,live,pije,45.2,19.9,10.8,7,CO,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,939,live,cade,8.6,3.5,5.2,0.2,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,940,live,cade,7.6,3,1.6,0.1,OV,1.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,941,live,pije,38.3,21.4,9,5,CO,2,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,stump,,cade,,,,,,,2,,31.5,2.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,942,live,cade,7.6,3.5,1.9,0.1,IN,1.25,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,943,live,cade,10,3.5,1,0.5,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,944,live,pije,52.1,24.4,12,8,CO,2.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,945,live,cade,7.9,3.5,1.5,0.5,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,946,live,cade,7.8,3.2,1,0.1,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,947,live,cade,9.8,4,1.5,0.5,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,948,live,cade,9.5,3.5,2,0.72,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,949,live,cade,8.3,4,0.5,0.1,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,950,live,cade,8.1,4.5,1.3,0.5,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,951,live,cade,10.6,3.5,2,0.8,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,952,live,cade,7.8,3,2.2,0.8,OV,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,953,live,cade,7.6,3,2,0.2,OV,0.5,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,954,live,cade,11.3,4,1.8,0.2,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,955,live,cade,11.5,3.5,2.1,0.3,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,956,live,cade,10,4,2,0.1,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,957,live,cade,9.7,3,2,0.5,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,958,live,cade,11,4,2,0.3,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,959,live,cade,9,3,1.7,0.2,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,960,live,cade,8.3,3,1.7,0.2,IN,0.75,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,961,live,pije,80.8,28,20,10,CO,4,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,962,live,cade,12.1,4,1.7,0.2,IN,1,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,963,live,cade,9.4,3,2,0.2,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,964,live,abco,8.2,3,2.2,0.4,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,965,live,cade,10,3,2.3,0.2,OV,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,966,live,cade,13,4,1.7,0.2,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,967,live,cade,9.7,4,1.6,0.2,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,968,live,cade,11.5,4,1.4,0.2,IN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,969,live,cade,9.9,3,1.6,0.4,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,970,live,cade,7.8,3,1.9,0.3,IN,1,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,971,live,pije,29.2,13,7.2,4,IN,2,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,972,live,cade,10.4,5,2,0.1,OV,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,973,live,cade,8.5,3,1.9,0.2,IN,1.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,burton24,974,live,cade,8.4,3,2.1,0.3,IN,0.5,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,bliss1,,live,abco,40.6,18.3,5.3,,CO,1.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,bliss1,,stump,abco,,,,,,,1,,30,0.15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,bliss1,,live,abco,24.6,9.1,3,,IN,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,bliss1,,dead,abco,36.7,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lakesdistrict,2019,bliss1,,live,abco,29.2,16,5.5,,IN,1.75,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
