site,plotid,pre_post_fire,year,diamclass,n_trees_diamclass,n_trees_diamclass_acre
springsfire,springs25,prefire,2019,[80-100],0,0
springsfire,springs26,postfire,2020,[<20],3,30
springsfire,springs26,postfire,2020,[20-40],8,80
springsfire,springs26,postfire,2020,[40-60],3,30
springsfire,springs26,postfire,2020,[>100],0,0
springsfire,springs26,postfire,2020,[60-80],1,10
springsfire,springs26,postfire,2020,[80-100],0,0
springsfire,springs26,prefire,2019,[<20],16,160
springsfire,springs26,prefire,2019,[20-40],11,110
springsfire,springs26,prefire,2019,[40-60],2,20
springsfire,springs26,prefire,2019,[>100],0,0
springsfire,springs26,prefire,2019,[60-80],2,20
springsfire,springs26,prefire,2019,[80-100],0,0
springsfire,springs27,postfire,2020,[<20],6,60
springsfire,springs27,postfire,2020,[20-40],7,70
springsfire,springs27,postfire,2020,[40-60],3,30
springsfire,springs27,postfire,2020,[>100],0,0
springsfire,springs27,postfire,2020,[60-80],0,0
springsfire,springs27,postfire,2020,[80-100],0,0
springsfire,springs27,prefire,2019,[<20],6,60
springsfire,springs27,prefire,2019,[20-40],7,70
springsfire,springs27,prefire,2019,[40-60],3,30
springsfire,springs27,prefire,2019,[>100],0,0
springsfire,springs27,prefire,2019,[60-80],0,0
springsfire,springs27,prefire,2019,[80-100],0,0
springsfire,springs28,postfire,2020,[<20],11,110
springsfire,springs28,postfire,2020,[20-40],9,90
springsfire,springs28,postfire,2020,[40-60],1,10
springsfire,springs28,postfire,2020,[>100],0,0
springsfire,springs28,postfire,2020,[60-80],2,20
springsfire,springs28,postfire,2020,[80-100],0,0
springsfire,springs28,prefire,2019,[<20],15,150
springsfire,springs28,prefire,2019,[20-40],10,100
springsfire,springs28,prefire,2019,[40-60],2,20
springsfire,springs28,prefire,2019,[>100],0,0
springsfire,springs28,prefire,2019,[60-80],1,10
springsfire,springs28,prefire,2019,[80-100],0,0
springsfire,springs29,postfire,2020,[<20],0,0
springsfire,springs29,postfire,2020,[20-40],2,20
springsfire,springs29,postfire,2020,[40-60],3,30
springsfire,springs29,postfire,2020,[>100],0,0
springsfire,springs29,postfire,2020,[60-80],0,0
springsfire,springs29,postfire,2020,[80-100],0,0
springsfire,springs29,prefire,2019,[<20],0,0
springsfire,springs29,prefire,2019,[20-40],2,20
springsfire,springs29,prefire,2019,[40-60],3,30
springsfire,springs29,prefire,2019,[>100],0,0
springsfire,springs29,prefire,2019,[60-80],0,0
springsfire,springs29,prefire,2019,[80-100],0,0
springsfire,springs30,postfire,2020,[<20],9,90
springsfire,springs30,postfire,2020,[20-40],9,90
springsfire,springs30,postfire,2020,[40-60],1,10
springsfire,springs30,postfire,2020,[>100],1,10
springsfire,springs30,postfire,2020,[60-80],0,0
springsfire,springs30,postfire,2020,[80-100],0,0
springsfire,springs30,prefire,2019,[<20],22,220
springsfire,springs30,prefire,2019,[20-40],9,90
springsfire,springs30,prefire,2019,[40-60],1,10
springsfire,springs30,prefire,2019,[>100],1,10
springsfire,springs30,prefire,2019,[60-80],0,0
springsfire,springs30,prefire,2019,[80-100],0,0
springsfire,springs37,postfire,2020,[<20],1,10
springsfire,springs37,postfire,2020,[20-40],2,20
springsfire,springs37,postfire,2020,[40-60],8,80
springsfire,springs37,postfire,2020,[>100],0,0
springsfire,springs37,postfire,2020,[60-80],1,10
springsfire,springs37,postfire,2020,[80-100],1,10
springsfire,springs37,prefire,2019,[<20],4,40
springsfire,springs37,prefire,2019,[20-40],2,20
springsfire,springs37,prefire,2019,[40-60],8,80
springsfire,springs37,prefire,2019,[>100],0,0
springsfire,springs37,prefire,2019,[60-80],1,10
springsfire,springs37,prefire,2019,[80-100],1,10
springsfire,springs38,postfire,2020,[<20],0,0
springsfire,springs38,postfire,2020,[20-40],0,0
springsfire,springs38,postfire,2020,[40-60],4,40
springsfire,springs38,postfire,2020,[>100],0,0
springsfire,springs38,postfire,2020,[60-80],4,40
springsfire,springs38,postfire,2020,[80-100],0,0
springsfire,springs38,prefire,2019,[<20],0,0
springsfire,springs38,prefire,2019,[20-40],0,0
springsfire,springs38,prefire,2019,[40-60],4,40
springsfire,springs38,prefire,2019,[>100],0,0
springsfire,springs38,prefire,2019,[60-80],4,40
springsfire,springs38,prefire,2019,[80-100],0,0
springsfire,springs39,postfire,2020,[<20],0,0
springsfire,springs39,postfire,2020,[20-40],0,0
springsfire,springs39,postfire,2020,[40-60],3,30
springsfire,springs39,postfire,2020,[>100],0,0
springsfire,springs39,postfire,2020,[60-80],1,10
springsfire,springs39,postfire,2020,[80-100],0,0
springsfire,springs39,prefire,2019,[<20],0,0
springsfire,springs39,prefire,2019,[20-40],0,0
springsfire,springs39,prefire,2019,[40-60],4,40
springsfire,springs39,prefire,2019,[>100],0,0
springsfire,springs39,prefire,2019,[60-80],0,0
springsfire,springs39,prefire,2019,[80-100],0,0
springsfire,springs40,postfire,2020,[<20],2,20
springsfire,springs40,postfire,2020,[20-40],3,30
springsfire,springs40,postfire,2020,[40-60],1,10
springsfire,springs40,postfire,2020,[>100],0,0
springsfire,springs40,postfire,2020,[60-80],0,0
springsfire,springs40,postfire,2020,[80-100],0,0
springsfire,springs40,prefire,2019,[<20],3,30
springsfire,springs40,prefire,2019,[20-40],4,40
springsfire,springs40,prefire,2019,[40-60],1,10
springsfire,springs40,prefire,2019,[>100],0,0
springsfire,springs40,prefire,2019,[60-80],0,0
springsfire,springs40,prefire,2019,[80-100],0,0
springsfire,springs41,prefire,2020,[<20],0,0
springsfire,springs41,prefire,2020,[20-40],1,10
springsfire,springs41,prefire,2020,[40-60],5,50
springsfire,springs41,prefire,2020,[>100],0,0
springsfire,springs41,prefire,2020,[60-80],2,20
springsfire,springs41,prefire,2020,[80-100],0,0
springsfire,springs42,prefire,2020,[<20],0,0
springsfire,springs42,prefire,2020,[20-40],1,10
springsfire,springs42,prefire,2020,[40-60],3,30
springsfire,springs42,prefire,2020,[>100],0,0
springsfire,springs42,prefire,2020,[60-80],0,0
springsfire,springs42,prefire,2020,[80-100],0,0
springsfire,springs43,prefire,2020,[<20],7,70
springsfire,springs43,prefire,2020,[20-40],7,70
springsfire,springs43,prefire,2020,[40-60],1,10
springsfire,springs43,prefire,2020,[>100],0,0
springsfire,springs43,prefire,2020,[60-80],0,0
springsfire,springs43,prefire,2020,[80-100],0,0
springsfire,springs44,prefire,2020,[<20],0,0
springsfire,springs44,prefire,2020,[20-40],4,40
springsfire,springs44,prefire,2020,[40-60],5,50
springsfire,springs44,prefire,2020,[>100],0,0
springsfire,springs44,prefire,2020,[60-80],1,10
springsfire,springs44,prefire,2020,[80-100],0,0
springsfire,springs45,prefire,2020,[<20],0,0
springsfire,springs45,prefire,2020,[20-40],1,10
springsfire,springs45,prefire,2020,[40-60],1,10
springsfire,springs45,prefire,2020,[>100],0,0
springsfire,springs45,prefire,2020,[60-80],2,20
springsfire,springs45,prefire,2020,[80-100],0,0
springsfire,springs46,prefire,2020,[<20],0,0
springsfire,springs46,prefire,2020,[20-40],1,10
springsfire,springs46,prefire,2020,[40-60],3,30
springsfire,springs46,prefire,2020,[>100],0,0
springsfire,springs46,prefire,2020,[60-80],2,20
springsfire,springs46,prefire,2020,[80-100],0,0
springsfire,springs47,prefire,2020,[<20],0,0
springsfire,springs47,prefire,2020,[20-40],1,10
springsfire,springs47,prefire,2020,[40-60],3,30
springsfire,springs47,prefire,2020,[>100],0,0
springsfire,springs47,prefire,2020,[60-80],1,10
springsfire,springs47,prefire,2020,[80-100],0,0
springsfire,springs48,prefire,2020,[<20],0,0
springsfire,springs48,prefire,2020,[20-40],0,0
springsfire,springs48,prefire,2020,[40-60],2,20
springsfire,springs48,prefire,2020,[>100],0,0
springsfire,springs48,prefire,2020,[60-80],1,10
springsfire,springs48,prefire,2020,[80-100],0,0
springsfire,springs49,prefire,2020,[<20],0,0
springsfire,springs49,prefire,2020,[20-40],2,20
springsfire,springs49,prefire,2020,[40-60],1,10
springsfire,springs49,prefire,2020,[>100],0,0
springsfire,springs49,prefire,2020,[60-80],3,30
springsfire,springs49,prefire,2020,[80-100],0,0
springsfire,springs50,prefire,2020,[<20],0,0
springsfire,springs50,prefire,2020,[20-40],0,0
springsfire,springs50,prefire,2020,[40-60],1,10
springsfire,springs50,prefire,2020,[>100],0,0
springsfire,springs50,prefire,2020,[60-80],1,10
springsfire,springs50,prefire,2020,[80-100],0,0
springsfire,springs51,prefire,2020,[<20],0,0
springsfire,springs51,prefire,2020,[20-40],1,10
springsfire,springs51,prefire,2020,[40-60],4,40
springsfire,springs51,prefire,2020,[>100],0,0
springsfire,springs51,prefire,2020,[60-80],3,30
springsfire,springs51,prefire,2020,[80-100],0,0
SugarPineSP,sugarpine1,prefire,2020,[<20],0,0
SugarPineSP,sugarpine1,prefire,2020,[20-40],6,60
SugarPineSP,sugarpine1,prefire,2020,[40-60],6,60
SugarPineSP,sugarpine1,prefire,2020,[>100],0,0
SugarPineSP,sugarpine1,prefire,2020,[60-80],1,10
SugarPineSP,sugarpine1,prefire,2020,[80-100],0,0
SugarPineSP,sugarpine2,prefire,2020,[<20],0,0
SugarPineSP,sugarpine2,prefire,2020,[20-40],7,70
SugarPineSP,sugarpine2,prefire,2020,[40-60],2,20
SugarPineSP,sugarpine2,prefire,2020,[>100],0,0
SugarPineSP,sugarpine2,prefire,2020,[60-80],6,60
SugarPineSP,sugarpine2,prefire,2020,[80-100],2,20
Valentine,VR1,prefire,2020,[<20],4,40
Valentine,VR1,prefire,2020,[20-40],9,90
Valentine,VR1,prefire,2020,[40-60],6,60
Valentine,VR1,prefire,2020,[>100],0,0
Valentine,VR1,prefire,2020,[60-80],2,20
Valentine,VR1,prefire,2020,[80-100],0,0
Valentine,VR10,prefire,2020,[<20],10,100
Valentine,VR10,prefire,2020,[20-40],4,40
Valentine,VR10,prefire,2020,[40-60],0,0
Valentine,VR10,prefire,2020,[>100],0,0
Valentine,VR10,prefire,2020,[60-80],3,30
Valentine,VR10,prefire,2020,[80-100],2,20
Valentine,VR10N,prefire,2020,[<20],1,10
Valentine,VR10N,prefire,2020,[20-40],8,80
Valentine,VR10N,prefire,2020,[40-60],3,30
Valentine,VR10N,prefire,2020,[>100],0,0
Valentine,VR10N,prefire,2020,[60-80],1,10
Valentine,VR10N,prefire,2020,[80-100],0,0
Valentine,VR11,prefire,2020,[<20],9,90
Valentine,VR11,prefire,2020,[20-40],6,60
Valentine,VR11,prefire,2020,[40-60],5,50
Valentine,VR11,prefire,2020,[>100],1,10
Valentine,VR11,prefire,2020,[60-80],2,20
Valentine,VR11,prefire,2020,[80-100],0,0
Valentine,VR11N,prefire,2020,[<20],0,0
Valentine,VR11N,prefire,2020,[20-40],10,100
Valentine,VR11N,prefire,2020,[40-60],3,30
Valentine,VR11N,prefire,2020,[>100],0,0
Valentine,VR11N,prefire,2020,[60-80],2,20
Valentine,VR11N,prefire,2020,[80-100],1,10
Valentine,VR12,prefire,2020,[<20],1,10
Valentine,VR12,prefire,2020,[20-40],11,110
Valentine,VR12,prefire,2020,[40-60],1,10
Valentine,VR12,prefire,2020,[>100],0,0
Valentine,VR12,prefire,2020,[60-80],5,50
Valentine,VR12,prefire,2020,[80-100],3,30
Valentine,VR12N,prefire,2020,[<20],3,30
Valentine,VR12N,prefire,2020,[20-40],10,100
Valentine,VR12N,prefire,2020,[40-60],8,80
Valentine,VR12N,prefire,2020,[>100],0,0
Valentine,VR12N,prefire,2020,[60-80],2,20
Valentine,VR12N,prefire,2020,[80-100],0,0
Valentine,VR13,prefire,2020,[<20],6,60
Valentine,VR13,prefire,2020,[20-40],7,70
Valentine,VR13,prefire,2020,[40-60],5,50
Valentine,VR13,prefire,2020,[>100],1,10
Valentine,VR13,prefire,2020,[60-80],2,20
Valentine,VR13,prefire,2020,[80-100],0,0
Valentine,VR13N,prefire,2020,[<20],9,90
Valentine,VR13N,prefire,2020,[20-40],14,140
Valentine,VR13N,prefire,2020,[40-60],5,50
Valentine,VR13N,prefire,2020,[>100],1,10
Valentine,VR13N,prefire,2020,[60-80],0,0
Valentine,VR13N,prefire,2020,[80-100],0,0
Valentine,VR14,prefire,2020,[<20],17,170
Valentine,VR14,prefire,2020,[20-40],7,70
Valentine,VR14,prefire,2020,[40-60],2,20
Valentine,VR14,prefire,2020,[>100],1,10
Valentine,VR14,prefire,2020,[60-80],1,10
Valentine,VR14,prefire,2020,[80-100],0,0
Valentine,VR14N,prefire,2020,[<20],2,20
Valentine,VR14N,prefire,2020,[20-40],5,50
Valentine,VR14N,prefire,2020,[40-60],2,20
Valentine,VR14N,prefire,2020,[>100],0,0
Valentine,VR14N,prefire,2020,[60-80],0,0
Valentine,VR14N,prefire,2020,[80-100],1,10
Valentine,VR16,prefire,2020,[<20],7,70
Valentine,VR16,prefire,2020,[20-40],10,100
Valentine,VR16,prefire,2020,[40-60],3,30
Valentine,VR16,prefire,2020,[>100],0,0
Valentine,VR16,prefire,2020,[60-80],0,0
Valentine,VR16,prefire,2020,[80-100],1,10
Valentine,VR16N,prefire,2020,[<20],9,90
Valentine,VR16N,prefire,2020,[20-40],21,210
Valentine,VR16N,prefire,2020,[40-60],7,70
Valentine,VR16N,prefire,2020,[>100],0,0
Valentine,VR16N,prefire,2020,[60-80],4,40
Valentine,VR16N,prefire,2020,[80-100],0,0
Valentine,VR19,prefire,2020,[<20],25,250
Valentine,VR19,prefire,2020,[20-40],8,80
Valentine,VR19,prefire,2020,[40-60],7,70
Valentine,VR19,prefire,2020,[>100],0,0
Valentine,VR19,prefire,2020,[60-80],3,30
Valentine,VR19,prefire,2020,[80-100],3,30
Valentine,VR1N,prefire,2020,[<20],7,70
Valentine,VR1N,prefire,2020,[20-40],11,110
Valentine,VR1N,prefire,2020,[40-60],4,40
Valentine,VR1N,prefire,2020,[>100],0,0
Valentine,VR1N,prefire,2020,[60-80],2,20
Valentine,VR1N,prefire,2020,[80-100],0,0
Valentine,VR2,prefire,2020,[<20],1,10
Valentine,VR2,prefire,2020,[20-40],7,70
Valentine,VR2,prefire,2020,[40-60],3,30
Valentine,VR2,prefire,2020,[>100],0,0
Valentine,VR2,prefire,2020,[60-80],1,10
Valentine,VR2,prefire,2020,[80-100],2,20
Valentine,VR20,prefire,2020,[<20],5,50
Valentine,VR20,prefire,2020,[20-40],11,110
Valentine,VR20,prefire,2020,[40-60],7,70
Valentine,VR20,prefire,2020,[>100],0,0
Valentine,VR20,prefire,2020,[60-80],3,30
Valentine,VR20,prefire,2020,[80-100],2,20
Valentine,VR20N,prefire,2020,[<20],3,30
Valentine,VR20N,prefire,2020,[20-40],12,120
Valentine,VR20N,prefire,2020,[40-60],4,40
Valentine,VR20N,prefire,2020,[>100],0,0
Valentine,VR20N,prefire,2020,[60-80],1,10
Valentine,VR20N,prefire,2020,[80-100],0,0
Valentine,VR21,prefire,2020,[<20],0,0
Valentine,VR21,prefire,2020,[20-40],4,40
Valentine,VR21,prefire,2020,[40-60],3,30
Valentine,VR21,prefire,2020,[>100],0,0
Valentine,VR21,prefire,2020,[60-80],0,0
Valentine,VR21,prefire,2020,[80-100],1,10
Valentine,VR21N,prefire,2020,[<20],8,80
Valentine,VR21N,prefire,2020,[20-40],13,130
Valentine,VR21N,prefire,2020,[40-60],8,80
Valentine,VR21N,prefire,2020,[>100],0,0
Valentine,VR21N,prefire,2020,[60-80],1,10
Valentine,VR21N,prefire,2020,[80-100],0,0
Valentine,VR22,prefire,2020,[<20],6,60
Valentine,VR22,prefire,2020,[20-40],2,20
Valentine,VR22,prefire,2020,[40-60],4,40
Valentine,VR22,prefire,2020,[>100],0,0
Valentine,VR22,prefire,2020,[60-80],1,10
Valentine,VR22,prefire,2020,[80-100],0,0
Valentine,VR22N,prefire,2020,[<20],17,170
Valentine,VR22N,prefire,2020,[20-40],11,110
Valentine,VR22N,prefire,2020,[40-60],2,20
Valentine,VR22N,prefire,2020,[>100],0,0
Valentine,VR22N,prefire,2020,[60-80],0,0
Valentine,VR22N,prefire,2020,[80-100],0,0
Valentine,VR23,prefire,2020,[<20],4,40
Valentine,VR23,prefire,2020,[20-40],9,90
Valentine,VR23,prefire,2020,[40-60],3,30
Valentine,VR23,prefire,2020,[>100],2,20
Valentine,VR23,prefire,2020,[60-80],3,30
Valentine,VR23,prefire,2020,[80-100],3,30
Valentine,VR24,prefire,2020,[<20],5,50
Valentine,VR24,prefire,2020,[20-40],19,190
Valentine,VR24,prefire,2020,[40-60],5,50
Valentine,VR24,prefire,2020,[>100],0,0
Valentine,VR24,prefire,2020,[60-80],1,10
Valentine,VR24,prefire,2020,[80-100],0,0
Valentine,VR24N,prefire,2020,[<20],2,20
Valentine,VR24N,prefire,2020,[20-40],1,10
Valentine,VR24N,prefire,2020,[40-60],2,20
Valentine,VR24N,prefire,2020,[>100],1,10
Valentine,VR24N,prefire,2020,[60-80],2,20
Valentine,VR24N,prefire,2020,[80-100],0,0
Valentine,VR25,prefire,2020,[<20],15,150
Valentine,VR25,prefire,2020,[20-40],34,340
Valentine,VR25,prefire,2020,[40-60],5,50
Valentine,VR25,prefire,2020,[>100],0,0
Valentine,VR25,prefire,2020,[60-80],0,0
Valentine,VR25,prefire,2020,[80-100],0,0
Valentine,VR25N,prefire,2020,[<20],13,130
Valentine,VR25N,prefire,2020,[20-40],14,140
Valentine,VR25N,prefire,2020,[40-60],11,110
Valentine,VR25N,prefire,2020,[>100],0,0
Valentine,VR25N,prefire,2020,[60-80],3,30
Valentine,VR25N,prefire,2020,[80-100],1,10
Valentine,VR25S,prefire,2020,[<20],3,30
Valentine,VR25S,prefire,2020,[20-40],6,60
Valentine,VR25S,prefire,2020,[40-60],2,20
Valentine,VR25S,prefire,2020,[>100],0,0
Valentine,VR25S,prefire,2020,[60-80],2,20
Valentine,VR25S,prefire,2020,[80-100],0,0
Valentine,VR26,prefire,2020,[<20],0,0
Valentine,VR26,prefire,2020,[20-40],3,30
Valentine,VR26,prefire,2020,[40-60],4,40
Valentine,VR26,prefire,2020,[>100],0,0
Valentine,VR26,prefire,2020,[60-80],0,0
Valentine,VR26,prefire,2020,[80-100],0,0
Valentine,VR26N,prefire,2020,[<20],10,100
Valentine,VR26N,prefire,2020,[20-40],22,220
Valentine,VR26N,prefire,2020,[40-60],0,0
Valentine,VR26N,prefire,2020,[>100],0,0
Valentine,VR26N,prefire,2020,[60-80],1,10
Valentine,VR26N,prefire,2020,[80-100],0,0
Valentine,VR26S,prefire,2020,[<20],3,30
Valentine,VR26S,prefire,2020,[20-40],8,80
Valentine,VR26S,prefire,2020,[40-60],11,110
Valentine,VR26S,prefire,2020,[>100],0,0
Valentine,VR26S,prefire,2020,[60-80],1,10
Valentine,VR26S,prefire,2020,[80-100],0,0
Valentine,VR29,prefire,2020,[<20],1,10
Valentine,VR29,prefire,2020,[20-40],9,90
Valentine,VR29,prefire,2020,[40-60],7,70
Valentine,VR29,prefire,2020,[>100],1,10
Valentine,VR29,prefire,2020,[60-80],1,10
Valentine,VR29,prefire,2020,[80-100],2,20
Valentine,VR2N,prefire,2020,[<20],4,40
Valentine,VR2N,prefire,2020,[20-40],7,70
Valentine,VR2N,prefire,2020,[40-60],6,60
Valentine,VR2N,prefire,2020,[>100],0,0
Valentine,VR2N,prefire,2020,[60-80],3,30
Valentine,VR2N,prefire,2020,[80-100],1,10
Valentine,vr3,prefire,2020,[<20],5,50
Valentine,vr3,prefire,2020,[20-40],1,10
Valentine,vr3,prefire,2020,[40-60],3,30
Valentine,vr3,prefire,2020,[>100],0,0
Valentine,vr3,prefire,2020,[60-80],1,10
Valentine,vr3,prefire,2020,[80-100],0,0
Valentine,VR30,prefire,2020,[<20],3,30
Valentine,VR30,prefire,2020,[20-40],8,80
Valentine,VR30,prefire,2020,[40-60],1,10
Valentine,VR30,prefire,2020,[>100],0,0
Valentine,VR30,prefire,2020,[60-80],2,20
Valentine,VR30,prefire,2020,[80-100],0,0
Valentine,VR30N,prefire,2020,[<20],2,20
Valentine,VR30N,prefire,2020,[20-40],3,30
Valentine,VR30N,prefire,2020,[40-60],2,20
Valentine,VR30N,prefire,2020,[>100],0,0
Valentine,VR30N,prefire,2020,[60-80],0,0
Valentine,VR30N,prefire,2020,[80-100],0,0
Valentine,VR31,prefire,2020,[<20],9,90
Valentine,VR31,prefire,2020,[20-40],7,70
Valentine,VR31,prefire,2020,[40-60],2,20
Valentine,VR31,prefire,2020,[>100],1,10
Valentine,VR31,prefire,2020,[60-80],3,30
Valentine,VR31,prefire,2020,[80-100],1,10
Valentine,VR31N,prefire,2020,[<20],8,80
Valentine,VR31N,prefire,2020,[20-40],7,70
Valentine,VR31N,prefire,2020,[40-60],3,30
Valentine,VR31N,prefire,2020,[>100],0,0
Valentine,VR31N,prefire,2020,[60-80],2,20
Valentine,VR31N,prefire,2020,[80-100],1,10
Valentine,VR33,prefire,2020,[<20],9,90
Valentine,VR33,prefire,2020,[20-40],11,110
Valentine,VR33,prefire,2020,[40-60],7,70
Valentine,VR33,prefire,2020,[>100],1,10
Valentine,VR33,prefire,2020,[60-80],2,20
Valentine,VR33,prefire,2020,[80-100],1,10
Valentine,VR33N,prefire,2020,[<20],16,160
Valentine,VR33N,prefire,2020,[20-40],4,40
Valentine,VR33N,prefire,2020,[40-60],1,10
Valentine,VR33N,prefire,2020,[>100],0,0
Valentine,VR33N,prefire,2020,[60-80],2,20
Valentine,VR33N,prefire,2020,[80-100],0,0
Valentine,VR34,prefire,2020,[<20],5,50
Valentine,VR34,prefire,2020,[20-40],5,50
Valentine,VR34,prefire,2020,[40-60],5,50
Valentine,VR34,prefire,2020,[>100],0,0
Valentine,VR34,prefire,2020,[60-80],1,10
Valentine,VR34,prefire,2020,[80-100],0,0
Valentine,VR35,prefire,2020,[<20],2,20
Valentine,VR35,prefire,2020,[20-40],10,100
Valentine,VR35,prefire,2020,[40-60],6,60
Valentine,VR35,prefire,2020,[>100],0,0
Valentine,VR35,prefire,2020,[60-80],1,10
Valentine,VR35,prefire,2020,[80-100],0,0
Valentine,VR35N,prefire,2020,[<20],1,10
Valentine,VR35N,prefire,2020,[20-40],15,150
Valentine,VR35N,prefire,2020,[40-60],9,90
Valentine,VR35N,prefire,2020,[>100],0,0
Valentine,VR35N,prefire,2020,[60-80],2,20
Valentine,VR35N,prefire,2020,[80-100],0,0
Valentine,VR3N,prefire,2020,[<20],0,0
Valentine,VR3N,prefire,2020,[20-40],3,30
Valentine,VR3N,prefire,2020,[40-60],6,60
Valentine,VR3N,prefire,2020,[>100],0,0
Valentine,VR3N,prefire,2020,[60-80],1,10
Valentine,VR3N,prefire,2020,[80-100],0,0
Valentine,VR4,prefire,2020,[<20],4,40
Valentine,VR4,prefire,2020,[20-40],3,30
Valentine,VR4,prefire,2020,[40-60],1,10
Valentine,VR4,prefire,2020,[>100],1,10
Valentine,VR4,prefire,2020,[60-80],0,0
Valentine,VR4,prefire,2020,[80-100],1,10
Valentine,VR40,prefire,2020,[<20],8,80
Valentine,VR40,prefire,2020,[20-40],1,10
Valentine,VR40,prefire,2020,[40-60],3,30
Valentine,VR40,prefire,2020,[>100],0,0
Valentine,VR40,prefire,2020,[60-80],2,20
Valentine,VR40,prefire,2020,[80-100],0,0
Valentine,VR40E,prefire,2020,[<20],3,30
Valentine,VR40E,prefire,2020,[20-40],3,30
Valentine,VR40E,prefire,2020,[40-60],4,40
Valentine,VR40E,prefire,2020,[>100],0,0
Valentine,VR40E,prefire,2020,[60-80],4,40
Valentine,VR40E,prefire,2020,[80-100],1,10
Valentine,VR43,prefire,2020,[<20],3,30
Valentine,VR43,prefire,2020,[20-40],12,120
Valentine,VR43,prefire,2020,[40-60],8,80
Valentine,VR43,prefire,2020,[>100],0,0
Valentine,VR43,prefire,2020,[60-80],0,0
Valentine,VR43,prefire,2020,[80-100],0,0
Valentine,VR44,prefire,2020,[<20],1,10
Valentine,VR44,prefire,2020,[20-40],2,20
Valentine,VR44,prefire,2020,[40-60],6,60
Valentine,VR44,prefire,2020,[>100],0,0
Valentine,VR44,prefire,2020,[60-80],4,40
Valentine,VR44,prefire,2020,[80-100],0,0
Valentine,VR4N,prefire,2020,[<20],1,10
Valentine,VR4N,prefire,2020,[20-40],3,30
Valentine,VR4N,prefire,2020,[40-60],2,20
Valentine,VR4N,prefire,2020,[>100],1,10
Valentine,VR4N,prefire,2020,[60-80],4,40
Valentine,VR4N,prefire,2020,[80-100],1,10
Valentine,VR52,prefire,2020,[<20],7,70
Valentine,VR52,prefire,2020,[20-40],3,30
Valentine,VR52,prefire,2020,[40-60],4,40
Valentine,VR52,prefire,2020,[>100],0,0
Valentine,VR52,prefire,2020,[60-80],3,30
Valentine,VR52,prefire,2020,[80-100],0,0
