site,plotid,pre_post_fire,year,diamclass,status,BA_m2_sum,n_trees_diamclass,mean_dbh_cm,mean_ht,n_trees_ha,BA_m2_ha
Valentine,VR13,prefire,2020,[60-80],LIVE,8.27335283730218,2,72.3,26.8,8.09372,33.4811006631647
Valentine,VR13N,prefire,2020,[<20],DEAD,0.734080247401059,4,15.2,8.7,16.18744,2.97071998999745
Valentine,VR13N,prefire,2020,[<20],LIVE,1.55316413802662,9,14.0555555555556,9.68888888888889,36.42174,6.28543782361442
Valentine,VR13N,prefire,2020,[>100],LIVE,19.2853655084264,1,156.7,32.4,4.04686,78.0451742614303
Valentine,VR13N,prefire,2020,[20-40],DEAD,1.5063465535065,2,30.4,12.3,8.09372,6.09597361352332
Valentine,VR13N,prefire,2020,[20-40],LIVE,8.92099216283972,14,28.1142857142857,16.6571428571429,56.65604,36.1020063441095
Valentine,VR13N,prefire,2020,[40-60],LIVE,9.78221266493156,5,49.64,26.16,20.2343,39.5872451452049
Valentine,VR14,prefire,2020,[<20],LIVE,2.00135159996938,17,12.0235294117647,3.72941176470588,68.79662,8.09918973585208
Valentine,VR14,prefire,2020,[>100],LIVE,9.58990792462369,1,110.5,22.6,4.04686,38.8090147838426
Valentine,VR14,prefire,2020,[20-40],LIVE,5.50414886890566,7,30.9142857142857,11.4857142857143,28.32802,22.2745198916195
Valentine,VR14,prefire,2020,[40-60],DEAD,1.96349540849362,1,50,14.2,4.04686,7.94599102881649
Valentine,VR14,prefire,2020,[40-60],LIVE,5.09883629270277,2,56.9,15.5,8.09372,20.6342766394871
Valentine,VR14,prefire,2020,[60-80],DEAD,6.75835119603504,2,65.5,14,8.09372,27.3501011211864
Valentine,VR14,prefire,2020,[60-80],LIVE,2.93205627757699,1,61.1,17.2,4.04686,11.8656212674752
Valentine,VR14N,prefire,2020,[<20],LIVE,0.327385370430592,2,13.9,4.2,8.09372,1.32488276018075
Valentine,VR14N,prefire,2020,[20-40],LIVE,3.31602958568037,5,28.44,11.98,20.2343,13.4195074891064
Valentine,VR14N,prefire,2020,[40-60],LIVE,4.57338135944498,2,53.95,26.5,8.09372,18.5078340882835
Valentine,VR14N,prefire,2020,[80-100],LIVE,6.61873881850951,1,91.8,25.2,4.04686,26.7851093750734
Valentine,VR16,prefire,2020,[<20],LIVE,1.13454691693578,7,13.8714285714286,6.02857142857143,28.32802,4.59135253627075
Valentine,VR16,prefire,2020,[20-40],LIVE,8.76215323827422,10,33.04,21,40.4686,35.4592074538424
Valentine,VR16,prefire,2020,[40-60],LIVE,5.07148872865327,3,46,32.0666666666667,12.14058,20.5236048764378
Valentine,VR16,prefire,2020,[80-100],LIVE,5.24244634687999,1,81.7,43.5,4.04686,21.2154464233348
Valentine,VR16N,prefire,2020,[<20],LIVE,1.66165904031835,9,14.9222222222222,6.68888888888889,36.42174,6.72450150390271
Valentine,VR16N,prefire,2020,[20-40],DEAD,1.1470347477338,2,26.85,11.9,8.09372,4.64188903921402
Valentine,VR16N,prefire,2020,[20-40],LIVE,14.2015695905527,21,28.7619047619048,16.1952380952381,84.98406,57.4717639132239
Valentine,VR16N,prefire,2020,[40-60],LIVE,13.4992665528427,7,49.2285714285714,24.6,28.32802,54.6296418420369
Valentine,VR16N,prefire,2020,[60-80],LIVE,15.8826750893967,4,70.775,25.05,16.18744,64.2749625122761
Valentine,VR16N,prefire,2020,[80-100],DEAD,5.28101725068444,1,82,23,4.04686,21.3715374711048
Valentine,VR19,prefire,2020,[<20],DEAD,0.176714586764426,1,15,3.3,4.04686,0.715139192593484
Valentine,VR19,prefire,2020,[<20],LIVE,3.04035483032786,25,11.84,5.408,101.1715,12.3038903486606
Valentine,VR19,prefire,2020,[20-40],DEAD,0.819398049890924,1,32.3,16.3,4.04686,3.31598919218158
Valentine,VR19,prefire,2020,[20-40],LIVE,5.38981845825989,8,28.9125,12.5125,32.37488,21.8118407259936
Valentine,VR19,prefire,2020,[40-60],LIVE,14.4190306340341,7,50.8,32.4,28.32802,58.3517983116474
Valentine,VR19,prefire,2020,[60-80],LIVE,11.8303975573843,3,70.8333333333333,27.3,12.14058,47.8759626590763
Valentine,VR19,prefire,2020,[80-100],LIVE,18.9747562427659,3,89.7,28.2333333333333,12.14058,76.7881820485998
Valentine,VR1N,prefire,2020,[<20],DEAD,0.644324945287999,3,16.4666666666667,7.53333333333333,12.14058,2.60749284808819
Valentine,VR1N,prefire,2020,[<20],LIVE,0.959905781322727,7,12.7,4.14285714285714,28.32802,3.88460431020369
Valentine,VR1N,prefire,2020,[20-40],DEAD,1.85822849265346,2,34.35,13.3,8.09372,7.51999055777958
Valentine,VR1N,prefire,2020,[20-40],LIVE,7.91142565564537,11,29.9090909090909,12.4727272727273,44.51546,32.016432028805
Valentine,VR1N,prefire,2020,[40-60],DEAD,4.08108593664582,2,50.9,16.2,8.09372,16.5155834335745
Valentine,VR1N,prefire,2020,[40-60],LIVE,5.92003290438788,4,43.3,16.9,16.18744,23.9575443594511
Valentine,VR1N,prefire,2020,[60-80],DEAD,2.97057220351,1,61.5,15.8,4.04686,12.0214898274965
Valentine,VR1N,prefire,2020,[60-80],LIVE,6.24594172627128,2,63,16.65,8.09372,25.2764517343782
Valentine,VR2,prefire,2020,[<20],LIVE,0.29864765163188,1,19.5,5.8,4.04686,1.20858523548299
Valentine,VR2,prefire,2020,[20-40],DEAD,0.962112750161874,1,35,15,4.04686,3.89353560412008
Valentine,VR2,prefire,2020,[20-40],LIVE,3.05340814780353,7,23.4571428571429,8.42857142857143,28.32802,12.3567152970202
Valentine,VR2,prefire,2020,[40-60],DEAD,6.30434393370152,3,51.5333333333333,13.4,12.14058,25.5127972915393
Valentine,VR2,prefire,2020,[40-60],LIVE,5.1432741207878,3,46.3333333333333,13.9333333333333,12.14058,20.8141103084513
Valentine,VR2,prefire,2020,[60-80],LIVE,3.21699087727595,1,64,22,4.04686,13.0187117016129
Valentine,VR2,prefire,2020,[80-100],LIVE,13.4996121280346,2,92.6,24.4,8.09372,54.6310403364579
Valentine,VR20,prefire,2020,[<20],DEAD,0.143138815279185,1,13.5,5.8,4.04686,0.579262746000722
Valentine,VR20,prefire,2020,[<20],LIVE,0.534934689090002,5,11.48,5.12,20.2343,2.16480579589077
Valentine,VR20,prefire,2020,[20-40],LIVE,8.99576992197679,11,31.9363636363636,15.0909090909091,44.51546,36.404621466451
Valentine,VR20,prefire,2020,[40-60],DEAD,2.09116973393551,1,51.6,22.8,4.04686,8.46267114947426
Valentine,VR20,prefire,2020,[40-60],LIVE,12.5489033592052,7,47.4285714285714,21.9428571428571,28.32802,50.7836550482332
Valentine,VR20,prefire,2020,[60-80],LIVE,13.5422985182152,3,75.6333333333333,19.2333333333333,12.14058,54.8037861814244
Valentine,VR20,prefire,2020,[80-100],LIVE,12.8163235798604,2,90.25,27.4,8.09372,51.8658672423939
Valentine,VR20N,prefire,2020,[<20],DEAD,0.1674154725098,1,14.6,3.8,4.04686,0.677506979081009
Valentine,VR20N,prefire,2020,[<20],LIVE,0.593674617730497,3,15.7666666666667,7.26666666666667,12.14058,2.40251806350884
Valentine,VR20N,prefire,2020,[20-40],DEAD,1.87101477475357,2,34.25,13.5,8.09372,7.57173485135924
Valentine,VR20N,prefire,2020,[20-40],LIVE,9.88213887326062,12,31.725,14.3,48.56232,39.9916325206435
Valentine,VR20N,prefire,2020,[40-60],DEAD,1.29461891661782,1,40.6,15.4,4.04686,5.23914150890398
Valentine,VR20N,prefire,2020,[40-60],LIVE,7.20541553860414,4,47.75,17.2,16.18744,29.1593079265555
Valentine,VR20N,prefire,2020,[60-80],LIVE,3.69605234102186,1,68.6,20.6,4.04686,14.9574063767877
Valentine,VR21,prefire,2020,[20-40],LIVE,2.08970889335159,4,25.35,16.1,16.18744,8.45675933214882
Valentine,VR21,prefire,2020,[40-60],DEAD,1.79450913965703,1,47.8,19.8,4.04686,7.26212725691243
Valentine,VR21,prefire,2020,[40-60],LIVE,6.55469745226609,3,52.6,24,12.14058,26.5259429316775
Valentine,VR21,prefire,2020,[60-80],DEAD,4.13964522370874,1,72.6,21.8,4.04686,16.7525646700179
Valentine,VR21,prefire,2020,[80-100],LIVE,5.7414569239762,1,85.5,28.2,4.04686,23.2348723673623
Valentine,VR21N,prefire,2020,[<20],DEAD,0.208672438033068,1,16.3,8.5,4.04686,0.844468142578502
Valentine,VR21N,prefire,2020,[<20],LIVE,1.3054809732176,8,13.9625,6.275,32.37488,5.2830987312754
Valentine,VR21N,prefire,2020,[20-40],DEAD,3.28668711029584,5,28.4,16.96,20.2343,13.3007625991718
Valentine,VR21N,prefire,2020,[20-40],LIVE,8.29639641941627,13,27.9692307692308,18.2461538461538,52.60918,33.5743548138789
Valentine,VR21N,prefire,2020,[40-60],DEAD,1.4454546338983,1,42.9,35.7,4.04686,5.84955253973766
Valentine,VR21N,prefire,2020,[40-60],LIVE,12.4388140986418,8,44.3625,30.65,32.37488,50.3381392232295
Valentine,VR21N,prefire,2020,[60-80],LIVE,3.35927360855703,1,65.4,31.6,4.04686,13.5945099955251
Valentine,VR22,prefire,2020,[<20],LIVE,0.704902705630844,6,12.15,4.66666666666667,24.28116,2.85264256330924
Valentine,VR22,prefire,2020,[20-40],LIVE,1.12519282480972,2,26.4,10.9,8.09372,4.55349783500946
Valentine,VR22,prefire,2020,[40-60],DEAD,2.1237166338267,1,52,14.2,4.04686,8.59438389676792
Valentine,VR22,prefire,2020,[40-60],LIVE,7.02749929264972,4,46.925,21.15,16.18744,28.4393057874524
Valentine,VR22,prefire,2020,[60-80],LIVE,4.23137972919356,1,73.4,28.2,4.04686,17.1238013708842
Valentine,VR22N,prefire,2020,[<20],DEAD,0.310122318799116,3,11.2,9.43333333333333,12.14058,1.25502160705539
Valentine,VR22N,prefire,2020,[<20],LIVE,1.84665957770662,17,11.2117647058824,4.47058823529412,68.79662,7.4731727786378
Valentine,VR22N,prefire,2020,[20-40],DEAD,2.12978776162976,4,25.775,20.725,16.18744,8.61895290102902
Valentine,VR22N,prefire,2020,[20-40],LIVE,8.8092378581699,11,31.4818181818182,26.9181818181818,44.51546,35.6497523187134
Valentine,VR22N,prefire,2020,[40-60],DEAD,4.11011425276499,2,50.3,13.25,8.09372,16.6330569649445
Valentine,VR22N,prefire,2020,[40-60],LIVE,2.94960992652892,2,43.3,34.15,8.09372,11.9366584272728
Valentine,VR23,prefire,2020,[<20],LIVE,0.59522185211239,4,13.25,6.05,16.18744,2.40877950443955
Valentine,VR23,prefire,2020,[>100],LIVE,17.8198989293247,2,106.5,33.4,8.09372,72.114636181127
Valentine,VR23,prefire,2020,[20-40],LIVE,6.21972513557707,9,29.1111111111111,13.4888888888889,36.42174,25.1703568621614
Valentine,VR23,prefire,2020,[40-60],LIVE,5.28533694058313,3,47.3333333333333,24.8666666666667,12.14058,21.3890186513682
Valentine,VR23,prefire,2020,[60-80],LIVE,10.8027040605788,3,67.7,23.4666666666667,12.14058,43.7170309545938
Valentine,VR23,prefire,2020,[80-100],LIVE,18.3516134859448,3,88,33.3333333333333,12.14058,74.2664105517305
Valentine,VR24,prefire,2020,[<20],DEAD,1.07776262972215,7,13.8428571428571,7.37142857142857,28.32802,4.36155447571737
Valentine,VR24,prefire,2020,[<20],LIVE,0.58174441962849,5,12.08,6.04,20.2343,2.35423822201775
Valentine,VR24,prefire,2020,[20-40],DEAD,2.79396757248845,3,33.9,16.7333333333333,12.14058,11.3067956104006
Valentine,VR24,prefire,2020,[20-40],LIVE,14.4774956733175,19,30.6526315789474,16.0684210526316,76.89034,58.5883981405215
Valentine,VR24,prefire,2020,[40-60],DEAD,1.47253516257224,1,43.3,21.2,4.04686,5.9591436480071
Valentine,VR24,prefire,2020,[40-60],LIVE,7.93274136179998,5,44.6,17.92,20.2343,32.1026937074139
Valentine,VR24,prefire,2020,[60-80],LIVE,4.65662571078347,1,77,19.4,4.04686,18.8447123239412
Valentine,VR24N,prefire,2020,[<20],DEAD,0.0865901475145687,1,10.5,9.8,4.04686,0.350418204370807
Valentine,VR24N,prefire,2020,[<20],LIVE,0.267930729461406,2,12.4,4.8,8.09372,1.08427815182818
Valentine,VR24N,prefire,2020,[>100],LIVE,14.3563244446685,1,135.2,36,4.04686,58.0980351421511
Valentine,VR24N,prefire,2020,[20-40],DEAD,0.502725510409073,1,25.3,11.4,4.04686,2.03445975905406
Valentine,VR24N,prefire,2020,[20-40],LIVE,0.547391103961486,1,26.4,11.2,4.04686,2.21521516297758
Valentine,VR24N,prefire,2020,[40-60],LIVE,4.3457729716924,2,52.45,24.65,8.09372,17.5867348082231
Valentine,VR24N,prefire,2020,[60-80],LIVE,7.11473346665827,2,67.3,26.3,8.09372,28.7923302768807
Valentine,VR25,prefire,2020,[<20],DEAD,1.41973284404703,8,14.7,13.025,32.37488,5.74546005726017
Valentine,VR25,prefire,2020,[<20],LIVE,2.83108548969061,15,15.1933333333333,8.81333333333333,60.7029,11.4570066248094
Valentine,VR25,prefire,2020,[20-40],LIVE,22.2648362731277,34,28.4088235294118,15.8029411764706,137.59324,90.1026753202694
Valentine,VR25,prefire,2020,[40-60],LIVE,7.48112170988318,5,43.52,15.54,20.2343,30.2750522028578
Valentine,VR25N,prefire,2020,[<20],LIVE,2.80631403161706,13,16.4076923076923,11.3230769230769,52.60918,11.3567600019898
Valentine,VR25N,prefire,2020,[20-40],LIVE,10.1452079880906,14,29.7142857142857,23.9428571428571,56.65604,41.0562363986843
Valentine,VR25N,prefire,2020,[40-60],LIVE,22.2188512106607,11,50.5272727272727,29.1363636363636,44.51546,89.9165802103745
Valentine,VR25N,prefire,2020,[60-80],LIVE,11.3725104281236,3,69.1666666666667,42.8333333333333,12.14058,46.0229575511563
Valentine,VR25N,prefire,2020,[80-100],LIVE,5.64782960891759,1,84.8,27.4,4.04686,22.8559757311442
Valentine,VR25S,prefire,2020,[<20],LIVE,0.397356492807671,3,11.6333333333333,8.8,12.14058,1.60804609648365
Valentine,VR25S,prefire,2020,[20-40],LIVE,3.81688584846055,6,28.2166666666667,12.3666666666667,24.28116,15.4464026647011
Valentine,VR25S,prefire,2020,[40-60],LIVE,3.9570558586821,2,49.5,17.5,8.09372,16.0136510722662
Valentine,VR25S,prefire,2020,[60-80],LIVE,6.76681778823647,2,65.5,21.7,8.09372,27.3843642345026
Valentine,VR26,prefire,2020,[20-40],LIVE,2.7957818422459,3,34.2,11.9333333333333,12.14058,11.3141377061112
Valentine,VR26,prefire,2020,[40-60],LIVE,6.65302930232345,4,45.65,19.325,16.18744,26.9238781624007
Valentine,VR26N,prefire,2020,[<20],LIVE,2.07265789922423,10,15.95,7.23,40.4686,8.38775634605458
Valentine,VR26N,prefire,2020,[>100],DEAD,29.5592452776264,1,194,31.8,4.04686,119.622127344215
Valentine,VR26N,prefire,2020,[20-40],LIVE,13.4943499603398,22,27.5727272727273,17.0181818181818,89.03092,54.6097450805007
Valentine,VR26N,prefire,2020,[60-80],LIVE,3.32852527046002,1,65.1,23,4.04686,13.4700757760138
Valentine,VR26S,prefire,2020,[<20],LIVE,0.706591311682148,3,17.2,7.73333333333333,12.14058,2.85947611559402
Valentine,VR26S,prefire,2020,[20-40],LIVE,5.21632400396539,8,27.9375,9.625,32.37488,21.1097329586874
Valentine,VR26S,prefire,2020,[40-60],LIVE,18.5797480904668,11,46.0636363636364,16.1636363636364,44.51546,75.1896393573866
Valentine,VR26S,prefire,2020,[60-80],LIVE,2.97057220351,1,61.5,15.2,4.04686,12.0214898274965
Valentine,VR29,prefire,2020,[<20],DEAD,0.405650297413148,2,15.65,4.9,8.09372,1.64160996258937
Valentine,VR29,prefire,2020,[<20],LIVE,0.0950331777710912,1,11,4.6,4.04686,0.384585965794718
Valentine,VR29,prefire,2020,[>100],LIVE,9.64205050869165,1,110.8,30,4.04686,39.0200285216039
Valentine,VR29,prefire,2020,[20-40],DEAD,0.918633107836192,1,34.2,12.8,4.04686,3.71757957877797
Valentine,VR29,prefire,2020,[20-40],LIVE,7.79897234661013,9,32.9111111111111,13.8777777777778,36.42174,31.5613492306027
Valentine,VR29,prefire,2020,[40-60],DEAD,4.56621852819479,2,53.65,25.9,8.09372,18.4788471130104
Valentine,VR29,prefire,2020,[40-60],LIVE,14.2287679289511,7,50.6142857142857,23.9428571428571,28.32802,57.5818317809551
Valentine,VR29,prefire,2020,[60-80],LIVE,4.65662571078347,1,77,34,4.04686,18.8447123239412
Valentine,VR29,prefire,2020,[80-100],LIVE,12.3030109022087,2,88.5,33.2,8.09372,49.7885626997125
Valentine,VR2N,prefire,2020,[<20],DEAD,0.120762821603992,1,12.4,4.2,4.04686,0.48871023223633
Valentine,VR2N,prefire,2020,[<20],LIVE,0.650482466889035,4,14.1,5.25,16.18744,2.63241147595456
Valentine,VR2N,prefire,2020,[20-40],DEAD,4.15232155006597,5,31.24,12.84,20.2343,16.8038639881
Valentine,VR2N,prefire,2020,[20-40],LIVE,3.44923311419257,7,24.6285714285714,11.3428571428571,28.32802,13.9585635205014
Valentine,VR2N,prefire,2020,[40-60],LIVE,12.4054111147525,6,51,19.6,24.28116,50.2029620238473
Valentine,VR2N,prefire,2020,[60-80],LIVE,9.39145351669642,3,63.1,22.2666666666667,12.14058,38.0058975785781
Valentine,VR2N,prefire,2020,[80-100],LIVE,5.50225605933187,1,83.7,28.9,4.04686,22.2668599562678
Valentine,vr3,prefire,2020,[<20],DEAD,0.283528736986479,1,19,7,4.04686,1.1474011045611
Valentine,vr3,prefire,2020,[<20],LIVE,0.931615739477151,5,15.26,6.16,20.2343,3.7701184714605
Valentine,vr3,prefire,2020,[>100],DEAD,13.6847775990371,1,132,40,4.04686,55.3803790744394
Valentine,vr3,prefire,2020,[20-40],LIVE,0.674256469295075,1,29.3,9.4,4.04686,2.72862153533147
Valentine,vr3,prefire,2020,[40-60],DEAD,6.52248827358516,3,52.3666666666667,17.7333333333333,12.14058,26.3955968948408
Valentine,vr3,prefire,2020,[40-60],LIVE,4.58707084943299,3,44.0666666666667,18.0666666666667,12.14058,18.5632335377364
Valentine,vr3,prefire,2020,[60-80],DEAD,6.68864710903352,2,65.25,28.4,8.09372,27.0680184396634
Valentine,vr3,prefire,2020,[60-80],LIVE,3.33875900852909,1,65.2,19,4.04686,13.511490281256
Valentine,VR30,prefire,2020,[<20],LIVE,0.670117420973971,3,16.3333333333333,10.7666666666667,12.14058,2.71187138624272
Valentine,VR30,prefire,2020,[20-40],LIVE,4.07571381320818,8,25.275,8.4,32.37488,16.4938432021197
Valentine,VR30,prefire,2020,[40-60],DEAD,1.49301049269201,1,43.6,6.2,4.04686,6.0420044424556
Valentine,VR30,prefire,2020,[40-60],LIVE,1.42530917100715,1,42.6,16.8,4.04686,5.76802667178201
Valentine,VR30,prefire,2020,[60-80],LIVE,6.11188211376097,2,62.35,16.05,8.09372,24.7339312508947
Valentine,VR30N,prefire,2020,[<20],DEAD,0.0817128249198705,1,10.2,3.6,4.04686,0.330680362655227
Valentine,VR30N,prefire,2020,[<20],LIVE,0.454729828643855,2,17,6.35,8.09372,1.84022795434567
Valentine,VR30N,prefire,2020,[>100],DEAD,13.3960338182457,1,130.6,4.6,4.04686,54.2118734177058
Valentine,VR30N,prefire,2020,[20-40],DEAD,2.38447667805629,2,38.95,18.8,8.09372,9.64964328935887
Valentine,VR30N,prefire,2020,[20-40],LIVE,2.49323076174193,3,31.8666666666667,16.1,12.14058,10.089755840463
Valentine,VR30N,prefire,2020,[40-60],DEAD,9.14329125900773,5,47.76,20.94,20.2343,37.001619664428
Valentine,VR30N,prefire,2020,[40-60],LIVE,3.54121894708968,2,47.1,21.1,8.09372,14.3308173082194
Valentine,VR31,prefire,2020,[<20],DEAD,0.0738981131940659,1,9.7,2.2,4.04686,0.299055318360538
Valentine,VR31,prefire,2020,[<20],LIVE,0.972008767020682,9,11.0222222222222,6.57777777777778,36.42174,3.93358339890532
Valentine,VR31,prefire,2020,[>100],LIVE,8.57674429384099,1,104.5,40.5,4.04686,34.7088834129733
Valentine,VR31,prefire,2020,[20-40],LIVE,4.44372783063132,7,27.8428571428571,20.3142857142857,28.32802,17.9831444086687
Valentine,VR31,prefire,2020,[40-60],DEAD,1.37227908701456,1,41.8,28.9,4.04686,5.55342134607573
Valentine,VR31,prefire,2020,[40-60],LIVE,3.85789148657153,2,49.5,30.5,8.09372,15.6123467413469
Valentine,VR31,prefire,2020,[60-80],LIVE,11.264227583336,3,68.8,40.3333333333333,12.14058,45.5847520378992
Valentine,VR31,prefire,2020,[80-100],LIVE,5.55497198405911,1,84.1,37.4,4.04686,22.4801939234094
Valentine,VR31N,prefire,2020,[<20],DEAD,0.322531609780796,2,13.7,4.25,8.09372,1.30524027035751
Valentine,VR31N,prefire,2020,[<20],LIVE,1.31374336189655,8,13.9875,5.15,32.37488,5.31653546152466
Valentine,VR31N,prefire,2020,[20-40],LIVE,5.27764003858183,7,30.6857142857143,13.6571428571429,28.32802,21.3578703665353
Valentine,VR31N,prefire,2020,[40-60],LIVE,5.76065205508963,3,48.9666666666667,22.2,12.14058,23.31255237566
Valentine,VR31N,prefire,2020,[60-80],DEAD,3.26745270927423,1,64.5,15.6,4.04686,13.2229236710535
Valentine,VR31N,prefire,2020,[60-80],LIVE,6.27147502056333,2,63.15,20.8,8.09372,25.3797814017169
Valentine,VR31N,prefire,2020,[80-100],LIVE,5.78181853559319,1,85.8,39,4.04686,23.3982101589507
Valentine,VR33,prefire,2020,[<20],DEAD,0.232854847484076,2,11.8,7.4,8.09372,0.942330968089406
Valentine,VR33,prefire,2020,[<20],LIVE,1.26956471520544,9,12.9555555555556,5.91111111111111,36.42174,5.13775066337628
Valentine,VR33,prefire,2020,[>100],LIVE,18.7962195322624,1,154.7,32.4,4.04686,76.0656689763316
Valentine,VR33,prefire,2020,[20-40],LIVE,8.18388027852795,11,30.4363636363636,13.7272727272727,44.51546,33.1190177439636
Valentine,VR33,prefire,2020,[40-60],LIVE,15.0521243855856,7,52.1142857142857,28.4571428571429,28.32802,60.9138400910508
Valentine,VR33,prefire,2020,[60-80],LIVE,6.71952111083667,2,65.3,25.7,8.09372,27.1929612026005
Valentine,VR33,prefire,2020,[80-100],LIVE,6.96934055865014,1,94.2,35.2,4.04686,28.2039455331789
Valentine,VR33N,prefire,2020,[<20],LIVE,2.01968279310307,16,11.975,6.1125,64.74976,8.17337350809711
Valentine,VR33N,prefire,2020,[20-40],LIVE,3.21637041272686,4,31.575,16.75,16.18744,13.0162007684478
Valentine,VR33N,prefire,2020,[40-60],LIVE,2.54281294779721,1,56.9,20.7,4.04686,10.2904080059226
Valentine,VR33N,prefire,2020,[60-80],LIVE,5.8451844594161,2,61,28.75,8.09372,23.6546431814326
Valentine,VR34,prefire,2020,[<20],LIVE,0.690333569699821,5,13,5.4,20.2343,2.79368330987542
Valentine,VR34,prefire,2020,[20-40],LIVE,4.10820573522793,5,32.14,18.56,20.2343,16.6253334616645
Valentine,VR34,prefire,2020,[40-60],DEAD,3.7611147248777,2,48.4,20.45,8.09372,15.2207047355186
Valentine,VR34,prefire,2020,[40-60],LIVE,8.55251476050017,5,46.64,21.56,20.2343,34.6108298836777
